ID imp_con imp_vac i_con i_vac
1 7809473.25901551 7794681.89997063 166930.16210854 165099.503533285
2 14176839.6469612 14113958.0712564 325998.348968012 318294.347551798
3 11380844.9006898 11321436.8803779 271817.341966194 264509.887669225
4 8933171.1656282 8900636.98592802 188349.02112478 184390.699956299
5 12068499.6094674 12041949.6115943 271381.41931299 268116.125633744
6 11388810.5796559 11345304.8410183 233342.396159035 228067.593870222
7 10049721.3041883 10024642.6083383 192993.321496248 189983.912871513
8 8568031.05899054 8559026.95312108 159713.3432341 158642.017959967
9 11686323.6252263 11678201.3557265 254435.330678543 253450.06920461
10 11040373.9186782 11028964.7763837 241992.608693598 240601.103276008
11 8391556.12143571 8384326.16338552 177229.6639992 176355.151160414
12 15141465.979469 15118750.9147077 337532.626351852 334778.797428626
13 9763274.01532007 9732932.33387841 191484.170217505 187806.791995215
14 12748926.9527677 12679706.9265679 261276.063729987 252925.130079858
15 12811748.0781844 12777059.9860839 276778.810611249 272566.677595302
16 11557064.8006973 11531259.2438592 239974.724185494 236816.962818053
17 10835106.8237785 10830694.684009 231914.477785958 231383.417074985
18 15620854.6740319 15598838.2733969 347023.263907966 344351.621099128
19 5865197.36921287 5835077.7140291 137292.73387274 133608.935643322
20 10413714.0434775 10395470.9988782 224711.103653519 222485.015505914
21 10502032.5947358 10468705.5851411 226626.057496666 222468.152956283
22 12431506.36551 12392791.0172981 218689.426230906 214130.982321612
23 11622779.6643131 11608045.4716884 261253.065101947 259466.436113399
24 6439747.56793415 6407661.61402807 145604.623815696 141665.003463222
25 10375053.4360477 10356252.6225611 220782.273443249 218449.659301486
26 10201766.7570928 10161163.4024909 194641.158249895 189692.330502643
27 6867552.1005723 6865683.59940613 129032.726738019 128807.324076696
28 14937190.9003211 14857059.8899966 340025.725881273 330208.876524576
29 11230562.9802269 11208918.7605289 231919.40596183 229267.96801469
30 12290305.2711029 12223796.6043074 239224.956310958 231379.10380767
31 6495030.67835386 6494060.37394929 165786.148208373 165660.978788055
32 10821802.3425397 10786447.680184 259188.94713537 254772.459197185
33 13180022.9535042 13136328.2566092 324183.648015263 318791.810070286
34 10459781.3008759 10457415.7165459 193414.055840163 193134.223155645
35 13709388.7340661 13708065.4009763 291695.396346267 291536.302737049
36 8963635.28913263 8937949.32866501 188634.104968286 185477.231447148
37 11702028.6494311 11688851.6561848 269466.805868751 267836.561034264
38 9818819.4168448 9783288.60913221 203154.355039187 198821.034324826
39 8143022.78041395 8115387.03628287 136276.459319549 133003.742365707
40 9741710.33960352 9719708.57809617 179116.489968112 176472.011846302
41 8273863.60559284 8261830.37653765 167819.824167761 166351.584936054
42 8235849.15635568 8222100.28196136 182706.795549083 180989.857850091
43 14805851.0172152 14744131.1583601 324128.237862548 316810.87199398
44 10458620.3873492 10409598.0944804 220994.315397746 215021.196410221
45 9048589.25425837 9024502.95289553 163864.134669817 160980.132963449
46 11790431.8976733 11747299.4094983 261147.939650938 255971.013732231
47 11885965.9879376 11877003.456067 260219.671954738 259113.603903933
48 12841906.6453846 12832096.1156446 276481.064906819 275271.824663153
49 9521936.70121025 9510667.69221337 209623.000556737 208223.72737996
50 8009173.04630826 7967685.17248708 168801.329573394 163794.548094663
51 10933208.7067449 10925459.9196732 207383.955234862 206466.200394131
52 12220177.2711902 12175834.342526 266664.27712865 261178.48246558
53 11672878.5259762 11618169.8117438 240872.917222754 234340.067120873
54 14341325.5706742 14243166.6067346 313223.552621691 301541.464616552
55 12259488.9903138 12225893.291797 280205.669129891 276108.094172185
56 15179968.3047564 15097042.0963653 345481.188843443 335457.303256236
57 16095024.6168524 16038848.8530906 376447.123937756 369591.984216036
58 15140103.5734492 15135731.0071643 353047.64424176 352507.380700096
59 8730377.81301679 8719448.61305373 186957.054601297 185618.237174305
60 10571204.9160458 10549195.7974887 202413.056107956 199826.811745288
61 11407310.4908902 11377328.3711136 243746.163075807 240053.681738311
62 12051174.2850495 12007344.4075693 224241.121828688 218986.119354957
63 12173402.1351679 12160934.9738831 272199.797781464 270676.677314961
64 14375027.0950611 14330034.3523485 342891.966373705 337317.68397988
65 12067024.765459 12004844.4950303 253354.709419061 245900.078565465
66 9457629.63692592 9433632.12867507 202352.015008899 199387.784026831
67 9703236.05907918 9646105.64443103 199652.437638741 192845.353086343
68 7966240.36260358 7940234.55843772 182215.624600358 178985.538260918
69 11624232.5363641 11622764.5925846 276160.783981188 275980.638331548
70 6603221.81205077 6566041.53892775 131701.595247635 127218.342724686
71 15114493.7902736 15053723.5831674 239371.250502031 232469.05253924
72 10794339.0952307 10792243.1670851 210695.734521106 210440.526778878
73 11953950.8365869 11921382.1274248 211155.772131767 207186.830388724
74 13433764.403297 13413630.1183998 282795.497414786 280331.536173334
75 11349371.0630872 11331888.6007772 198824.627451881 196769.211014936
76 8494313.90785591 8475051.74529485 152980.195931944 150687.161339712
77 14261227.935334 14215432.6562046 356240.384936543 350522.150521638
78 9936179.36058089 9900443.98607407 216803.574694391 212413.814901922
79 6987890.12766862 6964722.66757622 145102.690156361 142234.503362917
80 13928239.852008 13909282.5741487 297600.465836593 295297.075329998
81 11127182.1079314 11085152.9999097 251894.646992751 246735.137679305
82 13276699.2204706 13246621.7727767 287232.061238564 283559.84537354
83 11024827.955596 10997252.0038824 260771.011211313 257316.762233821
84 11804903.6178268 11754037.922026 248860.595505959 242648.339522531
85 11120026.8847368 11062144.8542298 244919.932224425 237957.762661889
86 6561552.81707842 6541463.04927959 151209.342949504 148737.083322379
87 9366326.92884726 9346524.4646019 173456.106156913 171069.547547561
88 10003043.0413471 10000937.2836906 223600.7209551 223341.576466853
89 13469312.9746015 13388403.5429792 288848.508950649 279049.406578346
90 10112012.0813877 10082664.0415799 218438.723108053 214800.317725584
91 12720494.5143501 12683560.5239769 280403.655642361 275896.99022623
92 10222358.0987622 10213868.1254046 185114.722476638 184112.56848945
93 11152759.1184785 11151376.4571341 271538.691706346 271367.197433578
94 11068800.1482759 11044539.5512659 233790.56093152 230793.710679502
95 10449398.6710852 10436727.5663803 228846.660507613 227309.977937024
96 13378945.9796257 13369120.0013757 309998.985340379 308793.183740542
97 10580413.6725372 10525103.5166034 202675.111993083 196065.491624744
98 11609070.2447349 11572033.9602949 230075.342211917 225597.999251449
99 9122167.73324468 9110064.83300966 211857.479897854 210368.358160117
100 11627149.7739789 11594752.1100178 251057.248735688 247083.033146843
101 11806816.4818213 11773511.8899487 249325.204393753 245301.158636736
102 10192884.3010175 10156363.0271149 195412.362610853 190955.448768478
103 9850178.40921141 9814470.55821401 215645.576230436 211240.778183135
104 10791563.1332467 10756885.8480726 229265.542484859 224960.320318422
105 10986470.8939954 10963574.94993 241317.624865247 238522.453474085
106 9132109.93525258 9091524.54633589 199133.518035003 194149.985248481
107 13047706.4207234 12978274.2362654 308573.752602845 300126.646848462
108 9528122.57606122 9500943.67243057 245080.616208004 241615.674290319
109 9993433.05976593 9978712.27208864 217413.672246344 215624.758719522
110 8681665.48940317 8669968.09777438 189718.126980022 188282.459891616
111 8097388.60868275 8082131.6503852 151744.542340707 149901.390406506
112 13094460.8226666 13051636.2276738 314889.435546232 309623.29280879
113 8935254.09485833 8914511.12437697 187407.842818547 184853.725086019
114 11210732.4522148 11155361.9441627 266857.839600173 260035.715540688
115 10212429.3336335 10170540.2771825 206484.866726111 201368.30217692
116 5528948.76872802 5506470.03007279 107723.754091993 104940.121793218
117 10333274.8309352 10292322.5270391 177061.266606355 172207.848930364
118 10906676.5970258 10889451.4954188 235441.868446043 233332.712985813
119 10594327.6555646 10567418.2163467 215713.642816395 212476.749198458
120 11070889.8715895 11054827.452668 252426.652025882 250446.740648437
121 6957081.16831388 6955487.182999 135930.677787169 135734.355864021
122 13496442.3352084 13433239.4428786 257109.571797724 249529.531603775
123 7951494.88476135 7915820.87666905 180134.061786924 175680.729052395
124 11816136.6499807 11791766.7751585 243371.504595627 240365.508334024
125 12037011.3212629 11962248.5163916 256378.107250842 247393.584158122
126 11203571.0267765 11157800.2538339 252533.939500171 247018.806915168
127 10733503.9331803 10705863.8138548 213011.530749197 209682.727531999
128 10902836.9224843 10888551.551768 235576.408875891 233794.484615678
129 9053585.62455752 9027384.36783 194077.764970282 190828.309931803
130 12384893.9249461 12342299.816528 276295.287702834 271048.638107654
131 12032054.6965496 12001525.8236023 251316.952637245 247597.950502161
132 8728495.83924555 8697199.42332415 169661.98020704 165877.030002597
133 12790478.2508636 12740947.2983555 281272.65752531 275215.905870264
134 12739951.7182731 12700279.2073656 243051.542019329 238317.380071415
