ID imp_con imp_vac i_con i_vac
1 7809473.25901551 7733024.10575281 166930.16210854 163135.594750023
2 14176839.6469612 13958665.4381764 325998.348968012 314996.322995692
3 11380844.9006898 11205195.3304407 271817.341966194 262704.819341471
4 8933171.1656282 8815671.55120167 188349.02112478 182336.857041186
5 12068499.6094674 11935693.5951792 271381.41931299 264628.487683695
6 11388810.5796559 11277980.4699682 233342.396159035 227931.581020367
7 10049721.3041883 9930572.57265553 192993.321496248 187308.613691389
8 8568031.05899054 8471102.08286016 159713.3432341 155346.115562144
9 11686323.6252263 11564594.8715605 254435.330678543 248240.016421833
10 11040373.9186782 10919362.4044381 241992.608693598 236122.482988393
11 8391556.12143571 8314886.05666508 177229.6639992 173385.487672357
12 15141465.979469 14882920.8893199 337532.626351852 325975.082137396
13 9763274.01532007 9648664.25279134 191484.170217505 185896.903376623
14 12748926.9527677 12607501.9914401 261276.063729987 254542.938143789
15 12811748.0781844 12630159.5624051 276778.810611249 268005.865766704
16 11557064.8006973 11415218.9583837 239974.724185494 233171.287356745
17 10835106.8237785 10704340.0717891 231914.477785958 225266.355927353
18 15620854.6740319 15404961.3879197 347023.263907966 336409.148268992
19 5865197.36921287 5802871.23587049 137292.73387274 134058.34604531
20 10413714.0434775 10294931.3084548 224711.103653519 218830.126240035
21 10502032.5947358 10361048.4241899 226626.057496666 219554.417190937
22 12431506.36551 12286689.8654305 218689.426230906 212402.557834899
23 11622779.6643131 11495308.4059928 261253.065101947 255051.035899042
24 6439747.56793415 6362101.55588603 145604.623815696 141581.207373706
25 10375053.4360477 10255733.2267479 220782.273443249 214955.59827014
26 10201766.7570928 10089464.2810322 194641.158249895 189556.386969552
27 6867552.1005723 6788462.59326626 129032.726738019 125383.469939411
28 14937190.9003211 14737605.014935 340025.725881273 330480.07536379
29 11230562.9802269 11104220.9008214 231919.40596183 225863.163165786
30 12290305.2711029 12144430.7725204 239224.956310958 232423.964416952
31 6495030.67835386 6412185.1019256 165786.148208373 161553.713405069
32 10821802.3425397 10718057.7636796 259188.94713537 253838.071895873
