ID imp_con imp_vac i_con i_vac
1 165411064.340698 163487874.697385 3015430.13794249 2879982.59442006
2 146434787.143715 145776410.50299 2962241.17018259 2910379.97585395
3 194282159.99238 193015863.392315 3205533.20453752 3116515.77595867
4 147867126.575811 147104514.557198 2878243.98125364 2821729.01447709
5 121613854.933536 120557260.073716 2631774.53375382 2544516.33818214
6 161671868.009161 160209730.911654 3114894.41497145 3009283.92811635
7 159811324.694367 158666468.465303 3039277.32343491 2954381.11503405
8 143338204.47474 142338625.48989 2826276.19190219 2751442.94961463
9 111816185.321859 111106841.22728 2098712.53428063 2047273.33113519
10 161768870.976476 160278761.160322 2997830.2670457 2886490.70200742
11 154663335.755508 153585986.524376 3065330.14877786 2984152.19760797
12 160976916.157156 159474960.058275 3118348.35685571 3004293.17193024
13 120462673.030641 119979383.869538 2103325.62397368 2067801.92940097
14 182810666.505696 181503432.322673 3348371.49782722 3252879.32166621
15 148386622.248649 147185153.335521 2972306.69170618 2879467.96050637
16 209782220.911343 207241082.084189 3614536.38359943 3437468.21597662
17 105601384.233603 105046330.196906 2215995.41043003 2173234.24781305
18 158941543.661837 157851301.538938 2911557.27302026 2828682.00539458
19 160105645.266338 158878336.83091 3045711.99824077 2953602.85603059
20 27042061.2820307 27042061.2820307 316626.091411296 316626.091411296
21 37079190.64622 37079190.64622 433905.335344253 433905.335344253
22 114624908.311902 113967404.523066 2358073.32076542 2307468.85071469
23 160686554.460277 159411510.531363 3069989.65028801 2978266.35326186
24 152937823.249874 152012904.084169 2958934.64842794 2886780.92232168
25 149508150.204372 148451834.773786 2994857.32307957 2915061.89323789
26 136067213.812624 135126730.209371 2753513.07908957 2681904.66952399
27 175981438.889986 174064065.229212 3353609.95670901 3211379.43391297
28 79567682.5602941 79399443.1823996 1157114.71112905 1146295.77711162
29 154935827.366831 153183737.747827 3082717.18226091 2951679.16897101
30 124001355.436702 123455703.148155 2059234.27093071 2018496.43024006
31 144777905.243298 143524589.510859 3444522.17532327 3341247.09236281
32 107484839.449095 107158661.085384 1904766.07511619 1881842.64016544
33 159867800.223445 158824275.18193 2636279.77311979 2558630.01232565
34 127551489.653936 126578270.959721 2801324.15981197 2721925.92032716
35 133523209.413761 132880138.350675 2839545.34065051 2787573.18775785
36 156930511.084156 155502493.815067 2927537.85786593 2819353.74026027
37 118946114.197233 118342593.203985 2513791.85338164 2466529.47697257
38 167929211.197813 166311983.969994 3175125.85376225 3055354.19836467
39 182784684.969305 181141193.154364 3278437.91385913 3162976.24488602
40 167184574.43015 165883844.95554 3203250.36546562 3110060.38906748
41 170640411.174454 167753173.661742 3275957.3994308 3060429.63000196
42 135082826.749007 134077587.732757 3002593.5459717 2920897.5217334
43 125744790.981912 124953331.28899 2890077.11173425 2824486.41941336
44 156374685.045115 154833106.398196 3045161.48717578 2926909.29747373
45 163970453.376677 162535110.177222 3062959.91165094 2959208.30075847
46 38868470.4440504 38868470.4440504 442936.911289247 442936.911289247
47 98353754.431004 97794460.7139888 2259329.30420911 2214706.16848997
48 106987558.209667 106529874.671269 2111470.16725195 2076450.46526938
49 156436314.719165 155037063.562553 3165608.75223836 3062864.62386891
50 205444988.931976 202213927.897705 3631203.22187333 3393355.61868
51 133753867.248803 132691085.281564 3171389.43936593 3081875.28220031
52 121065668.430387 120262451.589091 2774398.15084652 2708978.35763077
53 161191283.063925 159728934.283921 3161686.73356624 3048671.3730072
54 121101799.098473 120704460.311654 1804691.54704996 1777479.54783911
55 144945024.233574 143937428.318385 2707664.40978682 2630027.49991267
56 170122940.673118 168856493.930138 3143363.72536501 3053510.89151708
57 112738053.37186 112191845.874452 2391827.00665183 2348688.61009051
58 166581094.023911 165457077.167276 2961334.51817522 2883141.92582705
