ID imp_con imp_vac i_con i_vac
1 10375864.1148732 9983907.40510548 181342.462596631 160213.978468761
2 11812094.1959157 11270586.673541 258813.771364016 225907.484291253
3 10604810.7205355 10216023.7820161 194626.739738016 172968.705830965
4 11258226.16277 10729199.7566735 217827.87006817 187923.16423099
5 9188684.65104863 8902501.59202328 151562.985550498 136443.142912639
6 9417039.34501446 9055584.28369781 178944.826360428 158689.472981271
7 11089089.2738021 10575429.4469857 241437.517889426 210543.924653779
8 9752624.2623789 9387574.9069724 171116.336227076 151519.054121848
9 8745459.21439947 8435193.65532247 135275.918823487 119676.66983685
10 11081988.1597415 10625308.036785 222112.688359579 195481.861548999
11 8378411.54757076 8040121.41638184 138228.745894945 120680.61498093
12 13267835.2336932 12517533.2524739 290341.804195145 245348.550772353
13 11424886.1467923 10896523.3330694 239957.187108049 208794.087223715
14 7608266.16934999 7349660.69183698 121289.644082065 108178.933398789
15 10066856.5776309 9645779.02383572 223765.623043123 197524.473479959
16 14105807.4050598 13450354.2132421 263175.769774794 227127.86825302
17 10441644.7749075 9951735.48609458 205483.070922558 177277.448978601
18 9562526.33562673 9232475.51367054 176224.365139863 157939.48607395
19 9263805.86437799 8834090.35110845 167911.342936311 144141.564399832
20 9629101.83929227 9267431.83701095 185883.898309412 164846.947202864
21 9685690.54337487 9387465.07792664 158297.238476839 142757.21871179
22 10768753.1857596 10274973.8055599 223766.937853325 194718.995561756
23 8812612.99401037 8476101.31045251 162860.74595161 144002.757676435
24 9233205.14195607 8856740.35639837 173741.034334594 152989.698491505
25 13302721.6100085 12680470.4694821 277947.484420286 241082.636671614
26 8711940.79708371 8368410.24183693 146050.233584042 127744.882211318
27 8232222.69920285 7919713.97924097 135631.452052315 119411.551221262
28 9307365.05929986 8960719.74569203 180920.549171715 160720.229772714
29 9207050.87552225 8857315.60619848 193030.030184296 171904.659267412
30 12338964.9877295 11691794.3331153 215281.549940585 180893.513021925
31 9977078.2623461 9566709.98186631 168743.628037529 147171.541402771
32 13125561.4236419 12515300.9713632 266865.069721954 231831.48550917
33 13529797.3049407 12845671.5662776 299945.434954787 258500.197741271
34 12697433.8808443 11998986.7089447 301893.982372361 258582.406741837
35 11194570.873676 10722359.3585957 237684.139333348 208776.194073812
36 8209166.03973536 8006362.98818685 127891.114617486 117399.43459838
37 9511483.15134539 9149006.55960866 185148.516021648 164409.296073425
38 11053840.9733447 10533374.2001048 224526.931394232 194128.193758052
39 9621785.63382046 9321667.24497803 137492.489867707 122744.936140524
40 11332327.8814743 10832669.1167372 209267.925356551 181714.04584204
41 12230716.6116301 11622313.7228066 234404.926368475 199392.347853856
42 13544808.1616991 12917637.7076631 258210.005457661 222519.415937628
43 9577650.78380542 9188274.75351158 194260.092406885 171752.180247406
44 12642716.451029 12076972.5038059 245688.133079106 213586.731421324
45 8746581.25199663 8430428.57499701 166169.692537544 148413.600187432
46 10887799.9399311 10418195.5959431 225042.517068378 197263.15715453
47 10444559.9558006 10067423.7089474 184620.393283121 164124.923255893
48 13794592.5771039 13076766.7122257 276186.679186219 234220.740182725
49 9027553.45442071 8737902.82006308 167936.79047156 151484.192236451
50 10800132.6126499 10468903.1859853 198894.701241522 180291.922323955
51 9395201.2153631 9010983.8414059 199038.363628957 176027.486546038
52 8931205.50092104 8606938.54559855 159020.733154231 141281.64464519
53 9809363.2295691 9406617.79273703 197746.703192598 174872.256723972
54 9521411.51960665 9180955.01672742 159866.458318577 141817.264492207
55 11355248.9729657 10898847.9175865 237268.748551062 210375.037458901
56 8218767.50449299 7932698.23071324 135179.526197091 120017.450072121
57 9193231.16018091 8820038.87079355 153875.96002183 134270.861848375
58 10176948.0388749 9830496.67078166 185076.771560576 165601.579839138
59 10086438.1408073 9834031.18659665 150146.021217547 137376.275825522
60 9314708.02205893 8926276.65977877 164522.38520203 144100.131590275
61 9573741.30956735 9187377.38572606 176551.320554193 155242.170400198
62 9228252.55766461 8956499.59738691 145986.438346131 132431.811518375
63 12144793.3848371 11529636.0964679 255049.00678061 218446.060547609
64 9549871.25093617 9190790.44765191 173539.700459411 153702.212975568
65 8292494.39463683 7978577.65138401 155716.556277379 138035.84910775
66 9437887.95302762 9075923.80432555 179150.72600629 158227.573959765
67 9020619.34917781 8675558.84236027 155899.437995695 137007.62822805
68 9739794.90559602 9380258.69739191 171361.471844743 151739.947324963
69 9179552.00393088 8867921.34948682 152950.143861281 136286.523422579
70 11721304.8362936 11313923.6893294 197677.10916348 175645.237097028
71 11156273.3466737 10665667.6578424 222554.965235824 193436.186954086
72 9328527.73648407 8991744.44507661 176335.779673754 156972.711589364
73 9440181.47376825 9202430.42055551 156727.817963954 143869.473438816
74 11455540.4094615 10858303.8664344 231871.55148344 197714.467148712
75 11317567.0730488 10825600.9695728 231947.655840824 204008.673599164
76 8658861.34213629 8367856.02939096 148604.794975217 132594.031026879
77 9995289.59763812 9509494.46648584 169138.69170158 143868.953397468
78 13314648.1693487 12722649.7638853 269430.676974812 235192.062221449
79 7646185.62561857 7430151.64494469 107154.035014951 96832.9859141771
80 10102988.8345818 9672247.24781378 178568.983079551 155006.731163286
81 8488744.9737622 8221347.09306393 137172.466494072 123508.680389513
82 10016766.9171335 9671260.60045866 175869.226885165 157477.935942332
83 9361176.80946996 9007450.56099094 175006.32792305 155009.25960878
84 11172749.9014554 10661979.15714 228085.656821392 197739.425156096
85 8038400.19334904 7769490.85512201 128619.545321696 114789.133502552
86 9039997.62281534 8659643.4942985 181950.246781594 160684.009204342
87 12070428.1192138 11467311.5738223 217061.504249157 184873.436506856
88 10891139.3049058 10366689.2057617 211660.785537173 181806.721600271
89 9494143.69522554 9155973.24656031 178778.956038847 159480.009562366
90 14778505.6385063 13966767.6321487 328636.126635581 279606.493465547
91 11129743.769907 10692751.758125 220853.044350728 195517.971140963
92 8530313.04241328 8194995.13845552 163486.012314308 144463.287001495
