ID imp_con imp_vac i_con i_vac
1 41540053.1622229 41540053.1622229 789578.344517386 789578.344517385
2 41287589.7500932 41287589.7500932 729324.626022774 729324.626022775
3 41804575.2176022 41804575.2176022 806435.161683481 806435.161683481
4 41876488.1255987 41876488.1255988 789537.450359495 789537.450359496
5 38526604.2944535 38526604.2944535 683884.24918977 683884.249189771
6 43271941.2878185 43271941.2878185 837909.176715042 837909.176715041
7 42316737.6692971 42316737.6692971 820867.987322201 820867.987322204
8 34422605.3980626 34422605.3980626 588975.841330755 588975.841330757
9 40308696.9561453 40308696.9561453 718663.55816278 718663.558162781
10 46528269.1784762 46528269.1784762 934108.364848385 934108.364848384
11 44072808.2232199 44072808.2232199 860311.002823309 860311.002823309
12 45322105.4188496 45322105.4188496 898253.882483825 898253.882483824
13 44252841.6642362 44252841.6642363 871176.20090767 871176.200907671
14 39832633.5403122 39832633.5403122 754335.165832548 754335.16583255
15 45282069.1589159 45282069.1589159 922838.869132866 922838.869132867
16 44406171.2877519 44406171.2877519 909698.927536065 909698.927536069
17 40934864.9799924 40934864.9799924 781771.943296042 781771.943296041
18 39114916.5380576 39114916.5380576 764445.650918943 764445.650918944
19 46102263.0729804 46102263.0729804 945084.098052146 945084.098052144
20 38997489.4869396 38997489.4869396 689935.519145555 689935.519145554
21 43133571.0312844 43133571.0312844 823014.186757435 823014.186757433
22 39409958.1429643 39409958.1429643 706301.437764433 706301.437764432
23 38282001.2352576 38282001.2352576 715506.87595336 715506.87595336
24 41777803.0146495 41777803.0146494 819342.199045158 819342.199045156
25 38024460.1766749 38024460.1766749 657351.976221359 657351.97622136
26 42352413.7879825 42352413.7879825 806991.126056926 806991.126056926
27 43083826.367573 43083826.3675731 865147.695626533 865147.695626533
28 45373134.1479064 45373134.1479063 911421.470840465 911421.470840462
29 42506126.9796559 42506126.9796559 811236.242901702 811236.242901701
30 42153888.1216023 42153888.1216023 784281.546844393 784281.546844393
31 44410295.312786 44410295.312786 897032.559780437 897032.559780441
32 42969940.3625413 42969940.3625412 835953.591985993 835953.591985993
33 39745952.5484309 39745952.5484309 749588.233083697 749588.233083697
34 41924386.6480886 41924386.6480886 767821.92549658 767821.925496581
35 44883242.2743867 44883242.2743867 856677.700679073 856677.700679075
36 40715707.0586927 40715707.0586927 781312.450310294 781312.450310291
37 42243081.8551826 42243081.8551826 815939.078166437 815939.078166439
38 41789636.8991317 41789636.8991317 815468.929285327 815468.929285329
39 46661895.3217076 46661895.3217076 928740.013836177 928740.013836176
40 44209225.6019436 44209225.6019436 897297.355149819 897297.35514982
41 43727299.1900215 43727299.1900215 887765.549191992 887765.549191992
42 37296437.3596305 37296437.3596305 659217.767979142 659217.767979143
43 39884478.7737834 39884478.7737834 760031.402598207 760031.402598206
44 38273405.5584754 38273405.5584754 684295.030669771 684295.030669768
45 41430640.4023346 41430640.4023346 727755.579227912 727755.579227911
46 45717488.4015106 45717488.4015106 897485.233327753 897485.233327752
