ID imp_con imp_vac i_con i_vac
1 41540053.1622229 41213003.2721518 789578.344517386 759610.103358439
2 41287589.7500932 41002343.9067468 729324.626022774 703295.437599725
3 41804575.2176022 41283562.7347184 806435.161683481 757788.297033589
4 41876488.1255987 41416535.7923847 789537.450359495 747337.949231003
5 38526604.2944535 38162076.9359627 683884.24918977 650790.209524791
6 43271941.2878185 42791883.5352553 837909.176715042 792535.566011317
7 42316737.6692971 41917477.9770156 820867.987322201 783481.891017271
8 34422605.3980626 34159146.8851084 588975.841330755 564792.481148892
9 40308696.9561453 39949547.8401259 718663.55816278 686551.845441981
10 46528269.1784762 46150778.2022451 934108.364848385 898892.0720726
11 44072808.2232199 43716897.2619239 860311.002823309 827792.687663378
12 45322105.4188496 44830491.6431695 898253.882483825 854432.072366884
13 44252841.6642362 43907457.3032738 871176.20090767 837476.518392085
14 39832633.5403122 39366136.1445784 754335.165832548 711585.753755989
15 45282069.1589159 44743948.6934438 922838.869132866 872722.867598334
16 44406171.2877519 44105643.0435476 909698.927536065 880958.175958822
17 40934864.9799924 40590826.7628052 781771.943296042 749306.258701876
18 39114916.5380576 38890129.8210689 764445.650918943 742598.078861941
19 46102263.0729804 45685622.800265 945084.098052146 904708.913300232
20 38997489.4869396 38688069.7839744 689935.519145555 661759.670083702
21 43133571.0312844 42716475.3799878 823014.186757435 784478.699469362
22 39409958.1429643 39065305.5233035 706301.437764433 674884.197589813
23 38282001.2352576 37923847.5287658 715506.87595336 681956.263360617
24 41777803.0146495 41396487.7351722 819342.199045158 783308.877340246
25 38024460.1766749 37614514.3835552 657351.976221359 620545.373790245
26 42352413.7879825 41941161.287708 806991.126056926 769801.705855524
27 43083826.367573 42778950.2919878 865147.695626533 835528.200059494
28 45373134.1479064 44881628.01862 911421.470840465 866405.896479897
29 42506126.9796559 42190479.440781 811236.242901702 781257.402034606
30 42153888.1216023 41717894.5944373 784281.546844393 744722.682880191
31 44410295.312786 44053617.8052076 897032.559780437 863371.875173343
32 42969940.3625413 42410987.29278 835953.591985993 783825.373964412
33 39745952.5484309 39380163.8763112 749588.233083697 714765.04070712
34 41924386.6480886 41575471.147422 767821.92549658 735580.872556592
35 44883242.2743867 44329764.0583631 856677.700679073 808134.363242284
36 40715707.0586927 40463757.1422648 781312.450310294 757190.441053755
37 42243081.8551826 41892891.3532855 815939.078166437 783799.074939283
38 41789636.8991317 41486024.4331963 815468.929285327 786719.536579987
39 46661895.3217076 46254674.6772694 928740.013836177 890533.290671241
40 44209225.6019436 43807881.163048 897297.355149819 857910.987521223
41 43727299.1900215 43443496.5412441 887765.549191992 860260.778298925
42 37296437.3596305 36908248.7882424 659217.767979142 624192.454470554
43 39884478.7737834 39454658.9134115 760031.402598207 721294.0163398
44 38273405.5584754 37989005.529418 684295.030669771 657933.223361424
45 41430640.4023346 40880307.2094395 727755.579227912 678991.032470875
46 45717488.4015106 45337931.7389214 897485.233327753 862208.943363085
47 45413400.4688662 44931966.5987794 884950.8420713 840473.940968717
48 39780806.0504628 39346202.2423736 742906.236133483 702932.237090141
49 41086058.0388232 40704785.4310777 736076.991102468 701499.165497467
50 41589098.5904577 41151066.4632891 795511.0773115 753692.486859613
51 44260246.7939322 43854603.2537979 876098.471028649 838307.97065234
52 43079192.7753949 42678475.7083069 818699.573952763 781266.506282612
53 41870876.6697398 41509435.030031 799951.510961651 766935.693620834
54 41016008.4782846 40601330.9209118 760187.164272952 721972.458033045
55 42192516.2429662 41814226.2515762 817149.8974757 781431.001108191
56 44946432.2396721 44457046.9373549 812673.384233556 768710.254563411
57 35483116.4693477 35155525.1668709 575663.767845528 545584.146233424
58 42953879.8705708 42638379.8469361 839739.869265233 810309.225362736
59 40588161.3486135 40256269.644912 748338.967346991 717952.668222506
60 45576798.4591487 45120945.3175857 914787.186619819 872067.612380528
61 38572687.9517994 38199784.6262539 673061.832947032 639969.192173442
62 41902194.510258 41610109.5967037 858027.753662237 829726.500524485
63 40457542.879138 40267704.174533 793324.704340144 774981.9588771
64 45230729.5656293 44821320.7728963 888871.103027957 851171.278618378
65 42309382.5493337 41945256.8306388 780175.03462388 747901.023391416
66 44901306.3412559 44484116.2327931 871815.487138354 832563.815346193
67 42708484.0683084 42334612.0881039 798656.815443086 763610.264931914
68 40532717.7196186 40131683.0509705 774701.867070944 737433.235912334
69 47563619.1363021 47250801.9479104 1012770.34533647 982341.611060443
70 43750324.3237 43353164.9689448 841401.442445161 803539.166642211
71 37810956.8900929 37463722.4854989 676164.347925036 644274.406533974
72 42433329.9509944 42027231.8399712 812964.505581097 775889.896995219
73 45674204.849474 45179155.6630811 899776.093505898 854754.13381248
74 44324006.111546 43989823.1117067 914619.484291263 882261.526625624
