ID imp_con imp_vac i_con i_vac
1 7809473.25901551 7772733.73849907 166930.16210854 162280.769755876
2 14176839.6469612 14067941.3313007 325998.348968012 311919.256992706
3 11380844.9006898 11293798.3992358 271817.341966194 260738.66652124
4 8933171.1656282 8890734.4373553 188349.02112478 183010.115281659
5 12068499.6094674 11992790.7213982 271381.41931299 261769.428162664
6 11388810.5796559 11330676.7315568 233342.396159035 226014.258906306
7 10049721.3041883 10002378.7462221 192993.321496248 187149.98748784
8 8568031.05899054 8523187.10749975 159713.3432341 154326.105491303
9 11686323.6252263 11595014.503414 254435.330678543 242974.508140103
10 11040373.9186782 10956180.4214857 241992.608693598 231570.760100076
11 8391556.12143571 8326300.40779637 177229.6639992 169277.182126277
12 15141465.979469 15020266.3400826 337532.626351852 322325.511641456
13 9763274.01532007 9717673.17911515 191484.170217505 185830.47094334
14 12748926.9527677 12653482.6703352 261276.063729987 249470.30288605
15 12811748.0781844 12718115.7172278 276778.810611249 265034.755640582
16 11557064.8006973 11487517.237952 239974.724185494 231182.529323248
17 10835106.8237785 10761581.5645678 231914.477785958 222808.036392213
18 15620854.6740319 15517481.1812214 347023.263907966 333766.168911026
19 5865197.36921287 5833963.88389352 137292.73387274 133384.744097704
20 10413714.0434775 10350006.1540611 224711.103653519 216693.510524534
21 10502032.5947358 10449723.2014527 226626.057496666 219873.979359547
22 12431506.36551 12345414.4347284 218689.426230906 208469.749765801
23 11622779.6643131 11521451.8380355 261253.065101947 248773.580731275
24 6439747.56793415 6403794.67832242 145604.623815696 141113.611200493
25 10375053.4360477 10314126.5228305 220782.273443249 213008.180151697
26 10201766.7570928 10162149.9165778 194641.158249895 189716.116718515
27 6867552.1005723 6837941.253436 129032.726738019 125414.949433587
28 14937190.9003211 14848595.0860886 340025.725881273 328699.604611845
29 11230562.9802269 11174472.6188553 231919.40596183 224787.499385257
30 12290305.2711029 12208624.9827295 239224.956310958 229429.781122258
31 6495030.67835386 6460504.56907622 165786.148208373 161243.43900785
32 10821802.3425397 10757409.3398548 259188.94713537 250771.293939795
33 13180022.9535042 13084655.9083727 324183.648015263 312010.265553175
34 10459781.3008759 10399664.5691664 193414.055840163 186237.525072103
35 13709388.7340661 13580579.2209009 291695.396346267 275760.988137293
36 8963635.28913263 8916394.93299887 188634.104968286 182678.595946893
37 11702028.6494311 11627329.5886832 269466.805868751 259895.597809766
38 9818819.4168448 9763240.32294274 203154.355039187 196161.356358445
39 8143022.78041395 8107857.40996481 136276.459319549 132086.321503284
40 9741710.33960352 9694898.13296576 179116.489968112 173363.592213425
41 8273863.60559284 8245539.48325916 167819.824167761 164286.570939536
42 8235849.15635568 8194110.12510358 182706.795549083 177393.119724263
43 14805851.0172152 14654577.888414 324128.237862548 305729.749626227
44 10458620.3873492 10391333.4473759 220994.315397746 212576.81251932
45 9048589.25425837 8994637.77828085 163864.134669817 157326.670173224
46 11790431.8976733 11711354.6027841 261147.939650938 251321.982575562
47 11885965.9879376 11823699.9067962 260219.671954738 252281.080823455
48 12841906.6453846 12766310.1053758 276481.064906819 266838.693265621
49 9521936.70121025 9467741.66034126 209623.000556737 202698.196190623
50 8009173.04630826 7951089.5665034 168801.329573394 161668.532772077
51 10933208.7067449 10841256.7691433 207383.955234862 196359.839902908
52 12220177.2711902 12156932.5114754 266664.27712865 258510.01076684
53 11672878.5259762 11593348.1671781 240872.917222754 231216.895769992
54 14341325.5706742 14190694.0459713 313223.552621691 294956.353168475
55 12259488.9903138 12164412.3904338 280205.669129891 268202.046008988
56 15179968.3047564 15059908.3442185 345481.188843443 330272.232360178
57 16095024.6168524 15961481.6257944 376447.123937756 359066.429804745
58 15140103.5734492 15014406.7752684 353047.64424176 336664.256203331
59 8730377.81301679 8690094.8383746 186957.054601297 181917.316776864
60 10571204.9160458 10497627.203051 202413.056107956 193661.617307402
61 11407310.4908902 11347567.4098539 243746.163075807 236138.369207555
