ID imp_con imp_vac i_con i_vac
1 165411064.340698 162287471.959791 3015430.13794249 2817056.89806921
2 146434787.143715 144183702.335633 2962241.17018259 2811816.90655543
3 194282159.99238 191577907.781448 3205533.20453752 3032414.73069074
4 147867126.575811 145475280.704177 2878243.98125364 2717063.17412607
5 121613854.933536 119085910.672852 2631774.53375382 2455322.66586139
6 161671868.009161 158974632.053874 3114894.41497145 2940849.85941921
7 159811324.694367 156658759.441406 3039277.32343491 2831083.64760487
8 143338204.47474 140714340.310851 2826276.19190219 2645338.4665758
9 111816185.321859 109612521.572478 2098712.53428063 1955006.83799738
10 161768870.976476 158545604.837503 2997830.2670457 2785082.45783207
11 154663335.755508 151613048.611965 3065330.14877786 2864835.78046187
12 160976916.157156 158245619.405594 3118348.35685571 2943506.93604751
13 120462673.030641 118130707.965772 2103325.62397368 1948419.51753156
14 182810666.505696 179779753.282267 3348371.49782722 3150484.88171923
15 148386622.248649 145713911.019201 2972306.69170618 2790187.12956356
16 209782220.911343 205995981.898284 3614536.38359943 3364771.84497237
17 105601384.233603 103569968.380082 2215995.41043003 2079223.71513632
18 158941543.661837 156246624.414986 2911557.27302026 2724680.59155831
19 160105645.266338 157225773.125095 3045711.99824077 2854863.86077381
20 27042061.2820307 26974493.8628137 316626.091411296 312896.027832407
21 37079190.64622 37037006.8051622 433905.335344253 431637.762481229
22 114624908.311902 112225244.310504 2358073.32076542 2193944.38538993
23 160686554.460277 158056948.182585 3069989.65028801 2902895.81804487
24 152937823.249874 150402159.765432 2958934.64842794 2786485.44101247
25 149508150.204372 146753718.703802 2994857.32307957 2809299.98066085
26 136067213.812624 133580386.558647 2753513.07908957 2588960.38147069
27 175981438.889986 173057683.264631 3353609.95670901 3157054.46699725
28 79567682.5602941 78318212.9407213 1157114.71112905 1076586.59318875
29 154935827.366831 151034623.741965 3082717.18226091 2832752.45225292
30 124001355.436702 122294036.188047 2059234.27093071 1943786.48228612
31 144777905.243298 141911821.792195 3444522.17532327 3251875.60908765
32 107484839.449095 105634593.492721 1904766.07511619 1786356.88803516
33 159867800.223445 157817259.922365 2636279.77311979 2498022.74976226
34 127551489.653936 125438183.164744 2801324.15981197 2653012.18345825
35 133523209.413761 131315513.996033 2839545.34065051 2688810.16146921
36 156930511.084156 153853221.744639 2927537.85786593 2721258.57701813
37 118946114.197233 116452238.999395 2513791.85338164 2346824.7559754
38 167929211.197813 164217893.825478 3175125.85376225 2931424.03367133
39 182784684.969305 179211621.719789 3278437.91385913 3046500.56344377
40 167184574.43015 163880702.506572 3203250.36546562 2990812.85153323
41 170640411.174454 166982901.766354 3275957.3994308 3035153.9481464
42 135082826.749007 132934035.235271 3002593.5459717 2856795.25016973
43 125744790.981912 123207658.167601 2890077.11173425 2719079.77351352
44 156374685.045115 153825618.946855 3045161.48717578 2875189.37835635
45 163970453.376677 160340214.735001 3062959.91165094 2822284.54432386
46 38868470.4440504 38806074.9338079 442936.911289247 439517.121880754
47 98353754.431004 95711783.6767583 2259329.30420911 2083066.95389519
48 106987558.209667 105289496.307642 2111470.16725195 1996169.77005114
49 156436314.719165 153369678.81813 3165608.75223836 2968134.07832404
50 205444988.931976 200994626.704552 3631203.22187333 3330212.64963385
51 133753867.248803 131358948.120639 3171389.43936593 3008111.81476565
52 121065668.430387 118064101.500226 2774398.15084652 2574281.86843297
53 161191283.063925 158469756.449119 3161686.73356624 2978811.41936039
54 121101799.098473 119360448.993918 1804691.54704996 1693637.04684656
55 144945024.233574 142113462.748698 2707664.40978682 2516458.16014111
56 170122940.673118 167348102.926318 3143363.72536501 2965654.24011097
57 112738053.37186 110449400.873788 2391827.00665183 2236608.08095914
58 166581094.023911 163919549.03544 2961334.51817522 2787946.66054831
59 124451366.386609 121629886.580954 2420009.55235464 2243330.99598291
60 161671240.074831 158719859.700787 3077913.02600609 2877127.13825452
61 148040254.056017 145181631.654153 2843639.68774936 2646435.18781484
62 166134150.634401 163281580.588224 3058438.48298675 2871803.95845158
63 138835918.619414 136118994.927709 2963035.6621296 2781471.3767168
64 160527173.41311 157798862.260754 3113690.94399162 2936414.3663034
65 156054434.929104 152899086.796396 3117445.08361648 2911662.40545534
66 38268414.180582 38214480.4834513 368514.103401121 365616.309433295
67 161910044.02081 158542456.38711 3201368.11722511 2977899.67620192
68 171317536.26551 168052954.098336 3178799.87572522 2953353.62753015
