ID imp_con imp_vac i_con i_vac
1 7809473.25901551 7784203.89720155 166930.16210854 164851.781002213
2 14176839.6469612 14048348.3166339 325998.348968012 315103.147923662
3 11380844.9006898 11311569.8878133 271817.341966194 265828.987182329
4 8933171.1656282 8897640.54240111 188349.02112478 185426.259808842
5 12068499.6094674 11998108.5721785 271381.41931299 265492.924460581
6 11388810.5796559 11317224.8188308 233342.396159035 227621.269693418
7 10049721.3041883 10002505.5215706 192993.321496248 189307.82464508
8 8568031.05899054 8537054.27126998 159713.3432341 157369.443900025
9 11686323.6252263 11601466.0684877 254435.330678543 247434.757146607
10 11040373.9186782 10979804.1555314 241992.608693598 236977.812145607
11 8391556.12143571 8350852.40498723 177229.6639992 173878.426206718
12 15141465.979469 14984764.4983571 337532.626351852 325115.940914343
13 9763274.01532007 9717742.5878157 191484.170217505 187823.33349339
14 12748926.9527677 12657750.9280506 261276.063729987 253863.648642619
15 12811748.0781844 12719455.277447 276778.810611249 269202.67993416
16 11557064.8006973 11478368.3422632 239974.724185494 233669.889428481
17 10835106.8237785 10765670.1629944 231914.477785958 226290.315334926
18 15620854.6740319 15462744.4048667 347023.263907966 334008.281843547
19 5865197.36921287 5844785.06409717 137292.73387274 135564.053138334
20 10413714.0434775 10345860.3436712 224711.103653519 219120.709670863
21 10502032.5947358 10452447.3446195 226626.057496666 222446.192695508
22 12431506.36551 12320033.659035 218689.426230906 210348.947148348
23 11622779.6643131 11557540.9755896 261253.065101947 255955.755028334
24 6439747.56793415 6422644.55576139 145604.623815696 144154.361703082
25 10375053.4360477 10317071.8393606 220782.273443249 215958.545372572
26 10201766.7570928 10152413.9835416 194641.158249895 190779.053475955
27 6867552.1005723 6845016.60396056 129032.726738019 127282.455515665
28 14937190.9003211 14819260.3794989 340025.725881273 330217.94286038
29 11230562.9802269 11158470.2357793 231919.40596183 226121.416480469
30 12290305.2711029 12229023.2680444 239224.956310958 234503.865285692
31 6495030.67835386 6473287.91319001 165786.148208373 163861.21858532
32 10821802.3425397 10754558.4143989 259188.94713537 253341.814297626
33 13180022.9535042 13112128.5073865 324183.648015263 318227.608259384
34 10459781.3008759 10420926.7737045 193414.055840163 190475.730658972
35 13709388.7340661 13575556.6447378 291695.396346267 280969.243478314
36 8963635.28913263 8925366.15309971 188634.104968286 185518.743214493
37 11702028.6494311 11613753.3546134 269466.805868751 261981.670077666
38 9818819.4168448 9765199.05570551 203154.355039187 198827.336504218
39 8143022.78041395 8115491.09731982 136276.459319549 134236.923917268
40 9741710.33960352 9692439.83120128 179116.489968112 175369.186361295
41 8273863.60559284 8244708.90592242 167819.824167761 165497.854821896
42 8235849.15635568 8211256.39049909 182706.795549083 180604.996818165
43 14805851.0172152 14635827.0311793 324128.237862548 310317.745208687
44 10458620.3873492 10400267.2377031 220994.315397746 216133.887145142
45 9048589.25425837 8997034.39002113 163864.134669817 159977.200197701
46 11790431.8976733 11687021.3837863 261147.939650938 252515.509770858
47 11885965.9879376 11821059.1131022 260219.671954738 254835.031629853
48 12841906.6453846 12754583.2830026 276481.064906819 269170.200434324
49 9521936.70121025 9473170.59844324 209623.000556737 205492.68627284
50 8009173.04630826 7972542.32935285 168801.329573394 165867.748590503
51 10933208.7067449 10854393.9298515 207383.955234862 201333.318389813
52 12220177.2711902 12148874.4134325 266664.27712865 260747.734444427
53 11672878.5259762 11613429.8426634 240872.917222754 236152.404709384
54 14341325.5706742 14203655.2920357 313223.552621691 301912.07629531
55 12259488.9903138 12160317.6494583 280205.669129891 271995.118008975
56 15179968.3047564 15014947.2373559 345481.188843443 331805.759790075
57 16095024.6168524 15865755.6617508 376447.123937756 356803.092360617
58 15140103.5734492 14985270.5817632 353047.64424176 339799.776884763
59 8730377.81301679 8708793.01067659 186957.054601297 185180.037174505
60 10571204.9160458 10519102.7971528 202413.056107956 198381.803839106
61 11407310.4908902 11345065.4887321 243746.163075807 238611.010041228
62 12051174.2850495 11979812.8849005 224241.121828688 218744.484408634
63 12173402.1351679 12093105.8763021 272199.797781464 265423.132908926
64 14375027.0950611 14245560.8365927 342891.966373705 331739.677206604
65 12067024.765459 11975559.3216053 253354.709419061 245976.847246905
66 9457629.63692592 9413814.63930724 202352.015008899 198754.366495004
67 9703236.05907918 9633928.75436202 199652.437638741 194125.506649198
68 7966240.36260358 7936338.6451321 182215.624600358 179637.391536014
69 11624232.5363641 11526574.7705515 276160.783981188 267791.47214083
70 6603221.81205077 6586718.86916639 131701.595247635 130390.898127566
71 15114493.7902736 14976405.087689 239371.250502031 229709.748501269
72 10794339.0952307 10736672.5310256 210695.734521106 206052.711688494
73 11953950.8365869 11872382.1958361 211155.772131767 205000.356805299
74 13433764.403297 13315518.3583685 282795.497414786 273062.231299019
75 11349371.0630872 11280953.1653876 198824.627451881 193803.06616007
76 8494313.90785591 8463901.17205686 152980.195931944 150675.10786473
77 14261227.935334 14135821.8112576 356240.384936543 345289.193376554
78 9936179.36058089 9882214.46319364 216803.574694391 212253.455823086
79 6987890.12766862 6964681.84967437 145102.690156361 143218.947876622
80 13928239.852008 13840686.8906937 297600.465836593 290493.576036423
81 11127182.1079314 11061755.8823573 251894.646992751 246345.621955279
82 13276699.2204706 13208408.1559139 287232.061238564 281545.734188834
83 11024827.955596 10960690.9420192 260771.011211313 255121.934325043
84 11804903.6178268 11720898.4060472 248860.595505959 242008.491209169
85 11120026.8847368 11033326.89623 244919.932224425 237886.716484308
86 6561552.81707842 6539213.33216669 151209.342949504 149335.712162064
87 9366326.92884726 9334486.59502727 173456.106156913 170970.757869048
88 10003043.0413471 9963407.91389123 223600.7209551 220242.055461686
89 13469312.9746015 13388511.9980796 288848.508950649 282228.156254602
90 10112012.0813877 10062058.5295044 218438.723108053 214325.419991485
91 12720494.5143501 12604268.1472929 280403.655642361 270723.586058856
92 10222358.0987622 10168827.6594292 185114.722476638 181125.553864309
93 11152759.1184785 11088005.818811 271538.691706346 265945.144882611
94 11068800.1482759 11000793.3508632 233790.56093152 228125.86210141
95 10449398.6710852 10396645.1661112 228846.660507613 224439.215297632
96 13378945.9796257 13274977.1051253 309998.985340379 301224.055957232
97 10580413.6725372 10508968.3329103 202675.111993083 197107.670225999
98 11609070.2447349 11560898.6960389 230075.342211917 226312.349366418
99 9122167.73324468 9074169.69389767 211857.479897854 207764.040480239
100 11627149.7739789 11554007.5823077 251057.248735688 245035.656990834
101 11806816.4818213 11727849.256451 249325.204393753 242882.011744973
102 10192884.3010175 10129290.5802413 195412.362610853 190285.80067596
103 9850178.40921141 9797729.28786537 215645.576230436 211298.227998347
104 10791563.1332467 10736674.6711761 229265.542484859 224726.944186241
105 10986470.8939954 10915507.0671744 241317.624865247 235438.946703981
106 9132109.93525258 9097815.65352637 199133.518035003 196253.580427639
107 13047706.4207234 12948298.9025972 308573.752602845 300117.871276538
108 9528122.57606122 9462283.11406747 245080.616208004 239100.338235488
109 9993433.05976593 9953424.52713008 217413.672246344 214121.731096572
110 8681665.48940317 8636156.59175911 189718.126980022 185945.29085013
111 8097388.60868275 8072842.86269495 151744.542340707 149831.22534082
112 13094460.8226666 13008898.7015329 314889.435546232 307556.5021135
113 8935254.09485833 8886095.99908976 187407.842818547 183420.777771055
114 11210732.4522148 11110693.2944017 266857.839600173 258183.024529679
115 10212429.3336335 10153963.2611347 206484.866726111 201718.321764594
116 5528948.76872802 5514694.29159212 107723.754091993 106612.975230409
117 10333274.8309352 10272860.1955432 177061.266606355 172619.987633427
118 10906676.5970258 10851577.326563 235441.868446043 230964.168945519
119 10594327.6555646 10536686.5314757 215713.642816395 211171.204137281
120 11070889.8715895 11017968.5133466 252426.652025882 248023.39758765
121 6957081.16831388 6932618.05902961 135930.677787169 133995.442501803
122 13496442.3352084 13399672.1344846 257109.571797724 249699.811931797
123 7951494.88476135 7914788.29967838 180134.061786924 177046.684629907
124 11816136.6499807 11726963.7442097 243371.504595627 236108.7372057
125 12037011.3212629 11955465.7178683 256378.107250842 249706.371533048
126 11203571.0267765 11146495.9337398 252533.939500171 247727.118731298
127 10733503.9331803 10691510.0971581 213011.530749197 209717.916652386
128 10902836.9224843 10836404.7513128 235576.408875891 230009.883486526
129 9053585.62455752 9010707.30746795 194077.764970282 190524.859618597
130 12384893.9249461 12269922.7947055 276295.287702834 266538.401944495
131 12032054.6965496 11909143.8796983 251316.952637245 241506.651738952
132 8728495.83924555 8704174.86903347 169661.98020704 167760.493044564
133 12790478.2508636 12691297.1708934 281272.65752531 273016.423865224
134 12739951.7182731 12652956.6229672 243051.542019329 236442.746963199
135 10195272.095784 10153789.5799117 216845.581722286 213409.337963841
136 15206818.1265659 15018249.9848641 359144.149224802 343079.696352076
137 10862297.4118241 10797019.3554685 216439.375125326 211327.202459915
138 8444570.55479883 8418747.08348912 152018.635411355 150027.941120116
139 14049629.4631779 13906849.0906783 324855.430558847 312613.331255213
140 11086702.1589401 11014995.7987108 260268.2759861 254110.258856295
141 8146988.35296761 8110697.32757298 184686.496738126 181599.878155091
142 12355307.5874765 12249866.265515 280288.310436653 271344.296292331
143 10195963.8493733 10150176.1068575 220586.016824423 216767.255748134
144 14283485.2588685 14161415.2536324 328586.008994553 318226.473098554
145 8295058.0549853 8258543.25500075 160217.625574585 157380.205777699
146 8850714.5476216 8817278.52363857 152337.79886316 149837.236286337
147 10470780.9517235 10419943.9724906 250075.346363034 245626.03266985
