ID imp_con imp_vac i_con i_vac
1 165411064.340698 165411064.340698 3015430.13794249 3015430.13794249
2 146434787.143715 146434787.143715 2962241.17018259 2962241.17018258
3 194282159.99238 194282159.99238 3205533.20453752 3205533.20453751
4 147867126.575811 147867126.575811 2878243.98125364 2878243.98125363
5 121613854.933536 121613854.933536 2631774.53375382 2631774.53375382
6 161671868.009161 161671868.009161 3114894.41497145 3114894.41497144
7 159811324.694367 159811324.694367 3039277.32343491 3039277.32343491
8 143338204.47474 143338204.47474 2826276.19190219 2826276.19190218
9 111816185.321859 111816185.321859 2098712.53428063 2098712.53428063
10 161768870.976476 161768870.976476 2997830.2670457 2997830.26704569
11 154663335.755508 154663335.755508 3065330.14877786 3065330.14877787
12 160976916.157156 160976916.157156 3118348.35685571 3118348.35685571
13 120462673.030641 120462673.030641 2103325.62397368 2103325.62397368
14 182810666.505696 182810666.505696 3348371.49782722 3348371.49782722
15 148386622.248649 148386622.248649 2972306.69170618 2972306.69170618
16 209782220.911343 209782220.911343 3614536.38359943 3614536.38359943
17 105601384.233603 105601384.233603 2215995.41043003 2215995.41043004
18 158941543.661837 158941543.661837 2911557.27302026 2911557.27302026
19 160105645.266338 160105645.266338 3045711.99824077 3045711.99824078
20 27042061.2820307 27042061.2820307 316626.091411296 316626.091411296
21 37079190.64622 37079190.64622 433905.335344253 433905.335344253
22 114624908.311902 114624908.311902 2358073.32076542 2358073.32076544
23 160686554.460277 160686554.460278 3069989.65028801 3069989.65028801
24 152937823.249874 152937823.249874 2958934.64842794 2958934.64842795
25 149508150.204372 149508150.204372 2994857.32307957 2994857.32307957
26 136067213.812624 136067213.812624 2753513.07908957 2753513.07908958
27 175981438.889986 175981438.889986 3353609.95670901 3353609.956709
28 79567682.5602941 79567682.560294 1157114.71112905 1157114.71112906
29 154935827.366831 154935827.36683 3082717.18226091 3082717.18226091
30 124001355.436702 124001355.436702 2059234.27093071 2059234.27093071
31 144777905.243298 144777905.243298 3444522.17532327 3444522.17532327
32 107484839.449095 107484839.449095 1904766.07511619 1904766.07511619
33 159867800.223445 159867800.223445 2636279.77311979 2636279.77311978
34 127551489.653936 127551489.653936 2801324.15981197 2801324.15981196
35 133523209.413761 133523209.413761 2839545.34065051 2839545.34065052
36 156930511.084156 156930511.084156 2927537.85786593 2927537.85786593
37 118946114.197233 118946114.197233 2513791.85338164 2513791.85338163
38 167929211.197813 167929211.197813 3175125.85376225 3175125.85376226
39 182784684.969305 182784684.969305 3278437.91385913 3278437.91385913
40 167184574.43015 167184574.43015 3203250.36546562 3203250.36546562
41 170640411.174454 170640411.174455 3275957.3994308 3275957.3994308
42 135082826.749007 135082826.749007 3002593.5459717 3002593.54597169
43 125744790.981912 125744790.981912 2890077.11173425 2890077.11173425
44 156374685.045115 156374685.045115 3045161.48717578 3045161.48717579
45 163970453.376677 163970453.376677 3062959.91165094 3062959.91165093
46 38868470.4440504 38868470.4440504 442936.911289247 442936.911289247
47 98353754.431004 98353754.4310039 2259329.30420911 2259329.3042091
48 106987558.209667 106987558.209667 2111470.16725195 2111470.16725196
49 156436314.719165 156436314.719165 3165608.75223836 3165608.75223836
50 205444988.931976 205444988.931976 3631203.22187333 3631203.22187334
51 133753867.248803 133753867.248803 3171389.43936593 3171389.43936593
52 121065668.430387 121065668.430387 2774398.15084652 2774398.15084653
53 161191283.063925 161191283.063925 3161686.73356624 3161686.73356623
54 121101799.098473 121101799.098473 1804691.54704996 1804691.54704996
55 144945024.233574 144945024.233574 2707664.40978682 2707664.40978682
56 170122940.673118 170122940.673118 3143363.72536501 3143363.72536501
57 112738053.37186 112738053.37186 2391827.00665183 2391827.00665183
58 166581094.023911 166581094.023911 2961334.51817522 2961334.51817523
59 124451366.386609 124451366.386609 2420009.55235464 2420009.55235464
60 161671240.074831 161671240.074831 3077913.02600609 3077913.02600608
61 148040254.056017 148040254.056017 2843639.68774936 2843639.68774936
62 166134150.634401 166134150.634401 3058438.48298675 3058438.48298675
63 138835918.619414 138835918.619414 2963035.6621296 2963035.6621296
64 160527173.41311 160527173.41311 3113690.94399162 3113690.94399163
65 156054434.929104 156054434.929104 3117445.08361648 3117445.08361648
66 38268414.180582 38268414.180582 368514.103401121 368514.103401121
67 161910044.02081 161910044.02081 3201368.11722511 3201368.11722512
68 171317536.26551 171317536.26551 3178799.87572522 3178799.87572522
69 139872153.146691 139872153.146691 2876479.41106459 2876479.41106459
70 148044066.990333 148044066.990333 2609157.89987809 2609157.89987809
71 184936025.320382 184936025.320382 3290872.20044293 3290872.20044293
72 129832417.803766 129832417.803766 2459508.65177974 2459508.65177974
73 224800065.544332 224800065.544332 3707747.94566426 3707747.94566427
74 63265623.7589437 63265623.7589437 1308019.80845568 1308019.80845568
75 152710409.203941 152710409.203941 2927418.37587723 2927418.37587722
76 176939722.527075 176939722.527076 3286075.59617864 3286075.59617865
77 138049212.559723 138049212.559723 2443698.53665851 2443698.53665852
78 112612081.236206 112612081.236206 2448153.41285861 2448153.41285862
79 204180031.425959 204180031.425959 3363447.48884835 3363447.48884836
80 145335646.348709 145335646.348709 2853613.46348117 2853613.46348117
81 154641430.316371 154641430.316371 2809716.79397639 2809716.79397639
82 209007908.789558 209007908.789558 3570952.10300534 3570952.10300534
83 131596607.022655 131596607.022655 2545511.47101284 2545511.47101284
84 152301518.147978 152301518.147978 3036256.42261042 3036256.42261043
85 127783779.959897 127783779.959897 3000482.29551204 3000482.29551204
