ID imp_con imp_vac i_con i_vac
1 165411064.340698 164300038.852149 3015430.13794249 2917407.25548153
2 146434787.143715 145660400.190379 2962241.17018259 2896186.55966258
3 194282159.99238 192669879.012523 3205533.20453752 3092326.75851197
4 147867126.575811 146680342.673682 2878243.98125364 2784852.98416486
5 121613854.933536 120634350.031958 2631774.53375382 2545964.73202778
6 161671868.009161 160667172.616025 3114894.41497145 3029864.56549718
7 159811324.694367 158690251.409557 3039277.32343491 2946117.89787421
8 143338204.47474 141336575.969513 2826276.19190219 2671423.19681849
9 111816185.321859 111043906.684557 2098712.53428063 2036666.95543956
10 161768870.976476 160567247.816745 2997830.2670457 2900538.59338296
11 154663335.755508 153631186.101514 3065330.14877786 2975966.72246819
12 160976916.157156 160013922.583606 3118348.35685571 3032312.28428626
13 120462673.030641 119458443.013356 2103325.62397368 2030151.6287679
14 182810666.505696 181367493.90664 3348371.49782722 3236650.11445803
15 148386622.248649 147064133.783857 2972306.69170618 2865068.26316086
16 209782220.911343 206896416.390954 3614536.38359943 3405298.26341484
17 105601384.233603 105077489.20535 2215995.41043003 2171908.54441702
18 158941543.661837 157376426.182604 2911557.27302026 2797459.58566285
19 160105645.266338 159132312.963835 3045711.99824077 2965864.3045671
20 27042061.2820307 27042061.2820307 316626.091411296 316626.091411296
21 37079190.64622 37079190.64622 433905.335344253 433905.335344252
22 114624908.311902 113773114.959967 2358073.32076542 2286715.25911652
23 160686554.460277 159772949.749488 3069989.65028801 2991306.10771227
24 152937823.249874 151898130.611158 2958934.64842794 2875505.95059277
25 149508150.204372 148419997.158391 2994857.32307957 2902690.73568755
26 136067213.812624 135118605.425199 2753513.07908957 2672457.71454508
27 175981438.889986 174287229.621031 3353609.95670901 3214512.73768484
28 79567682.5602941 79315218.9936958 1157114.71112905 1141633.25695587
29 154935827.366831 153889966.337194 3082717.18226091 2987079.54650557
30 124001355.436702 123268565.671765 2059234.27093071 2009153.76092624
31 144777905.243298 143985514.118798 3444522.17532327 3362529.01866286
32 107484839.449095 107045407.112903 1904766.07511619 1871665.28509913
33 159867800.223445 158291609.601762 2636279.77311979 2529434.29816893
34 127551489.653936 126459605.960408 2801324.15981197 2703679.88875634
35 133523209.413761 132933089.759244 2839545.34065051 2786931.12868356
36 156930511.084156 155398717.05231 2927537.85786593 2808819.78039748
37 118946114.197233 118478877.101029 2513791.85338164 2470341.77797184
38 167929211.197813 166880764.180309 3175125.85376225 3085622.85075532
39 182784684.969305 181297568.514052 3278437.91385913 3163051.94133848
40 167184574.43015 166135436.836312 3203250.36546562 3113285.95097872
41 170640411.174454 168873263.37128 3275957.3994308 3126389.61307044
42 135082826.749007 134315666.156106 3002593.5459717 2928531.33298185
43 125744790.981912 124999063.185854 2890077.11173425 2819177.99882777
44 156374685.045115 154942848.622578 3045161.48717578 2928257.66300947
45 163970453.376677 162625442.100555 3062959.91165094 2959489.91388005
46 38868470.4440504 38868470.4440504 442936.911289247 442936.911289246
47 98353754.431004 97937369.7417679 2259329.30420911 2218175.4856404
48 106987558.209667 106257993.738913 2111470.16725195 2054806.81970948
49 156436314.719165 155443651.460524 3165608.75223836 3077202.39922296
50 205444988.931976 202166543.045337 3631203.22187333 3388926.67654117
51 133753867.248803 133003256.741846 3171389.43936593 3098797.08095202
52 121065668.430387 120523571.699863 2774398.15084652 2720164.42564459
53 161191283.063925 159642346.114227 3161686.73356624 3034408.75682606
54 121101799.098473 120423592.006595 1804691.54704996 1761153.8927765
55 144945024.233574 143823567.862294 2707664.40978682 2619116.71729496
56 170122940.673118 168908068.563286 3143363.72536501 3046744.09756687
57 112738053.37186 112123633.116786 2391827.00665183 2336845.04431927
58 166581094.023911 164971186.016214 2961334.51817522 2844769.39032706
59 124451366.386609 123850915.860965 2420009.55235464 2365026.31871177
60 161671240.074831 159886579.878401 3077913.02600609 2940591.52091146
61 148040254.056017 146294177.942218 2843639.68774936 2709483.82086554
62 166134150.634401 164826233.299828 3058438.48298675 2956614.13817476
63 138835918.619414 137953509.547228 2963035.6621296 2882843.52079695
64 160527173.41311 159175915.039806 3113690.94399162 3000728.63713753
65 156054434.929104 155122740.978656 3117445.08361648 3033288.76579792
66 38268414.180582 38268414.180582 368514.103401121 368514.103401121
67 161910044.02081 160431418.349937 3201368.11722511 3073503.14830828
68 171317536.26551 168904823.744712 3178799.87572522 3000766.10595101
69 139872153.146691 139020900.732391 2876479.41106459 2800180.01685328
70 148044066.990333 147175531.091824 2609157.89987809 2542622.45749299
71 184936025.320382 183727260.198278 3290872.20044293 3192505.74123146
72 129832417.803766 128963818.294164 2459508.65177974 2387008.26557517
73 224800065.544332 223252356.676508 3707747.94566426 3590097.77329556
74 63265623.7589437 63171752.4941646 1308019.80845568 1299621.65601254
75 152710409.203941 151333112.844754 2927418.37587723 2817263.15706861
76 176939722.527075 175068790.749826 3286075.59617864 3139453.17216529
77 138049212.559723 136959838.938696 2443698.53665851 2363773.52942286
78 112612081.236206 112055628.882821 2448153.41285861 2398057.16659246
79 204180031.425959 201736662.003118 3363447.48884835 3194251.62642511
80 145335646.348709 144137917.011805 2853613.46348117 2750761.07845598
81 154641430.316371 153069137.286 2809716.79397639 2694736.54525774
82 209007908.789558 206836252.901901 3570952.10300534 3404072.34313943
83 131596607.022655 130339505.074979 2545511.47101284 2446789.53353116
84 152301518.147978 150885016.198462 3036256.42261042 2919165.54081767
85 127783779.959897 127039475.087802 3000482.29551204 2929051.02927651
86 137799386.757417 137076624.777213 2624216.19472178 2562965.31413066
87 172908773.769771 171486945.038647 2983629.66740067 2878562.6229332
88 236779898.110403 234237490.307182 3883731.98190687 3699005.52744862
89 131484689.031794 130723687.393485 2538577.34236311 2475706.66862008
90 128728576.300276 128002170.527937 2852508.81781018 2780600.99114304
91 190617940.109259 188953963.046927 3223024.00855427 3106452.09454292
92 182961136.771399 181581241.045143 3255427.7164279 3148920.65210631
93 104415814.201349 104021250.306539 2039735.49364144 2005563.12897999
94 130798127.68356 129927937.407793 2621786.35563583 2546593.69466511
95 153056303.270557 151547580.888961 2991521.77224821 2869934.20913512
96 120811987.673243 120243167.813325 2363431.32789451 2312785.6023956
97 164558798.227723 163317413.932669 3081259.0481544 2984525.50148495
98 150769194.250517 149275370.431106 2985638.07552886 2859864.66321929
99 169496246.685669 168275494.685978 3097546.74465973 2998333.14843327
100 226231751.008099 223539111.94672 3591365.06043456 3399029.48808757
101 180094853.375708 178833938.299276 3250305.17432741 3150925.90515759
102 148421730.322795 147249595.871541 3057467.95606272 2956775.59898512
103 198343246.727581 195427947.414535 3407558.48692705 3214627.42885955
104 145368050.608636 144209114.413241 2597830.1740519 2512954.00046101
105 132202919.185963 131755529.80242 2474536.42643931 2435304.07123824
106 204061145.5243 202513760.136581 3490003.15981184 3364445.25875599
107 150522945.081842 149337477.611084 2938062.64519448 2846199.97674467
108 165464952.630524 164195257.34576 3168700.75903192 3067452.01289825
109 177006231.675116 176021708.673841 3273921.07304162 3183863.19966132
110 152703789.531368 151712496.605695 3031035.04717738 2937501.8082798
111 110888715.365236 110270109.227184 2003357.73756199 1955733.14649736
112 181173454.381767 177840747.66758 3232657.67982589 3001118.10487718
113 160455374.188231 158598209.253169 3144135.06622737 3005381.21808171
114 137406658.319427 136571457.756759 2540317.91393353 2473581.08291131
115 169642297.413943 167963637.983001 3209586.88059197 3070470.25551644
116 158483970.430743 156993268.454389 2826756.33115746 2717861.21481556
117 125192830.878365 124442455.509417 2642468.49702015 2577988.01336344
118 142214352.74724 141404850.037375 2907806.3488124 2836290.70806102
119 135774779.493314 134936983.53969 2798065.40377252 2722874.54575559
120 137767332.655815 136985193.987788 2647033.90654467 2580948.28555626
121 157453123.288267 156725109.059346 2942835.0771466 2879296.85004159
122 166019353.011828 164643119.805256 3104376.26294459 2990585.37462801
123 115492520.455739 114864006.783364 2530035.54643979 2468319.94191382
124 145905823.789004 144680025.545571 3017281.02775664 2914559.26937066
125 124578169.655484 123989052.771791 1983631.33277074 1941691.11758113
126 163935750.934817 162884227.511347 3009470.53471882 2924998.10328101
127 126806509.962964 125539646.8742 2297887.8972506 2204559.72050261
128 128176735.462282 127337311.397929 2316723.55151187 2252416.67642513
129 203289643.912115 201839308.958093 3365497.78945733 3259379.94504904
130 143434786.742303 142117032.670692 2827843.60995345 2717745.77110681
131 150348257.669741 149074070.006114 3127626.36169752 3014661.23364329
132 162784257.389731 161405001.321141 3367516.66833091 3237993.94056279
133 150485696.484086 148845068.575495 2830022.27567858 2705410.79634285
134 158040274.96951 157121068.181329 3012801.12306998 2933916.21379114
135 166133133.34903 164442388.113123 3170128.02756048 3037431.54612968
136 148136208.778746 147237142.506727 3026936.82746493 2943636.35973496
137 140603945.881387 139427238.436506 2578757.31830319 2492403.60639933
138 145978498.891849 144993372.003413 3198891.87700727 3099070.89881214
139 158133838.798325 157134484.806609 3090997.83555657 3004304.14824544
140 168058338.234902 166908007.287462 3198475.82036187 3101804.72141343
141 114496046.421748 113988530.230157 2121107.49476681 2078903.7101025
142 88996352.6550992 88703229.3176266 1676377.89502949 1651705.43551887
143 152597457.741908 151626955.685632 2902495.86177897 2820483.08828054
144 138694380.794173 137333569.054948 2852268.51009951 2739114.33298858
145 159921931.750053 158789332.145041 3214125.41004609 3118126.97584979
146 76462861.7885536 76295874.2861877 1698719.08320961 1681746.84992141
147 161778601.393478 160196193.951659 3042072.10169932 2919560.87576259
148 109294174.764797 108714291.693643 2285480.50045455 2236685.89101384
149 172303490.297454 171188567.558541 3162933.91175311 3069059.65465818
150 137153237.765263 136083440.153788 2939731.3923417 2840186.75395978
151 148252079.317277 147354852.496875 2997904.33882096 2918136.21153921
152 189332323.028441 186982242.917942 3204829.8246404 3048535.27075011
153 125355102.663912 124751639.694922 3177994.16002896 3117373.77872904
154 155174750.238556 153578503.2773 3091108.6488568 2962456.72883127
155 186838985.000023 185435551.291166 3218534.12949151 3111726.74781465
156 181642111.386697 179796783.536709 3314435.82228254 3179527.18655707
157 206343906.962191 203864328.37543 3370452.31023328 3210647.49373903
158 117039514.489709 116606346.763289 2387122.32460496 2346931.38406481
159 160572257.148162 159145467.967002 3242490.28569485 3121462.1489569
160 142481995.37671 141540828.485491 2577784.19403898 2505857.57001013
161 111949314.324201 111380190.695331 2626297.7731539 2572283.44742839
162 137146593.473387 136430730.44446 2988336.24098097 2921493.42391027
163 161872203.020285 160758678.299773 3258503.3370497 3159324.82624077
164 182826249.282214 180667970.970666 3321320.4062873 3151791.92978271
165 130557004.485139 129625966.239181 2196192.40185798 2133275.33165922
166 80504075.369676 80325235.2733661 1555857.63675808 1540494.70933711
167 146906357.27932 145747950.671657 2920866.06878077 2824252.23336175
168 95550764.7858083 95202201.1530751 1743943.40230623 1717096.30117765
169 199173977.704764 197584734.891264 3446102.43685601 3327753.14887202
170 175346559.168778 174444012.320729 3185906.69600639 3106374.35416998
171 154370041.077175 152990856.56079 3134104.91730511 3020160.85877354
172 124924596.85074 124420710.042318 2364873.28453828 2324193.65010004
