ID imp_con imp_vac i_con i_vac
1 7809473.25901551 7785571.21823857 166930.16210854 163973.619565137
2 14176839.6469612 14109842.6678267 325998.348968012 317791.152316654
3 11380844.9006898 11313486.1255208 271817.341966194 263534.35111843
4 8933171.1656282 8905139.94735959 188349.02112478 184937.699070052
5 12068499.6094674 12016580.1150134 271381.41931299 265001.964470817
6 11388810.5796559 11350511.6515187 233342.396159035 228697.756981845
7 10049721.3041883 10029067.8947951 192993.321496248 190514.321491698
8 8568031.05899054 8524370.39683848 159713.3432341 154531.497956614
9 11686323.6252263 11635704.2485586 254435.330678543 248305.574484203
10 11040373.9186782 10976472.9111831 241992.608693598 234215.274721993
11 8391556.12143571 8343158.09444208 177229.6639992 171389.780875974
12 15141465.979469 15045712.9386646 337532.626351852 325950.446333712
13 9763274.01532007 9726984.37008196 191484.170217505 187087.351736806
14 12748926.9527677 12679775.3686297 261276.063729987 252933.364527992
15 12811748.0781844 12745326.4227266 276778.810611249 268723.009034896
16 11557064.8006973 11517793.6574509 239974.724185494 235172.097944119
17 10835106.8237785 10786182.8383621 231914.477785958 226037.696003466
18 15620854.6740319 15548424.811976 347023.263907966 338246.860984161
19 5865197.36921287 5840747.17080028 137292.73387274 134301.091777969
20 10413714.0434775 10364287.6289975 224711.103653519 218688.548942246
21 10502032.5947358 10463845.7969621 226626.057496666 221862.90089014
22 12431506.36551 12358812.6969468 218689.426230906 210144.877239766
23 11622779.6643131 11543039.6140785 261253.065101947 251609.173199538
24 6439747.56793415 6411149.2938427 145604.623815696 142092.298936905
25 10375053.4360477 10326498.3785373 220782.273443249 214766.643070803
26 10201766.7570928 10159042.9420111 194641.158249895 189434.508401003
27 6867552.1005723 6840323.382614 129032.726738019 125755.538422694
28 14937190.9003211 14879950.6398401 340025.725881273 333008.684312002
29 11230562.9802269 11185468.7600681 231919.40596183 226401.252041617
30 12290305.2711029 12229824.3900618 239224.956310958 232088.166199628
31 6495030.67835386 6469257.74626604 165786.148208373 162466.917956547
32 10821802.3425397 10771227.6733123 259188.94713537 252874.825340272
33 13180022.9535042 13101787.938764 324183.648015263 314539.693136654
34 10459781.3008759 10406439.9315269 193414.055840163 187122.944724035
35 13709388.7340661 13613864.8824281 291695.396346267 280250.832297683
36 8963635.28913263 8929256.04680124 188634.104968286 184410.948284469
37 11702028.6494311 11636033.6679434 269466.805868751 261318.195588039
38 9818819.4168448 9794722.86628195 203154.355039187 200213.781046348
39 8143022.78041395 8111827.66384134 136276.459319549 132583.345497258
40 9741710.33960352 9707895.91736672 179116.489968112 175055.322317776
41 8273863.60559284 8244302.34202369 167819.824167761 164217.154011312
42 8235849.15635568 8204184.56224936 182706.795549083 178756.595339497
43 14805851.0172152 14683017.0445792 324128.237862548 309590.775521926
44 10458620.3873492 10414060.8358386 220994.315397746 215563.827560332
45 9048589.25425837 9004010.10556902 163864.134669817 158533.998440715
46 11790431.8976733 11718627.6797775 261147.939650938 252539.412763552
47 11885965.9879376 11842213.2913956 260219.671954738 254827.598164309
48 12841906.6453846 12793520.8666244 276481.064906819 270525.444781404
49 9521936.70121025 9479066.84291715 209623.000556737 204308.013233147
50 8009173.04630826 7976394.82721413 168801.329573394 164843.444924252
51 10933208.7067449 10860758.5572366 207383.955234862 198832.343463172
52 12220177.2711902 12180780.4842713 266664.27712865 261789.444667815
53 11672878.5259762 11614234.2717635 240872.917222754 233871.357522574
54 14341325.5706742 14229582.1754327 313223.552621691 299930.011086182
55 12259488.9903138 12221469.1824616 280205.669129891 275569.244113757
56 15179968.3047564 15096683.4706409 345481.188843443 335414.059428317
57 16095024.6168524 16022071.9078923 376447.123937756 367548.218351202
58 15140103.5734492 15066772.2255333 353047.64424176 344003.861936092
59 8730377.81301679 8698676.97710572 186957.054601297 183078.144953565
60 10571204.9160458 10515447.9868471 202413.056107956 195872.913622701
61 11407310.4908902 11361455.4421287 243746.163075807 238102.64359085
62 12051174.2850495 11993536.3412562 224241.121828688 217335.295845052
