ID imp_con imp_vac i_con i_vac
1 7809473.25901551 7805824.87807645 166930.16210854 166402.01472132
2 14176839.6469612 14152422.4368377 325998.348968012 322498.910366342
3 11380844.9006898 11366741.1247254 271817.341966194 269795.9477087
4 8933171.1656282 8927673.85339682 188349.02112478 187559.563623174
5 12068499.6094674 12055988.2077762 271381.41931299 269596.849752014
6 11388810.5796559 11377902.6112837 233342.396159035 231795.231147846
7 10049721.3041883 10043002.2869506 192993.321496248 192072.795805462
8 8568031.05899054 8563402.51805664 159713.3432341 159110.989879007
9 11686323.6252263 11668310.205992 254435.330678543 251929.59420194
10 11040373.9186782 11025653.1305282 241992.608693598 240049.871540084
11 8391556.12143571 8382758.83856691 177229.6639992 176101.337152003
12 15141465.979469 15118303.5293669 337532.626351852 334303.13588416
13 9763274.01532007 9754616.83723113 191484.170217505 190315.704923461
14 12748926.9527677 12733873.5078773 261276.063729987 259248.411574542
15 12811748.0781844 12797256.6011297 276778.810611249 274744.317434167
16 11557064.8006973 11546266.3300859 239974.724185494 238454.756580496
17 10835106.8237785 10823094.874985 231914.477785958 230272.502340199
18 15620854.6740319 15597083.2992349 347023.263907966 343639.707152668
19 5865197.36921287 5862171.73948189 137292.73387274 136864.490798389
20 10413714.0434775 10403297.2787284 224711.103653519 223257.355403476
21 10502032.5947358 10494330.8779403 226626.057496666 225503.40092813
22 12431506.36551 12413849.5571873 218689.426230906 216510.189198916
23 11622779.6643131 11609740.3874003 261253.065101947 259488.922591121
24 6439747.56793415 6437277.67993098 145604.623815696 145256.34738163
25 10375053.4360477 10364688.0148367 220782.273443249 219311.854656845
26 10201766.7570928 10195401.2596857 194641.158249895 193784.283644815
27 6867552.1005723 6864314.90665468 129032.726738019 128598.511232124
28 14937190.9003211 14914910.1164072 340025.725881273 336841.852758164
29 11230562.9802269 11220708.069993 231919.40596183 230508.580833957
30 12290305.2711029 12281310.0100157 239224.956310958 238052.242509323
31 6495030.67835386 6492026.6233191 165786.148208373 165332.490353943
32 10821802.3425397 10812359.8343163 259188.94713537 257771.089599461
33 13180022.9535042 13168179.8928553 324183.648015263 322452.556617494
34 10459781.3008759 10453583.2581167 193414.055840163 192609.682984775
35 13709388.7340661 13683276.1249764 291695.396346267 288151.345126237
36 8963635.28913263 8959182.0669935 188634.104968286 187998.40844044
37 11702028.6494311 11688972.3471668 269466.805868751 267602.692769513
38 9818819.4168448 9810339.09174665 203154.355039187 201965.489268871
39 8143022.78041395 8138954.89969962 136276.459319549 135770.459611894
40 9741710.33960352 9733838.23758444 179116.489968112 178048.57037071
