ID imp_con imp_vac i_con i_vac
1 41540053.1622229 40391494.5752762 789578.344517386 718869.211489501
2 41287589.7500932 40429500.113696 729324.626022774 675139.904440047
3 41804575.2176022 40622068.7880837 806435.161683481 731685.504839678
4 41876488.1255987 40793336.1270662 789537.450359495 721419.606470435
5 38526604.2944535 37529926.9004593 683884.24918977 620979.735626742
6 43271941.2878185 42269505.2289748 837909.176715041 776637.329983905
7 42316737.6692971 41137034.0095126 820867.987322201 746422.445305575
8 34422605.3980626 33490943.9800187 588975.841330755 532798.556332669
9 40308696.9561453 39465685.119037 718663.55816278 665476.473386311
10 46528269.1784762 45592921.4419206 934108.364848385 876135.467606797
11 44072808.2232199 43023197.120468 860311.002823308 793613.861465852
12 45322105.4188496 44188676.7690133 898253.882483825 825541.457613645
13 44252841.6642362 43366362.4484373 871176.20090767 817513.372843772
14 39832633.5403122 38750563.3634422 754335.165832549 686183.641961804
15 45282069.1589159 43969430.1032071 922838.869132866 840161.922375484
16 44406171.2877519 43503818.5334948 909698.927536065 855350.631597307
17 40934864.9799924 40128366.671495 781771.943296042 732325.787059415
18 39114916.5380576 37914932.3998343 764445.650918943 696768.367479539
19 46102263.0729804 44749207.8243363 945084.098052146 863527.624344962
20 38997489.4869396 38336598.6321942 689935.519145555 648845.715549279
21 43133571.0312844 42052339.1334738 823014.186757435 754063.628376993
22 39409958.1429643 38691080.6726562 706301.437764433 660888.397482921
23 38282001.2352576 37309748.9042915 715506.875953359 656913.681001454
24 41777803.0146495 40512042.8888762 819342.199045159 742994.050099547
25 38024460.1766749 37039195.4354996 657351.976221359 592532.628465766
26 42352413.7879825 41239437.0327901 806991.126056926 737858.638521378
27 43083826.367573 41978086.499292 865147.695626533 799147.237685789
28 45373134.1479064 44346909.2494392 911421.470840465 845535.71159151
29 42506126.9796559 41435189.2534537 811236.242901702 744611.056297059
30 42153888.1216023 41486128.8701696 784281.546844393 741285.132670308
31 44410295.312786 43475735.6239773 897032.559780437 839513.134573749
32 42969940.3625413 41923476.4434351 835953.591985993 767810.366020597
