ID imp_con imp_vac i_con i_vac
1 7809473.25901551 7701723.44800959 166930.16210854 159666.529350261
2 14176839.6469612 13832668.7449928 325998.348968012 301779.958131461
3 11380844.9006898 11177832.6460087 271817.341966194 257750.922330394
4 8933171.1656282 8799559.40590578 188349.02112478 179574.005908512
5 12068499.6094674 11853341.3526572 271381.41931299 256727.955162727
6 11388810.5796559 11178468.2542404 233342.396159035 219379.772731604
7 10049721.3041883 9911377.07256088 192993.321496248 184116.799703936
8 8568031.05899054 8425078.06109594 159713.3432341 150482.484720588
9 11686323.6252263 11510806.5061828 254435.330678543 242210.388467377
10 11040373.9186782 10857803.1316385 241992.608693598 229218.748444229
11 8391556.12143571 8253165.32199811 177229.6639992 167570.041098711
12 15141465.979469 14724874.4879061 337532.626351852 310356.947911162
13 9763274.01532007 9621532.76333035 191484.170217505 182125.456130407
14 12748926.9527677 12518927.7879612 261276.063729987 245723.828887209
15 12811748.0781844 12527974.4047113 276778.810611249 257787.481553925
16 11557064.8006973 11362202.846795 239974.724185494 226852.023109384
17 10835106.8237785 10660489.6907767 231914.477785958 219898.189852708
18 15620854.6740319 15323453.1206948 347023.263907966 326504.506510809
19 5865197.36921287 5786462.22335965 137292.73387274 131879.255678429
20 10413714.0434775 10231769.127914 224711.103653519 212279.938451058
21 10502032.5947358 10356356.8360093 226626.057496666 216827.953545083
22 12431506.36551 12192660.7045577 218689.426230906 202983.091131046
23 11622779.6643131 11423040.6694596 261253.065101947 247508.644949087
24 6439747.56793415 6336076.70850862 145604.623815696 138641.047081618
25 10375053.4360477 10182817.2469472 220782.273443249 207688.091668679
26 10201766.7570928 10050659.5661067 194641.158249894 184783.068942219
27 6867552.1005723 6774152.30226573 129032.726738019 123055.569534334
28 14937190.9003211 14635257.2379335 340025.725881273 319427.111448593
29 11230562.9802269 11049652.1726311 231919.40596183 219796.828461958
30 12290305.2711029 12043770.1509848 239224.956310958 223132.671588154
31 6495030.67835386 6391063.15427067 165786.148208373 158465.458191056
32 10821802.3425397 10616712.4528857 259188.94713537 244937.227430037
33 13180022.9535042 12927380.0020361 324183.648015263 306579.1539622
34 10459781.3008759 10286626.7557976 193414.055840163 182274.997387867
35 13709388.7340661 13442585.1637014 291695.396346268 273393.837151393
36 8963635.28913263 8838259.3194494 188634.104968287 180308.891669289
37 11702028.6494311 11431968.7816766 269466.805868751 250928.157269364
38 9818819.4168448 9646380.35347212 203154.355039187 191528.704514409
39 8143022.78041395 8045269.71728562 136276.459319549 130176.813845754
40 9741710.33960352 9593057.78524081 179116.489968112 169533.172669232
41 8273863.60559284 8134959.95906269 167819.824167761 158835.600887116
42 8235849.15635568 8100629.12219444 182706.795549083 173582.932650112
43 14805851.0172152 14420324.6303403 324128.237862548 297379.059593206
44 10458620.3873492 10306433.0541175 220994.315397746 210730.666811411
45 9048589.25425837 8902714.82807223 163864.134669817 154443.629206726
46 11790431.8976733 11552980.9251765 261147.939650938 244723.770131931
47 11885965.9879376 11721191.6679732 260219.671954738 249144.451224466
48 12841906.6453846 12587435.0503759 276481.064906819 259433.828524609
49 9521936.70121025 9358224.06426306 209623.000556737 198447.1177936
50 8009173.04630826 7879732.46396943 168801.329573394 160032.083778228
51 10933208.7067449 10679080.3874556 207383.955234862 190443.897791634
52 12220177.2711902 12004843.5511251 266664.27712865 252421.035771659
53 11672878.5259762 11473130.8558393 240872.917222754 227496.051676036
54 14341325.5706742 14067084.3077914 313223.552621691 294035.814046437
55 12259488.9903138 12042073.430585 280205.669129891 265244.805568585
56 15179968.3047564 14883806.4141109 345481.188843443 325351.109879571
57 16095024.6168524 15721593.8979652 376447.123937756 349858.868913046
58 15140103.5734492 14810106.075453 353047.64424176 329943.303713005
