ID imp_con imp_vac i_con i_vac
1 41540053.1622229 40470318.3041113 789578.344517386 720489.030055785
2 41287589.7500932 40612862.7064198 729324.626022774 685183.234833353
3 41804575.2176022 40797294.0219981 806435.161683481 740778.844607348
4 41876488.1255987 40934408.3148327 789537.450359495 727957.783845692
5 38526604.2944535 37800795.0983218 683884.24918977 637146.17162237
6 43271941.2878185 42127965.3783123 837909.176715042 764263.751054222
7 42316737.6692971 41282649.1651707 820867.987322201 752114.204990968
8 34422605.3980626 33879022.0880765 588975.841330755 555200.112874272
9 40308696.9561453 39516397.7932743 718663.55816278 667357.871961829
10 46528269.1784762 45599330.8384008 934108.364848385 872199.253813628
11 44072808.2232199 43128942.1035263 860311.002823309 796953.023395814
12 45322105.4188496 44567213.3851323 898253.882483825 848370.720687208
13 44252841.6642362 43366965.6982178 871176.20090767 814362.045804422
14 39832633.5403122 39000373.9959365 754335.165832548 701034.580503819
15 45282069.1589159 44142116.8119921 922838.869132866 846530.991380958
16 44406171.2877519 43294776.5757697 909698.927536065 838110.351459521
17 40934864.9799924 40140286.0117713 781771.943296042 730792.650327778
18 39114916.5380576 38011839.6002985 764445.650918943 697468.694492558
19 46102263.0729804 44749291.1392523 945084.098052146 857969.312848368
20 38997489.4869396 38437944.9950583 689935.519145555 654131.42125777
21 43133571.0312844 42271942.3021866 823014.186757435 765793.177402339
22 39409958.1429643 38657450.1471886 706301.437764433 657540.882871662
23 38282001.2352576 37330085.3979789 715506.87595336 655751.642842121
24 41777803.0146495 40484717.3881117 819342.199045158 736374.446273578
25 38024460.1766749 37194196.1540931 657351.976221359 602009.575016373
26 42352413.7879825 41480053.0211337 806991.126056926 749991.723878149
27 43083826.367573 41748740.3576683 865147.695626533 779983.734898429
28 45373134.1479064 44536995.5397611 911421.470840465 855838.382778363
29 42506126.9796559 41400692.9998715 811236.242901702 738491.999212364
30 42153888.1216023 41431274.0466454 784281.546844393 736922.302952583
31 44410295.312786 43166289.4861396 897032.559780437 815209.00372159
32 42969940.3625413 41906532.8027287 835953.591985993 764974.57174235
33 39745952.5484309 38967735.5047122 749588.233083697 701423.449049251
34 41924386.6480886 40964728.349453 767821.92549658 704588.915414254
35 44883242.2743867 43852515.4462848 856677.700679073 788462.557317666
36 40715707.0586927 39653317.4683168 781312.450310294 714499.065198795
37 42243081.8551826 41402762.4284897 815939.078166437 761198.34795724
38 41789636.8991317 40569299.6822952 815468.929285327 737881.266497425
39 46661895.3217076 45534686.7862342 928740.013836177 857379.844733705
40 44209225.6019436 43110861.4915062 897297.355149819 829920.276287863
41 43727299.1900215 42821065.4450008 887765.549191992 829040.133554813
