ID imp_con imp_vac i_con i_vac
1 7809473.25901551 7725717.82090179 166930.16210854 162773.82198799
2 14176839.6469612 13981466.7593978 325998.348968012 316143.459003248
3 11380844.9006898 11211905.012205 271817.341966194 263051.931501916
4 8933171.1656282 8803787.19819018 188349.02112478 181731.351757533
5 12068499.6094674 11909832.4588588 271381.41931299 263316.397990318
6 11388810.5796559 11276965.7031216 233342.396159035 227882.148935026
7 10049721.3041883 9941174.31482555 192993.321496248 187813.030740247
8 8568031.05899054 8478859.00558078 159713.3432341 155694.752075465
9 11686323.6252263 11551795.4210407 254435.330678543 247590.215761353
10 11040373.9186782 10937167.2482877 241992.608693598 236984.843615999
11 8391556.12143571 8296157.24441083 177229.6639992 172449.248139948
12 15141465.979469 14870585.7112273 337532.626351852 325423.455220437
13 9763274.01532007 9642036.78014393 191484.170217505 185574.952430607
14 12748926.9527677 12575326.5912091 261276.063729987 253015.156934228
15 12811748.0781844 12651483.7393015 276778.810611249 269033.871474136
16 11557064.8006973 11410232.3493989 239974.724185494 232932.631495023
17 10835106.8237785 10708537.2797312 231914.477785958 225479.122337249
18 15620854.6740319 15442080.6544157 347023.263907966 338231.196509775
19 5865197.36921287 5794286.85642949 137292.73387274 133614.287903472
20 10413714.0434775 10278651.6181976 224711.103653519 218026.2601122
21 10502032.5947358 10375299.6092621 226626.057496666 220267.302811901
22 12431506.36551 12301363.6823403 218689.426230906 213038.343012704
23 11622779.6643131 11471032.9195751 261253.065101947 253871.989232882
24 6439747.56793415 6341784.64557301 145604.623815696 140532.933962264
25 10375053.4360477 10243780.506288 220782.273443249 214373.332563384
26 10201766.7570928 10117900.1825939 194641.158249894 190841.90592019
27 6867552.1005723 6788732.74910939 129032.726738019 125395.895120876
28 14937190.9003211 14773587.4457904 340025.725881273 332199.861287315
29 11230562.9802269 11097505.0363582 231919.40596183 225541.884126849
30 12290305.2711029 12162465.6236988 239224.956310958 233263.087241739
31 6495030.67835386 6426024.22348959 165786.148208373 162259.720549407
32 10821802.3425397 10690374.5995512 259188.94713537 252413.322054818
33 13180022.9535042 12981858.476196 324183.648015263 313629.415189672
34 10459781.3008759 10327396.0480076 193414.055840163 187339.824794357
35 13709388.7340661 13523807.2078552 291695.396346268 282777.683777454
36 8963635.28913263 8897796.46221309 188634.104968287 185437.215578438
37 11702028.6494311 11531464.9549082 269466.805868751 260832.611862412
38 9818819.4168448 9712972.88474404 203154.355039187 198038.385994704
39 8143022.78041395 8047743.20722666 136276.459319549 132056.190481277
40 9741710.33960352 9661162.66048726 179116.489968112 175490.374082978
41 8273863.60559284 8170098.62651386 167819.824167761 162808.329115076
42 8235849.15635568 8133902.96649495 182706.795549083 177486.292708792
43 14805851.0172152 14599559.3044006 324128.237862548 314543.011066342
44 10458620.3873492 10339305.0041523 220994.315397746 215186.521449329
45 9048589.25425837 8951523.50525516 163864.134669817 159644.091613444
46 11790431.8976733 11600842.0951565 261147.939650938 251496.531347014
47 11885965.9879376 11723939.2562975 260219.671954738 252336.777868808
48 12841906.6453846 12695159.8511885 276481.064906819 269539.028179267
49 9521936.70121025 9412190.83027127 209623.000556737 204027.560257525
50 8009173.04630826 7915828.64499719 168801.329573394 164154.510707903
51 10933208.7067449 10804021.3834586 207383.955234862 201555.399607035
52 12220177.2711902 12040724.6879036 266664.27712865 257908.448688915
53 11672878.5259762 11540862.4890784 240872.917222754 234565.932958304
54 14341325.5706742 14182531.7591319 313223.552621691 305564.461628973
55 12259488.9903138 12086521.6106068 280205.669129891 272054.010677401
56 15179968.3047564 14954784.9711899 345481.188843443 334239.124910585
57 16095024.6168524 15855619.5616713 376447.123937756 364604.795986916
58 15140103.5734492 14921021.9055408 353047.64424176 341997.947609638
59 8730377.81301679 8627756.43670231 186957.054601297 181680.987918041
60 10571204.9160458 10442835.1389812 202413.056107956 196202.949648723
61 11407310.4908902 11280042.3319392 243746.163075807 237452.721286338
62 12051174.2850495 11909112.975627 224241.121828688 217902.026254889
63 12173402.1351679 12084830.8129972 272199.797781464 267634.349374459
64 14375027.0950611 14169685.4846339 342891.966373705 332455.506640512
65 12067024.765459 11914714.0036851 253354.709419061 245855.9847684
66 9457629.63692592 9342126.1578583 202352.015008899 196782.897580963
67 9703236.05907918 9634648.65747473 199652.437638741 196322.27306743
68 7966240.36260358 7872318.53813383 182215.624600358 177400.326291833
69 11624232.5363641 11459487.1545573 276160.783981188 267554.810660112
70 6603221.81205077 6529609.01363838 131701.595247635 128191.888539145
71 15114493.7902736 14961884.6543869 239371.250502031 232863.886194579
72 10794339.0952307 10680230.6905306 210695.734521106 205116.39863881
73 11953950.8365869 11826575.5318098 211155.772131767 205865.418536834
74 13433764.403297 13276322.8653733 282795.497414786 275017.667121007
75 11349371.0630872 11230444.2498535 198824.62745188 193836.14050745
76 8494313.90785591 8432589.46271065 152980.195931944 150238.21332472
77 14261227.935334 14086879.9385693 356240.384936543 347294.817738775
78 9936179.36058089 9809261.34879101 216803.574694391 210207.476705807
79 6987890.12766862 6900554.10539457 145102.690156361 140866.572379606
80 13928239.852008 13773740.3813712 297600.465836593 290223.926630094
81 11127182.1079314 10999711.0527286 251894.646992751 245550.022472508
82 13276699.2204706 13105784.5318678 287232.061238564 278559.130252369
83 11024827.955596 10891340.2352087 260771.011211313 254232.431312851
84 11804903.6178268 11669941.6294698 248860.595505959 242627.479502166
85 11120026.8847368 10992736.6194771 244919.932224425 238677.032702939
86 6561552.81707842 6488922.56463841 151209.342949504 147515.997554675
87 9366326.92884726 9264637.71677282 173456.106156913 168723.592814573
88 10003043.0413471 9865423.0136837 223600.7209551 216533.695133345
89 13469312.9746015 13273738.6517652 288848.508950649 279185.018923841
90 10112012.0813877 9984111.93613845 218438.723108053 212106.967221325
91 12720494.5143501 12541273.8767537 280403.655642361 271547.97392203
92 10222358.0987622 10116206.5654479 185114.722476638 180316.781426979
93 11152759.1184785 11010791.6380387 271538.691706346 264187.575672544
94 11068800.1482759 10909516.2696448 233790.56093152 225922.465532698
95 10449398.6710852 10305060.3114145 228846.660507613 221279.844927852
96 13378945.9796257 13188819.7180742 309998.985340379 300324.894857567
97 10580413.6725372 10468257.0143923 202675.111993083 197510.075230219
98 11609070.2447349 11518915.2630891 230075.342211917 225733.587708775
99 9122167.73324468 9021321.93621532 211857.479897854 206637.908048308
100 11627149.7739789 11496032.2090229 251057.248735688 244671.921888761
101 11806816.4818213 11680807.013537 249325.204393753 243138.38908833
102 10192884.3010175 10065807.5960885 195412.362610853 189495.273777373
103 9850178.40921141 9729857.1491488 215645.576230436 209765.641152964
104 10791563.1332467 10683349.3381495 229265.542484859 223963.694452025
105 10986470.8939954 10851560.9586529 241317.624865247 234507.436889499
106 9132109.93525258 9025675.51350249 199133.518035003 193868.54394125
107 13047706.4207234 12881432.5617776 308573.752602846 300012.48418377
108 9528122.57606123 9402607.65879547 245080.616208004 238406.478353113
109 9993433.05976593 9868741.06191334 217413.672246344 211153.162439922
110 8681665.48940317 8595358.46422234 189718.126980022 185387.774010741
111 8097388.60868275 8005881.0244061 151744.542340707 147523.252899054
112 13094460.8226666 12952586.189988 314889.435546232 307289.583378753
113 8935254.09485833 8835591.73250587 187407.842818547 182692.02462112
114 11210732.4522148 11076329.2007714 266857.839600173 260011.690618247
115 10212429.3336335 10116559.3476742 206484.866726111 201779.771627543
116 5528948.76872802 5471014.04736019 107723.754091993 105144.009162539
117 10333274.8309352 10222587.1795052 177061.266606355 172370.310410494
118 10906676.5970258 10772614.2040906 235441.868446043 228816.095943889
119 10594327.6555646 10466343.1266082 215713.642816395 209704.311467252
120 11070889.8715895 10912038.2669916 252426.652025882 244391.070899971
121 6957081.16831388 6875407.14493116 135930.677787169 132147.600862778
122 13496442.3352084 13296149.8741946 257109.571797724 248349.193692356
123 7951494.88476135 7860414.45357207 180134.061786924 175689.78539038
124 11816136.6499807 11668139.0951519 243371.504595627 236281.95503287
125 12037011.3212629 11849983.3261265 256378.107250842 247130.509757871
126 11203571.0267765 11045556.5188683 252533.939500171 244388.876752417
127 10733503.9331803 10624658.7391549 213011.530749197 207697.639043831
128 10902836.9224843 10767441.9408157 235576.408875891 228793.604614408
129 9053585.62455752 8966663.75722646 194077.764970282 189778.923765122
130 12384893.9249461 12258336.5509284 276295.287702834 270014.871287002
131 12032054.6965496 11882689.758465 251316.952637245 244523.97342288
132 8728495.83924555 8616477.62187254 169661.98020704 164432.566480824
133 12790478.2508636 12666043.43887 281272.65752531 275334.936022837
134 12739951.7182731 12598221.6275929 243051.542019329 236752.576184547
135 10195272.095784 10063052.8742817 216845.581722286 210333.125282778
136 15206818.1265659 14985318.4686072 359144.149224802 348425.339377793
137 10862297.4118241 10730065.3839013 216439.375125326 210188.488476893
138 8444570.55479883 8341149.63242486 152018.635411355 147264.676454344
139 14049629.4631779 13881526.688588 324855.430558847 316266.939283296
140 11086702.1589401 10944312.0832343 260268.2759861 252992.869467684
141 8146988.35296761 8057888.42915084 184686.496738126 180238.664341902
142 12355307.5874765 12189961.7386712 280288.310436653 271924.280349664
143 10195963.8493733 10061391.2774507 220586.016824423 213800.57539742
144 14283485.2588685 14102143.7245792 328586.008994553 319592.054164435
145 8295058.0549853 8198876.40512157 160217.625574585 155825.128666463
146 8850714.5476216 8753151.43366238 152337.79886316 147933.234437836
147 10470780.9517235 10341108.2092077 250075.346363034 243274.496653174
148 9937572.17902861 9806337.5069246 244097.188674728 236986.664166341
149 8515654.56365636 8433077.65624142 180423.598203985 176321.488949018
150 12388912.9069919 12226080.8606814 280640.487974241 272402.338560767
151 9975777.08530273 9847928.27651529 231958.448831531 225396.213758308
152 12992222.7059841 12810618.2454133 318792.705974415 309859.859524312
153 9786330.92968049 9676534.46528503 216238.962931054 210775.797676687
154 13726754.2661154 13558434.2261542 299904.93475031 291894.737442311
155 6053963.03999607 5981626.71922365 144441.573342621 140657.222351877
156 15494675.0366838 15267097.2780946 331788.732377398 321223.627576625
157 14664981.9258999 14465462.05893 317278.038841009 308091.423192497
158 6918190.11066057 6847563.37505868 154560.627343859 151066.37650902
159 10359904.5650232 10250563.3995952 234378.261043167 228931.795276503
160 12543923.2477638 12386500.080763 251034.574916325 243723.16242905
161 10897537.6722119 10755970.77729 247750.874283865 240696.209065781
162 9611448.17184495 9488724.59873355 196114.388198781 190094.233715569
163 11391723.6744403 11237933.3885411 261852.203022787 253892.733500612
164 10145570.7410998 10037979.022532 187173.165205039 182468.506021712
165 11814666.3494055 11620085.6143314 234050.266649674 224974.204568682
166 12385157.4897563 12251824.0897924 247353.682786114 241403.311894705
167 12507971.5646063 12395984.9472326 284594.196505666 279199.8398011
168 14077107.2315514 13890715.8351844 329554.715515526 320203.361058846
169 11927985.3945803 11764921.2329709 235361.520010113 228129.316544812
170 9780469.89927983 9680003.92834466 195441.688625434 190576.96019714
171 11569258.6803414 11433461.7363126 227009.989459215 220492.415117698
172 9489837.49268931 9375182.83063721 200717.713066913 195062.170236835
173 9463028.80015485 9346047.8912678 216976.699490156 210929.918737044
174 10500905.6326416 10386472.5265384 219629.95338529 214090.070550013
175 15989614.8794139 15763334.6173779 378968.910281333 367439.598261956
176 12251417.4915995 12112805.2204078 255377.379047733 248576.740689113
177 10912609.8342326 10780925.9924633 247138.367064021 240484.236615107
178 13855379.6280148 13608179.1279163 330142.670215121 317892.900025101
179 13257860.9148816 13069744.0078415 303528.815949799 294212.203651885
180 11469073.9367828 11292478.4077832 247650.559597569 238665.108453557
181 12287275.2819613 12150083.0193454 247493.802689728 241544.509406805
182 12070556.3207349 11945127.526972 216454.36111711 210910.443795862
183 9937283.31288916 9820954.83153548 190057.776622322 184480.478089732
184 14161974.1228643 13972671.3557629 290429.610275907 281447.273549106
185 9567484.28250662 9463004.57684071 214080.194468579 208801.869792048
186 8048119.84282676 7964419.16623528 174612.297388238 170385.606502621
187 11299345.4123512 11173885.5376663 222223.795906081 216466.163372347
188 7764801.83043129 7660161.8721847 165093.190133256 159923.399828792
189 12407736.4076461 12278421.5243873 280029.28507092 273984.808742019
190 14179344.6460954 14025260.3116021 321173.838311531 313649.348053507
191 14649596.6048835 14452856.3632243 305930.859744973 296857.079138517
192 10288842.4328495 10160719.1746905 233295.410981402 226736.31718239
193 12824720.7958715 12674272.8957639 275506.342115581 268023.404434856
194 12908783.1442533 12714560.231523 312903.926633027 302951.994403048
195 14429039.0938451 14226876.5656675 311121.905081113 301305.59676366
196 12530835.6761394 12334623.5457175 292743.881122368 282436.531065093
197 12449826.8181399 12320986.6920537 288615.173846849 282295.490094799
198 11283484.6718147 11186161.6634176 220614.613333584 216225.512725955
199 9765785.18500925 9672915.13792902 186999.768396526 182786.193554773
200 12680709.4630506 12525177.5207298 282115.204672178 274805.586130949
201 12487975.7802247 12341328.6771505 259952.727365683 253203.011409259
202 9132447.99329467 9022499.54854956 168968.266117581 164019.245353782
203 12840978.426094 12715686.1628752 263471.732126163 257595.033018553
204 7885318.57987747 7802709.33714472 176079.773019526 171936.437363034
205 12634055.1350973 12482208.3040448 219193.789454488 212534.573426224
206 15294090.9275055 15085949.3424436 352700.292192723 342410.186949577
207 8562237.66064759 8466776.99622084 173679.173588201 169051.551328044
208 8284510.99281725 8189630.78460434 178087.233292413 173395.519834639
209 10815768.0327582 10696366.2051477 222929.139692287 217202.786336472
210 11244664.1277245 11087865.4665263 278199.163985831 269849.515110414
211 11994814.6817156 11845526.0354932 275516.484675926 268334.721064965
212 11486183.3118287 11335060.8539078 267314.731418693 259355.711429297
213 12524554.1016517 12375819.9825146 212440.165765543 205955.455541408
214 13233885.7944377 13045494.2407782 282126.599585143 273068.887781256
215 10372076.0645831 10222705.9473129 226169.270167843 218764.71003759
216 13942594.054918 13741300.7366995 290241.969179147 280337.890101909
217 11111398.8663077 10971690.2363274 215462.100116628 208956.969862304
218 8666509.06702409 8569567.84982511 173844.284464267 169239.307869844
219 12544710.6856345 12396868.1274624 259549.911269268 252202.109873366
220 14739210.8730983 14539502.5720428 331256.163616211 321070.710415244
221 8555146.74474338 8475562.094464 150619.219773846 147220.915840767
222 8264316.61410459 8172025.25458605 188537.07470556 183841.827647645
223 9426489.75117397 9320342.77247489 191702.228722908 186454.455901848
224 13534084.5091433 13350401.6098183 324316.518963133 314940.325045478
225 11504116.2347706 11371349.3579463 233400.725858445 227723.300018699
226 8998087.74170186 8909703.96659197 210395.613989068 205932.926924898
227 12582398.7542748 12421189.8033656 277701.333122651 269601.468842294
228 11368698.1887969 11244624.5359789 226784.837482957 220952.47476822
229 9786273.69018518 9657859.63659748 205367.760396309 199216.613069789
230 9564870.19678126 9435754.91821752 195624.508128064 189372.984393316
231 13445275.5760607 13259523.2717923 318238.422198357 308929.97227901
232 12340853.3194809 12236013.251421 240158.860960019 235462.992184856
233 10647607.2276068 10525992.3278394 219265.690683039 213539.2808355
234 14834564.0973033 14596835.903976 371472.009968002 359018.615031672
235 10423430.390142 10315513.0993966 192581.557631747 187851.801362769
236 11905051.5728296 11799968.7413534 256857.266552142 251675.756890347
237 12365655.8685155 12242673.1488432 229942.893542939 224290.949162719
238 11705287.329389 11543199.7202815 263779.263668135 255736.309700619
239 10153505.2438821 10026748.4699929 207871.874067555 201732.301040946
240 11067986.1743779 10922081.7861239 230724.396641426 223613.488778733
241 8576753.61975086 8451181.49466283 191782.027099306 185298.811392181
242 7536211.50345444 7452576.71688917 139912.169211658 136029.199985768
243 11350308.4804764 11186958.4852623 242105.140669457 234014.794087773
244 10244769.8204735 10104795.5131204 235191.496051607 228123.972812337
245 10270375.2290917 10154880.4296362 241677.525313672 235802.433671848
246 12222143.8759027 12060299.1330881 242868.512379727 235613.634999584
247 14095570.3500965 13889740.7151291 335075.114648671 324274.290555687
248 10491814.2683633 10381894.7161392 233071.221667287 227620.241387462
249 14428048.9122931 14225502.339404 293919.497155294 285088.44054298
250 9109017.80552486 9001569.3836926 160650.804783641 155766.115804545
251 11506894.9701543 11391220.1350906 219219.204295886 214023.360242783
252 12916903.0604036 12762736.5170845 287608.437803267 280251.941760991
253 15770080.31551 15590881.0468486 356497.161972304 347791.595456138
254 9214900.12937587 9113419.80240248 196456.216195065 191331.62835434
255 11172313.0647702 11035089.0383991 247672.043203301 240687.46852069
256 12958064.7657205 12833838.9894902 276457.557570796 270598.959079508
257 12299000.208844 12128588.3646538 267671.866630349 259574.632844798
258 11006127.1409905 10888633.5489212 210971.475894446 205364.47915581
259 8134311.27308531 8046524.71402083 194274.038772469 189681.991781592
260 11750473.7504198 11588219.2267161 233319.81586673 225595.101204612
261 8328057.80258841 8219176.10957944 207501.250586789 201704.23687021
262 13007388.4896557 12860078.5276269 292246.15759828 285069.676775305
263 11788923.8704843 11643517.7872695 216780.065396827 210001.085265948
264 5725493.44275354 5665995.56500616 140091.439142323 136987.131452623
265 10610731.6808965 10511657.6511945 205981.090270853 201482.842633977
266 9207657.54385259 9091546.24633247 204727.783613328 198993.641431504
267 11391661.2839025 11250349.762596 262157.743329208 255017.392825265
268 11152127.1742399 10994084.8523804 238944.116057161 231090.014208946
269 12836240.2807247 12677497.0813942 246059.455884761 238738.274571105
270 11110628.3366743 10982962.306093 229031.65978469 223152.594053331
271 13704459.9127817 13504546.4008435 295164.677120315 285459.17963807
272 7291063.01945099 7188007.23334292 163227.059944602 157771.645772185
273 10267708.8989825 10167148.3221065 219507.846447561 214519.703123542
274 10880451.6038273 10741399.0152149 235736.66185936 228824.434058489
275 13146418.1383176 12961859.3568624 284419.597654979 275247.510940767
276 14557006.0890628 14361469.194607 308567.043900169 299299.627576668
277 8783373.4718181 8671024.59349892 174583.975821972 169310.797423725
278 11594505.7228152 11470537.2930347 250481.218229667 244478.993756138
279 8403512.7881474 8322653.67369377 185345.33520101 181355.979277246
280 11888795.2760966 11709745.3360534 269026.503060073 259954.506163977
281 13891483.1229397 13717309.7911724 303423.263191195 295031.386031354
282 8969614.49740478 8852238.77839336 186662.827954393 180920.516060065
283 9587098.1439459 9499452.48885257 177138.903256371 173236.519986478
284 10078942.3059194 9974308.71450934 216558.479391234 211331.835399001
285 9523913.06618363 9397405.46221607 206335.246829989 200005.237532464
286 10776424.5840555 10649895.5401281 236815.784976806 230496.6498621
287 10874453.5557458 10768583.4948185 204415.040623859 199647.956914972
288 11801833.0065364 11664276.5605946 241246.824803947 234694.483645661
289 13367977.6844573 13202244.1252709 322407.357717995 314037.342016239
290 12296268.396055 12191993.8681529 241373.906142345 236516.295772375
291 11697906.2347284 11571887.0562038 268569.849901777 262375.599017793
292 7508529.76904384 7423520.85293915 146077.194047234 142092.448893707
293 11071055.3183115 10935942.4016864 249604.785062052 242943.624123641
294 8568471.65719601 8446993.42460579 189819.623333181 183560.38428007
295 11205867.4742588 11093788.2486334 233862.410266067 228343.726542976
296 11744684.4076407 11598195.8082045 243383.480639208 236171.453781785
297 10885485.3750369 10752380.4378286 241308.264253569 234584.773406213
298 8356242.73259269 8274522.01106145 172013.198185722 168220.246269782
299 11090712.0037945 10951620.154082 208180.069745637 201720.55897289
300 9705794.92950232 9591792.80319479 229936.283983003 223960.867192511
301 11446812.0570802 11349478.7703214 254573.457545252 249656.376362102
302 9096400.68207439 8984402.40156825 195123.058001113 189638.925559311
303 10113191.6079353 9995786.016694 237186.297970087 231239.00096882
304 13144491.43652 12980576.0048474 301291.108721397 292937.459230603
305 11528924.1061181 11406523.5086934 285176.792071527 278677.26026926
306 13227381.0914932 13058929.9121687 327090.086614499 318531.638450222
307 13362414.6779602 13170706.9492132 294178.016501352 284922.603524116
308 11829154.9706421 11693051.9330142 237233.402718737 230840.793705595
309 9194490.0563674 9101849.3779538 204879.603730174 200280.005119113
310 9732634.82670068 9634486.94774492 219686.697608369 214703.40186119
311 9606075.99312147 9497651.56925216 195317.857516419 190063.335038397
312 8892563.5961459 8802665.74974581 156150.235983118 152164.097880541
313 12371923.5909853 12209294.2061509 287932.392641643 279834.090832238
314 10236300.9185163 10134070.1859753 184164.163441344 179610.390828037
315 12148106.1209455 12017788.1131347 290250.993678356 283590.496963609
316 10755008.3572494 10620891.6060838 224001.929940693 217528.338118302
317 12858294.9060187 12741709.1078403 264163.176214249 258800.110841485
318 11032118.2973751 10910349.26112 196603.161196599 191130.966072505
319 12235658.7563431 12080588.6058185 227424.195815313 220624.340013438
320 9683073.11333077 9565534.22425997 206668.755419154 200986.319578042
321 10828337.1271632 10723602.2021004 252921.228754557 247563.682233698
322 11290400.4018679 11178011.2832314 232661.455669602 227395.230897532
323 7189255.61408633 7100911.20287091 146244.974169478 141916.996752195
324 11850407.2609382 11715266.238702 238593.071362893 232048.078675017
325 9801205.27065602 9705851.92684488 208324.410770167 204000.642401448
326 10547452.5668893 10415694.0809561 234831.431254741 228139.60615408
327 14145402.6420765 13921447.6088306 362180.347018121 350765.892948733
328 7769925.71763826 7692482.79836025 167125.25286799 163307.331833807
329 11127751.6063095 10983170.2655411 251717.597483102 244406.085040711
330 11047319.6968646 10907859.8068443 249168.996521914 242058.324693922
331 10788212.9906682 10656006.100809 223466.634117313 217138.91664484
332 9361640.00219612 9246867.85637475 191961.851289031 186386.883870362
333 8911053.37876332 8813422.39285616 178346.559338981 173928.554073393
334 10806087.6658501 10678535.2273705 236819.194564306 230698.631331113
335 9272029.0406168 9149756.32269552 211509.788546607 205532.974002574
336 11402843.6289418 11295821.8911624 197108.420985264 192571.353711165
337 12574495.877166 12415383.7990674 284044.820068798 276048.48439539
338 10013921.1822518 9887304.93458199 237833.622490343 231214.389518276
339 11336543.3858136 11207098.5399734 256522.366464803 249938.087663003
340 8772708.83126196 8675204.33767624 209042.967390878 204240.823121142
341 11981813.4460221 11834203.6215631 261366.625211695 253884.057127509
342 12701996.4663287 12556711.2356825 244449.893632071 237865.548748757
343 10716029.5257155 10591422.3493284 261058.665217968 254547.722179199
344 7545601.61435577 7453029.3086246 163725.73732555 159140.598230118
345 8830477.05275035 8718191.84925117 179453.540903079 174138.674769741
346 11199951.3389843 11078853.5991657 270647.097074849 264417.603948288
347 13311520.7284932 13129837.3639352 276908.580849764 268354.087144583
348 11472240.2447006 11318954.7814937 236826.502996646 229361.659758801
349 9403436.10389482 9312774.26210056 163017.31250392 159133.754332092
350 13373691.9447374 13171316.5360958 297612.075013093 287910.937385692
351 11255551.8447836 11125534.9132392 246641.150933255 240373.013282288
352 13169418.2233595 12994386.6977926 267145.127629138 258979.465957736
353 8169968.07353792 8080454.72898594 171525.689088468 167148.664702532
354 15236430.5539491 14974562.3526432 358194.429563098 345640.970492172
355 10924596.4631736 10797254.1311578 206786.247996606 200871.960448364
356 8065020.87757023 7990152.65083043 189463.096826791 185679.928489771
357 10583963.0454878 10496188.3463659 193698.852297508 189925.72947233
358 11124131.7804137 10987256.9059493 262698.160736162 255848.679303032
359 15234592.0403463 15035474.1909787 339360.359868646 330067.651943833
360 10792257.7472061 10669013.6204976 245581.294109821 239205.160472818
361 12297530.0703037 12143365.4863653 234225.830041902 227308.019571302
362 12307230.3058637 12136183.7876893 279410.338152438 270929.320252979
363 12419701.6553387 12285257.3208328 258434.036148442 251882.860020233
364 7525122.82020946 7415074.89191336 164819.73030161 159095.401065456
365 8242629.16278361 8141927.20404133 181239.952552705 176181.342744711
366 7325730.92350502 7240907.18234269 158253.227913596 153981.089420815
367 13613952.2159972 13428243.4083281 289665.756828085 280559.250673179
368 8417384.78659139 8317708.53193822 178475.11242973 173495.436245131
369 14531252.7291602 14357262.5998394 325658.81989815 317282.928470395
370 10769339.7669462 10652271.7933908 238445.448326952 232495.861447029
371 10537999.3849364 10405923.1315832 251636.700505096 244843.413893441
372 10927779.3385964 10793618.4182299 259736.902877725 252776.604193735
373 8392309.0523824 8315572.64084029 178358.764738225 174562.517934913
374 8457767.39535147 8373810.66311854 203759.14112594 199326.696115484
375 12154976.1772031 12011775.6405432 253209.106605866 246231.207295034
376 11154236.354612 11026042.7188257 256859.068693413 250446.973570696
377 11718684.1603233 11573907.3236177 261760.506965099 254642.433268256
378 15272941.708511 15012965.1812851 379319.239263934 365741.83210117
379 7120004.25866784 7039114.16293759 149790.291793124 145766.168773508
380 11992183.0823043 11854056.8188988 285663.037150087 278331.357793595
381 10511438.134721 10360333.4629951 254060.574057213 246256.584535076
382 8005015.07839801 7895572.44114951 181699.215588524 176043.483430717
383 12276919.6160297 12108622.1355273 272459.348111818 264133.607785685
384 10006284.2386217 9886718.12746024 205960.880932974 200131.463303283
385 11603520.4529 11486804.3178475 222362.461730966 216992.66577025
386 12508300.5996134 12322004.8905238 275464.949779898 266554.862484646
387 14929678.9826065 14750036.7121189 349788.513913646 340519.983016007
388 12460748.1685263 12311439.7434042 290871.930947868 283030.745295615
389 7739888.48395359 7652146.0166279 148990.341104384 145014.404388628
390 7168018.05975516 7079909.2948335 168701.533081178 164229.357874242
391 10027068.277291 9913333.32677373 224045.39924143 218241.954801043
392 14630891.8651191 14403245.1500106 337634.885735452 326064.83728717
393 8512502.87650541 8417069.87862907 183701.733813148 179056.764418264
394 10369589.6985314 10279475.2151837 199513.504380597 195186.072131088
395 13668426.9096567 13485247.7817738 267936.802595447 259180.31495615
396 12305059.4347178 12161954.9618154 287396.625984337 280133.263754292
397 14646410.0701813 14449208.6231881 325892.040522458 316338.675840772
398 9919632.26913129 9794354.08480496 228206.99859343 221763.413044913
399 9119743.88585547 9045702.08928562 152782.724734502 149695.973955808
400 13503745.8093718 13309539.5163927 338144.734862653 328111.187855423
401 9303801.27007118 9203624.5337048 204136.73381224 199161.194450261
402 8457941.24758145 8373346.36468873 171108.767784831 166952.355026111
403 12187012.0757305 12028406.6565134 252893.873363179 245098.803610832
404 9186142.60371004 9084697.13318779 164367.243652104 159817.097542716
405 11911868.1058237 11746184.4426659 255003.194117961 247224.115375927
