ID imp_con imp_vac i_con i_vac
1 41540053.1622229 40905183.9448656 789578.344517386 738819.355947022
2 41287589.7500932 40762606.694334 729324.626022774 689193.375359248
3 41804575.2176022 41115213.0300316 806435.161683481 749634.838586506
4 41876488.1255987 41123679.0315661 789537.450359495 730007.841219029
5 38526604.2944535 37904902.1202515 683884.24918977 636426.100256117
6 43271941.2878185 42659244.5502137 837909.176715042 785186.168633458
7 42316737.6692971 41592618.5210096 820867.987322201 762283.062867055
8 34422605.3980626 34019218.9230325 588975.841330755 557252.952915482
9 40308696.9561453 39705950.5085978 718663.55816278 673780.330016449
10 46528269.1784762 45736390.7450389 934108.364848385 869128.483156802
11 44072808.2232199 43286986.3532771 860311.002823309 799256.569088737
12 45322105.4188496 44434117.4407391 898253.882483825 830594.491243111
13 44252841.6642362 43794610.0025711 871176.20090767 830008.861383748
14 39832633.5403122 39215744.8058108 754335.165832548 704257.189355363
15 45282069.1589159 44492248.7311299 922838.869132866 857019.885723668
16 44406171.2877519 43801863.2766929 909698.927536065 857347.640716916
17 40934864.9799924 40503129.7412341 781771.943296042 745438.205030857
18 39114916.5380576 38718553.3957645 764445.650918943 728520.401864393
19 46102263.0729804 45290679.4664249 945084.098052146 872888.469387552
20 38997489.4869396 38562760.9131976 689935.519145555 656028.089392719
21 43133571.0312844 42433248.8016669 823014.186757435 766578.987803183
22 39409958.1429643 38934164.4529085 706301.437764433 669282.281467621
23 38282001.2352576 37818927.0502737 715506.87595336 676420.473756048
24 41777803.0146495 41158659.0997704 819342.199045158 766473.746241314
25 38024460.1766749 37388787.884252 657351.976221359 610665.764133398
26 42352413.7879825 41685243.7361165 806991.126056926 754507.729601995
27 43083826.367573 42505935.8176688 865147.695626533 814140.70732357
28 45373134.1479064 44530617.3315179 911421.470840465 843834.9695788
29 42506126.9796559 41792924.9174609 811236.242901702 752968.382891667
30 42153888.1216023 41631405.3980371 784281.546844393 743504.742637102
31 44410295.312786 43740731.510341 897032.559780437 839320.340408367
32 42969940.3625413 42321027.5440287 835953.591985993 782151.530472453
33 39745952.5484309 39297315.0866562 749588.233083697 711037.449980895
34 41924386.6480886 41341758.7571036 767821.92549658 721313.778252333
35 44883242.2743867 43499724.6139366 856677.700679073 755531.116542852
36 40715707.0586927 40219568.9704544 781312.450310294 738930.468156306
37 42243081.8551826 41666363.859378 815939.078166437 769613.026568917
38 41789636.8991317 41214618.436405 815468.929285327 765966.386698039
39 46661895.3217076 45904172.7054699 928740.013836177 863867.5635945
40 44209225.6019436 43797883.5996889 897297.355149819 858400.449576103
41 43727299.1900215 43155969.4828955 887765.549191992 837654.483565297
42 37296437.3596305 36829004.1931302 659217.767979142 622037.933367566
43 39884478.7737834 39235397.9919853 760031.402598207 708710.841926881
44 38273405.5584754 37752565.0701826 684295.030669771 642577.174618086
45 41430640.4023346 40513159.2717555 727755.579227912 661783.124213521
46 45717488.4015106 44849877.4540388 897485.233327753 825779.713445958
47 45413400.4688662 44716740.8597921 884950.8420713 827696.494478151
48 39780806.0504628 39160013.7416078 742906.236133483 692954.004475402
49 41086058.0388232 40377143.7061583 736076.991102468 682142.336861184
50 41589098.5904577 40981985.5713579 795511.0773115 744400.929225163
51 44260246.7939322 43619909.4303059 876098.471028649 823020.797590793
52 43079192.7753949 42422389.3703927 818699.573952763 764940.144013814
53 41870876.6697398 41126344.3006949 799951.510961651 741695.739141477
54 41016008.4782846 40286271.1462719 760187.164272952 704165.224370036
55 42192516.2429662 41604606.9027633 817149.8974757 768344.046513593
56 44946432.2396721 44137771.1451459 812673.384233556 749727.019938688
57 35483116.4693477 35168034.994421 575663.767845528 551033.558557402
58 42953879.8705708 42091331.9658158 839739.869265233 770105.935656129
59 40588161.3486135 39738067.3217127 748338.967346991 684068.716148864
60 45576798.4591487 44681148.618652 914787.186619819 840497.40264357
61 38572687.9517994 37876129.7493922 673061.832947032 621831.88574156
62 41902194.510258 41464651.2004536 858027.753662237 817438.104812506
63 40457542.879138 40037655.5181876 793324.704340144 756157.189649766
64 45230729.5656293 44520598.6933983 888871.103027957 831257.726378011
65 42309382.5493337 41153322.9272635 780175.03462388 696204.293505028
66 44901306.3412559 44065859.4105914 871815.487138354 803918.292210867
67 42708484.0683084 42163767.6890255 798656.815443086 754250.895820564
68 40532717.7196186 39984695.2002946 774701.867070944 729396.269893211
69 47563619.1363021 46822716.7528615 1012770.34533647 946464.959197912
70 43750324.3237 43152195.0482717 841401.442445161 790761.339039107
71 37810956.8900929 37324055.2473045 676164.347925036 638023.129707142
72 42433329.9509944 41731799.4948852 812964.505581097 757533.999240306
73 45674204.849474 44813562.0629168 899776.093505898 833219.157002228
74 44324006.111546 43715742.5653043 914619.484291263 860314.973664755
75 33239521.1989135 32968765.3499872 536215.711465164 515037.571463691
76 41576993.9455525 40948857.0446126 780787.52142 729267.683841586
77 43867183.1844866 43218064.5481633 850861.092674652 796570.865385536
78 45200063.2851914 44404863.4810344 878188.722382001 814626.067741172
79 40798658.4664284 40083272.7768399 775657.573782497 715179.839063071
80 36956348.358799 36561288.9832363 662991.81424213 631269.131101825
81 38098795.7043919 37597223.6032964 671986.070194475 632854.27862169
82 36611242.8992226 36301438.6294463 638924.003652805 614009.844775835
83 44402287.7417651 43838073.8693674 890779.406151029 843770.223333406
84 38516140.2024893 38146190.8582451 646347.602601535 616938.547839249
85 42424760.1050237 41605983.0431665 767033.092002676 705745.772419597
86 40176286.2643132 39760396.1888857 698474.118137581 665169.700353699
87 39616655.8361999 39113002.315733 774559.908381118 732118.829097946
88 42678287.0895118 42135565.4507122 820117.653325376 775247.938970308
89 40645638.0679581 39807523.5348657 726172.576057481 664512.693563426
90 43687465.133946 42986633.9154286 879601.793425782 818426.02353782
91 41098421.0279188 40622986.9364917 809213.996232486 768758.164174184
92 40380530.5174054 39801903.3361496 773009.238222022 724025.291970693
93 37652540.7150853 37216201.0984893 648910.411783545 614853.866189008
94 40837552.2977298 40212318.1994962 793051.013722194 740024.60045451
95 41088490.3997904 40636649.196196 789748.739102851 751686.719437069
