ID imp_con imp_vac i_con i_vac
1 165411064.340698 163278947.337992 3015430.13794249 2816552.92534845
2 146434787.143715 144660997.432603 2962241.17018259 2797507.33966993
3 194282159.99238 191940885.080591 3205533.20453752 3016797.02328487
4 147867126.575811 145194612.04625 2878243.98125364 2644848.90610992
5 121613854.933536 119805332.444288 2631774.53375382 2461419.44213556
6 161671868.009161 159602694.66975 3114894.41497145 2926448.57929095
7 159811324.694367 157621963.89452 3039277.32343491 2838817.69295492
8 143338204.47474 139693870.231855 2826276.19190219 2516713.53110453
9 111816185.321859 110237499.508114 2098712.53428063 1957903.86292857
10 161768870.976476 159743111.426263 2997830.2670457 2817342.16551379
11 154663335.755508 152586745.661424 3065330.14877786 2871283.72351801
12 160976916.157156 159260034.549394 3118348.35685571 2954809.45230483
13 120462673.030641 118411156.351903 2103325.62397368 1932589.0149297
14 182810666.505696 180079603.790077 3348371.49782722 3115823.73525074
15 148386622.248649 145831865.753607 2972306.69170618 2747320.82403403
16 209782220.911343 205240225.932329 3614536.38359943 3247412.9183634
17 105601384.233603 104088077.117016 2215995.41043003 2075555.93631935
18 158941543.661837 156015859.453183 2911557.27302026 2670142.70334138
19 160105645.266338 158011669.690396 3045711.99824077 2858091.16214256
20 27042061.2820307 27041638.2486982 316626.091411296 316599.452425092
21 37079190.64622 37077989.8641287 433905.335344253 433831.868693838
22 114624908.311902 112892439.431683 2358073.32076542 2198294.14357478
23 160686554.460277 158726913.462812 3069989.65028801 2889464.75821015
24 152937823.249874 150846546.707818 2958934.64842794 2772274.3649321
25 149508150.204372 146719850.851165 2994857.32307957 2736535.06120825
26 136067213.812624 134077089.68354 2753513.07908957 2570634.66227266
27 175981438.889986 173018994.5006 3353609.95670901 3090675.06550292
28 79567682.5602941 78671624.8730205 1157114.71112905 1083908.80426579
29 154935827.366831 152866692.298974 3082717.18226091 2884905.72368342
30 124001355.436702 122546612.381165 2059234.27093071 1939266.84945709
31 144777905.243298 143251198.934132 3444522.17532327 3285208.03665875
32 107484839.449095 106280118.598948 1904766.07511619 1798863.55807129
33 159867800.223445 157073773.012454 2636279.77311979 2418552.55268154
34 127551489.653936 125417895.854045 2801324.15981197 2599752.81076185
35 133523209.413761 131977613.350161 2839545.34065051 2691451.65586155
36 156930511.084156 154179211.387822 2927537.85786593 2693590.32524853
37 118946114.197233 117466744.478377 2513791.85338164 2366423.65587947
38 167929211.197813 165979488.158475 3175125.85376225 2995184.7823449
39 182784684.969305 179735016.403723 3278437.91385913 3016507.20798342
40 167184574.43015 165175083.527611 3203250.36546562 3018471.49723707
41 170640411.174454 168044800.605472 3275957.3994308 3044633.701442
42 135082826.749007 133706668.525301 3002593.5459717 2864032.408784
43 125744790.981912 124017389.987828 2890077.11173425 2717831.26180963
44 156374685.045115 154260113.741051 3045161.48717578 2858187.91865674
45 163970453.376677 161288082.836437 3062959.91165094 2833899.22819378
46 38868470.4440504 38867088.2195739 442936.911289247 442850.932696116
47 98353754.431004 97101624.2810735 2259329.30420911 2130035.85644713
48 106987558.209667 105294335.284551 2111470.16725195 1962223.21984791
49 156436314.719165 154452833.243773 3165608.75223836 2980468.94525769
50 205444988.931976 200438822.657491 3631203.22187333 3230957.67579855
51 133753867.248803 132202794.135546 3171389.43936593 3017279.44722714
52 121065668.430387 119741095.761313 2774398.15084652 2637479.23198412
53 161191283.063925 159028075.165023 3161686.73356624 2970172.99813321
54 121101799.098473 119690961.834297 1804691.54704996 1694809.27501858
55 144945024.233574 142809267.587878 2707664.40978682 2519409.90046913
56 170122940.673118 167487486.565102 3143363.72536501 2912387.8544861
57 112738053.37186 110942414.757307 2391827.00665183 2218250.85006015
58 166581094.023911 163587361.127999 2961334.51817522 2715941.10850087
59 124451366.386609 123007405.456127 2420009.55235464 2280802.75962852
60 161671240.074831 158533690.443775 3077913.02600609 2813493.80546791
61 148040254.056017 144682309.551764 2843639.68774936 2558136.35470102
