ID imp_con imp_vac i_con i_vac
1 41540053.1622229 40395775.6177355 789578.344517386 719132.944038853
2 41287589.7500932 40353765.5077071 729324.626022774 670357.899305148
3 41804575.2176022 40554298.2403117 806435.161683481 727402.610400077
4 41876488.1255987 40889211.2561706 789537.450359495 727448.353705643
5 38526604.2944535 37678389.0648544 683884.24918977 630343.832755689
6 43271941.2878185 42348146.3786543 837909.176715042 781450.791378386
7 42316737.6692971 41325337.2907885 820867.987322201 758304.988325451
8 34422605.3980626 33638253.4594007 588975.841330755 541676.553633499
9 40308696.9561453 39430983.0688948 718663.55816278 663287.706850113
10 46528269.1784762 45432793.2105731 934108.364848385 866205.561169618
11 44072808.2232199 43083913.2558068 860311.002823309 797470.32096554
12 45322105.4188496 44304198.5392763 898253.882483825 832953.578742258
13 44252841.6642362 43258936.0183647 871176.20090767 811007.052207062
14 39832633.5403122 38908246.0972117 754335.165832548 696105.085996772
15 45282069.1589159 43988830.7672799 922838.869132866 841384.72358632
16 44406171.2877519 43772046.3709291 909698.927536065 871510.421052078
17 40934864.9799924 39879146.4259154 781771.943296042 717042.711987412
18 39114916.5380576 37874219.2637551 764445.650918943 694469.570140979
19 46102263.0729804 44520998.7128471 945084.098052146 849741.569791303
20 38997489.4869396 38064859.3926578 689935.519145555 631964.609399586
21 43133571.0312844 42158384.4154618 823014.186757435 760828.927781125
22 39409958.1429643 38541413.7667041 706301.437764433 651435.944986215
23 38282001.2352576 37304979.2423819 715506.87595336 656625.766117727
24 41777803.0146495 40912741.8684385 819342.199045158 767195.814465344
25 38024460.1766749 37232368.0880464 657351.976221359 605241.455955538
26 42352413.7879825 41198754.5727424 806991.126056926 735328.040403297
27 43083826.367573 41853806.8343177 865147.695626533 791730.137158458
28 45373134.1479064 44283549.2108697 911421.470840465 841465.002012039
29 42506126.9796559 41440327.2964956 811236.242901702 744930.67161978
30 42153888.1216023 41294295.1235867 784281.546844393 728938.490634636
31 44410295.312786 43411492.3131283 897032.559780437 835555.522770029
32 42969940.3625413 42064321.6115156 835953.591985993 776981.673827561
33 39745952.5484309 38585103.2048003 749588.233083697 679580.647242086
34 41924386.6480886 40981458.2014146 767821.92549658 708727.651863651
35 44883242.2743867 43612246.3341384 856677.700679073 774653.779466658
36 40715707.0586927 39666895.2096077 781312.450310294 719423.267847817
37 42243081.8551826 41548685.7349653 815939.078166437 772651.583153029
38 41789636.8991317 40526509.3419448 815468.929285327 739866.614415023
39 46661895.3217076 45667246.9533234 928740.013836177 871046.827811852
40 44209225.6019436 42980563.4077907 897297.355149819 826995.050706818
41 43727299.1900215 42718062.035667 887765.549191992 826688.211591718
42 37296437.3596305 36066353.5939272 659217.767979142 584082.430422095
43 39884478.7737834 38788866.719581 760031.402598207 691410.031142289
44 38273405.5584754 37501074.1345908 684295.030669771 636441.389084272
45 41430640.4023346 40632538.1334259 727755.579227912 674433.378576355
46 45717488.4015106 44407723.0008392 897485.233327753 817890.646011833
47 45413400.4688662 44237036.847049 884950.8420713 812471.84152326
48 39780806.0504628 38728531.467611 742906.236133483 677345.883669736
49 41086058.0388232 40222410.5225145 736076.991102468 681544.767252545
50 41589098.5904577 40490081.5923797 795511.0773115 727380.124383459
51 44260246.7939322 43234402.9126892 876098.471028649 811395.096124823
52 43079192.7753949 42178864.9258143 818699.573952763 765367.972301295
53 41870876.6697398 41121932.9472691 799951.510961651 752884.329534193
54 41016008.4782846 40245002.6421943 760187.164272952 709365.154052681
55 42192516.2429662 41146265.6946264 817149.8974757 752495.057926937
