ID imp_con imp_vac i_con i_vac
1 7809473.25901551 7688878.55423742 166930.16210854 157293.5575345
2 14176839.6469612 13854472.914092 325998.348968012 299455.662145564
3 11380844.9006898 11163701.6550499 271817.341966194 253857.962618432
4 8933171.1656282 8824838.1467656 188349.02112478 179619.924054937
5 12068499.6094674 11837368.9033507 271381.41931299 252621.120960161
6 11388810.5796559 11185994.4828503 233342.396159035 217318.76254999
7 10049721.3041883 9897908.28118261 192993.321496248 181154.213136938
8 8568031.05899054 8413578.43419653 159713.3432341 147928.38086203
9 11686323.6252263 11438641.5915593 254435.330678543 234441.430679799
10 11040373.9186782 10783008.0309739 241992.608693598 221332.005937064
11 8391556.12143571 8213999.04590775 177229.6639992 162952.6565902
12 15141465.979469 14749362.8589731 337532.626351852 306943.599173454
13 9763274.01532007 9607216.98709656 191484.170217505 179105.474858175
14 12748926.9527677 12461154.8561577 261276.063729987 238502.203982357
15 12811748.0781844 12518919.2682982 276778.810611249 253437.450051244
16 11557064.8006973 11340159.9957003 239974.724185494 222828.261887702
17 10835106.8237785 10648372.2827322 231914.477785958 216971.520811414
18 15620854.6740319 15280736.2460676 347023.263907966 319546.916043946
19 5865197.36921287 5780447.57046001 137292.73387274 130364.42043129
20 10413714.0434775 10201185.8237656 224711.103653519 207621.755091793
21 10502032.5947358 10365766.4434423 226626.057496666 215526.613420414
22 12431506.36551 12189322.6885322 218689.426230906 200422.61394363
23 11622779.6643131 11369752.1662791 261253.065101947 241080.823801828
24 6439747.56793415 6338638.18200946 145604.623815696 137330.811390353
25 10375053.4360477 10180570.9794756 220782.273443249 205131.918037462
26 10201766.7570928 10027377.2779916 194641.158249894 181098.841296398
27 6867552.1005723 6771025.59533942 129032.726738019 121560.256215696
28 14937190.9003211 14629458.8176444 340025.725881273 315254.166800784
29 11230562.9802269 11036981.4595728 231919.40596183 216558.202423532
30 12290305.2711029 12064289.1160628 239224.956310958 221711.845694478
31 6495030.67835386 6380875.72492636 165786.148208373 156248.823602542
32 10821802.3425397 10631998.296796 259188.94713537 243403.176329358
33 13180022.9535042 12950538.3764902 324183.648015263 305059.770380192
34 10459781.3008759 10279897.7062361 193414.055840163 179634.920876963
35 13709388.7340661 13369846.8006555 291695.396346268 264846.286582864
36 8963635.28913263 8806033.51331116 188634.104968287 176094.556723268
37 11702028.6494311 11468535.0604226 269466.805868751 250347.457898586
38 9818819.4168448 9664876.74614392 203154.355039187 190933.737106679
39 8143022.78041395 8008177.94922345 136276.459319549 126077.883823089
40 9741710.33960352 9569336.62518187 179116.489968112 165955.642381986
41 8273863.60559284 8151389.51122638 167819.824167761 158161.813965459
42 8235849.15635568 8112748.5779293 182706.795549083 172632.792242349
43 14805851.0172152 14346196.4663317 324128.237862548 287806.982018521
44 10458620.3873492 10263242.4720605 220994.315397746 205265.154005264
45 9048589.25425837 8849548.19680564 163864.134669817 148748.276530133
46 11790431.8976733 11522759.9826905 261147.939650938 239343.779396177
47 11885965.9879376 11690558.3765369 260219.671954738 244504.103193117
48 12841906.6453846 12574307.5464693 276481.064906819 254940.988304475
49 9521936.70121025 9363418.2488084 209623.000556737 196654.648184409
50 8009173.04630826 7862475.22026625 168801.329573394 157157.784233453
51 10933208.7067449 10694928.421352 207383.955234862 189133.128301462
52 12220177.2711902 12006736.7309669 266664.27712865 249448.335681906
53 11672878.5259762 11479251.0403161 240872.917222754 225647.550419245
54 14341325.5706742 13950233.4238769 313223.552621691 281960.923327442
55 12259488.9903138 11932158.2622458 280205.669129891 254034.776242431
56 15179968.3047564 14825217.2038636 345481.188843443 316710.496482616
57 16095024.6168524 15687763.8226155 376447.123937756 342701.753690942
58 15140103.5734492 14787527.4344151 353047.64424176 323920.525210113
59 8730377.81301679 8618751.68278255 186957.054601297 177974.677911439
60 10571204.9160458 10393964.5392781 202413.056107956 188608.709330869
61 11407310.4908902 11204445.2807397 243746.163075807 227402.660881742
62 12051174.2850495 11799685.9192146 224241.121828688 204915.317655767
63 12173402.1351679 11937391.945692 272199.797781464 252868.742058972
64 14375027.0950611 14054613.575827 342891.966373705 316289.873304186
65 12067024.765459 11825722.8339228 253354.709419061 234150.181531969
66 9457629.63692592 9306917.6046587 202352.015008899 190289.708303003
67 9703236.05907918 9479561.3846668 199652.437638741 182021.003963429
68 7966240.36260358 7856045.74489442 182215.624600358 173150.375800965
69 11624232.5363641 11350645.1182078 276160.783981188 253573.345024985
70 6603221.81205077 6487066.55534526 131701.595247635 122560.892464102
71 15114493.7902736 14862221.3197252 239371.250502031 220920.645257719
72 10794339.0952307 10618272.3485851 210695.734521106 196717.823569574
73 11953950.8365869 11711578.2971857 211155.772131767 192764.77389977
74 13433764.403297 13179316.5765295 282795.497414786 262288.582917682
75 11349371.0630872 11096997.0927053 198824.62745188 179975.061193467
76 8494313.90785591 8337598.00970008 152980.195931944 141041.104279627
77 14261227.935334 14003546.3652185 356240.384936543 334661.323166299
78 9936179.36058089 9775313.76169505 216803.574694391 203634.057445268
