ID imp_con imp_vac i_con i_vac
1 165411064.340698 163967325.748012 3015430.13794249 2956044.07952202
2 146434787.143715 144821197.617467 2962241.17018259 2886165.82395125
3 194282159.99238 192667156.999957 3205533.20453752 3137746.33291763
4 147867126.575811 146264795.420274 2878243.98125364 2803002.97413872
5 121613854.933536 120607415.807968 2631774.53375382 2584273.58938303
6 161671868.009161 159792100.501959 3114894.41497145 3033958.3322495
7 159811324.694367 158708668.406797 3039277.32343491 2990071.69224098
8 143338204.47474 141709638.772357 2826276.19190219 2747691.18649824
9 111816185.321859 110297452.51637 2098712.53428063 2029377.6768954
10 161768870.976476 159811264.321519 2997830.2670457 2913415.66469275
11 154663335.755508 152796232.576432 3065330.14877786 2978592.31881611
12 160976916.157156 158809937.810841 3118348.35685571 3024823.64565138
13 120462673.030641 119313343.936679 2103325.62397368 2050847.14747823
14 182810666.505696 180825612.052242 3348371.49782722 3258786.66094407
15 148386622.248649 146801293.891371 2972306.69170618 2899267.46685052
16 209782220.911343 207887226.972394 3614536.38359943 3534495.4333778
17 105601384.233603 104369313.124663 2215995.41043003 2159151.11287956
18 158941543.661837 157759534.559415 2911557.27302026 2858862.32279357
19 160105645.266338 158719015.919591 3045711.99824077 2984454.8071217
20 27042061.2820307 27042002.3131772 316626.091411296 316625.012265929
21 37079190.64622 37079004.3170339 433905.335344253 433901.944341664
22 114624908.311902 113462295.559466 2358073.32076542 2301681.24983762
23 160686554.460277 158643960.254072 3069989.65028801 2980477.85482788
24 152937823.249874 151420250.683019 2958934.64842794 2890165.58190293
25 149508150.204372 147641315.139942 2994857.32307957 2908175.63767159
26 136067213.812624 134265188.827382 2753513.07908957 2670270.60139383
27 175981438.889986 174169423.108007 3353609.95670901 3274581.98894717
28 79567682.5602941 79007179.7686256 1157114.71112905 1135906.50096368
29 154935827.366831 152663328.256627 3082717.18226091 2982363.79021383
30 124001355.436702 123170874.850256 2059234.27093071 2024618.74196114
31 144777905.243298 142840615.698104 3444522.17532327 3350599.85573625
32 107484839.449095 106164566.381376 1904766.07511619 1845545.54457067
33 159867800.223445 158936494.392439 2636279.77311979 2596259.46878537
34 127551489.653936 125992929.192148 2801324.15981197 2722677.96309265
35 133523209.413761 131977291.460501 2839545.34065052 2765883.43634713
36 156930511.084156 155448035.355799 2927537.85786593 2861015.51040567
37 118946114.197233 117312881.19834 2513791.85338164 2438180.28762448
38 167929211.197813 166342906.981451 3175125.85376225 3110083.70753023
39 182784684.969305 180812322.867001 3278437.91385913 3193394.64438464
40 167184574.43015 165204568.129189 3203250.36546562 3116366.39999088
41 170640411.174454 168561936.489034 3275957.3994308 3186859.84162158
42 135082826.749007 133342722.923666 3002593.5459717 2919495.11880543
43 125744790.981912 124021505.986626 2890077.11173425 2804469.11399383
