ID imp_con imp_vac i_con i_vac
1 10375864.1148732 9939777.08511891 181342.462596631 154505.083624287
2 11812094.1959157 11308982.2723617 258813.771364016 225954.428169833
3 10604810.7205355 10153472.5621954 194626.739738016 166471.477023292
4 11258226.16277 10695217.8626814 217827.87006817 182902.005471718
5 9188684.65104863 8794930.05337747 151562.985550498 127327.838257105
6 9417039.34501446 8922293.7901146 178944.826360428 147804.251743022
7 11089089.2738021 10543057.5349935 241437.517889426 206395.092268808
8 9752624.2623789 9338569.82636613 171116.336227076 145798.333739343
9 8745459.21439947 8329059.60068442 135275.918823487 111202.46324347
10 11081988.1597415 10599119.3610389 222112.688359579 191089.413570934
11 8378411.54757076 7969845.10221483 138228.745894945 114282.726235724
12 13267835.2336932 12532243.4718275 290341.804195145 243769.22554358
13 11424886.1467923 10899381.4654205 239957.187108049 205683.381050106
14 7608266.16934999 7295753.86273582 121289.644082065 103001.159492369
15 10066856.5776309 9584099.49184389 223765.623043123 191587.031646534
16 14105807.4050598 13482919.5614745 263175.769774794 224075.973649197
17 10441644.7749075 9862412.76992229 205483.070922558 168768.729448573
18 9562526.33562673 9090533.25639362 176224.365139863 146473.421831257
19 9263805.86437799 8855513.33669153 167911.342936311 143044.159019029
20 9629101.83929227 9197693.57948703 185883.898309412 158072.309715316
21 9685690.54337487 9329899.32435945 158297.238476839 136611.206444498
22 10768753.1857596 10178353.9312441 223766.937853325 186238.487414713
23 8812612.99401037 8419009.40886022 162860.74595161 138588.225337374
24 9233205.14195607 8840370.24433615 173741.034334594 149255.747279851
25 13302721.6100085 12614381.6843229 277947.484420286 233606.696661184
26 8711940.79708371 8304689.79853917 146050.233584042 122026.54936006
27 8232222.69920285 7859358.39653304 135631.452052315 113758.389886479
28 9307365.05929986 8854380.69268298 180920.549171715 151160.101821168
29 9207050.87552225 8770633.49755242 193030.030184296 163834.352330573
30 12338964.9877295 11620915.8239073 215281.549940585 173397.601082841
31 9977078.2623461 9586557.84687381 168743.628037529 145586.259127227
32 13125561.4236419 12399721.3089838 266865.069721954 220267.770206878
33 13529797.3049407 12770709.2514896 299945.434954787 250591.653843978
34 12697433.8808443 12072244.1815081 301893.982372361 261102.837290887
35 11194570.873676 10657684.3490154 237684.139333348 201938.63458944
36 8209166.03973536 7913380.9272428 127891.114617486 109476.500194174
37 9511483.15134539 9083836.15320779 185148.516021648 157824.467785384
38 11053840.9733447 10503947.9545471 224526.931394232 189471.046037864
39 9621785.63382046 9275931.95242685 137492.489867707 117111.370260283
40 11332327.8814743 10754703.8639699 209267.925356551 173961.754686387
41 12230716.6116301 11709448.7051683 234404.926368475 201664.692641341
42 13544808.1616991 12874867.4106177 258210.005457661 216330.48335227
43 9577650.78380542 9084025.27236665 194260.092406885 162902.074217483
44 12642716.451029 12016217.0313089 245688.133079106 205942.041691515
45 8746581.25199663 8314340.96523382 166169.692537544 138700.573324533
46 10887799.9399311 10430662.1245361 225042.517068378 195917.645969649
47 10444559.9558006 10004690.1080553 184620.393283121 156944.294147569
48 13794592.5771039 13263169.5061805 276186.679186219 242261.94871478
49 9027553.45442071 8664786.98340706 167936.79047156 144471.963750767
50 10800132.6126499 10313164.3936077 198894.701241522 166883.197248969
51 9395201.2153631 8979717.31022801 199038.363628957 172045.266471414
52 8931205.50092104 8545081.54395527 159020.733154231 135077.504604303
53 9809363.2295691 9332140.15237006 197746.703192598 167452.326845237
54 9521411.51960665 9091406.07205308 159866.458318577 134035.204645004
55 11355248.9729657 10752872.0239541 237268.748551062 198039.79603708
56 8218767.50449299 7860518.22557201 135179.526197091 113690.915398787
57 9193231.16018091 8795013.11081393 153875.96002183 130192.511518395
58 10176948.0388749 9740229.10411905 185076.771560576 157299.536065624
59 10086438.1408073 9744028.61828413 150146.021217547 129317.460340943
60 9314708.02205893 8887176.65257959 164522.38520203 138925.584621755
61 9573741.30956735 9038461.36088001 176551.320554193 142884.056120341
62 9228252.55766461 8860282.76079854 145986.438346131 123599.829568772
63 12144793.3848371 11503815.0989393 255049.00678061 214537.649836794
64 9549871.25093617 9060569.75237886 173539.700459411 143275.750129512
65 8292494.39463683 7859587.72509231 155716.556277379 128784.347321686
66 9437887.95302762 9042973.75855932 179150.72600629 153768.399104364
67 9020619.34917781 8631757.95076083 155899.437995695 131917.022959432
68 9739794.90559602 9331886.13571744 171361.471844743 145953.217684039
69 9179552.00393088 8818011.37830349 152950.143861281 130802.952573184
70 11721304.8362936 11163583.002842 197677.10916348 162647.504744532
71 11156273.3466737 10661429.0145458 222554.965235824 190504.027872288
72 9328527.73648407 8939244.20451354 176335.779673754 151342.187488168
73 9440181.47376825 9137161.07815333 156727.817963954 137529.355701955
74 11455540.4094615 10741944.9289988 231871.55148344 187570.824089971
75 11317567.0730488 10834595.2263944 231947.655840824 201254.317363865
76 8658861.34213629 8307559.01550083 148604.794975217 126961.989669271
77 9995289.59763812 9422336.93662812 169138.69170158 135951.507959812
78 13314648.1693487 12686789.9148399 269430.676974812 228654.907604679
79 7646185.62561857 7367107.31494814 107154.035014951 91372.6023154614
80 10102988.8345818 9614679.84648572 178568.983079551 149144.021945432
81 8488744.9737622 8183143.02074804 137172.466494072 119019.956060096
82 10016766.9171335 9555933.5449257 175869.226885165 146857.514811198
