ID imp_con imp_vac i_con i_vac
1 41540053.1622229 40944030.9597403 789578.344517386 745414.545767593
2 41287589.7500932 40860084.3577476 729324.626022774 700142.859371501
3 41804575.2176022 41269551.4414402 806435.161683481 765796.123158549
4 41876488.1255987 41341407.4314653 789537.450359495 750656.859077633
5 38526604.2944535 38043612.3041717 683884.24918977 651229.85199029
6 43271941.2878185 42785380.2005092 837909.176715042 798652.302931542
7 42316737.6692971 41739522.2638636 820867.987322201 777338.07349933
8 34422605.3980626 34137220.8338375 588975.841330755 568978.412090448
9 40308696.9561453 39671939.1832718 718663.55816278 675955.102877
10 46528269.1784762 45847793.7341575 934108.364848385 881480.56814989
11 44072808.2232199 43527731.1887276 860311.002823309 820679.607833477
12 45322105.4188496 44492412.4988992 898253.882483825 840304.093047122
13 44252841.6642362 43845237.7450678 871176.20090767 836617.607437974
14 39832633.5403122 39462829.7689592 754335.165832548 727232.698315903
15 45282069.1589159 44634482.019901 922838.869132866 871945.689438711
16 44406171.2877519 43924246.9624683 909698.927536065 870082.890688783
17 40934864.9799924 40582034.620772 781771.943296042 754406.355561401
18 39114916.5380576 38862896.0168418 764445.650918943 742666.88635235
19 46102263.0729804 45550447.3859953 945084.098052146 898090.814679791
20 38997489.4869396 38626090.8000011 689935.519145555 664045.676811951
21 43133571.0312844 42705787.2548931 823014.186757435 791457.998215931
22 39409958.1429643 38997466.4236463 706301.437764433 678007.565602063
23 38282001.2352576 37940239.929382 715506.87595336 688833.003784813
24 41777803.0146495 41265174.6571073 819342.199045158 777806.881761877
25 38024460.1766749 37492986.6925981 657351.976221359 622976.070319829
26 42352413.7879825 41726466.8074005 806991.126056926 761467.856940642
27 43083826.367573 42440510.992229 865147.695626533 811284.492507987
28 45373134.1479064 44679210.9214842 911421.470840465 860085.303428179
29 42506126.9796559 41858605.2782825 811236.242901702 761991.384499912
30 42153888.1216023 41746416.7080367 784281.546844393 756120.645365717
31 44410295.312786 43804162.526412 897032.559780437 847530.450912167
32 42969940.3625413 42417294.3269815 835953.591985993 794078.603997467
33 39745952.5484309 39420905.8981351 749588.233083697 724290.841529252
34 41924386.6480886 41470052.2939835 767821.92549658 734664.961384349
35 44883242.2743867 43840776.0556986 856677.700679073 786499.28769458
36 40715707.0586927 40400432.8011274 781312.450310294 756084.725964679
37 42243081.8551826 41841025.9414215 815939.078166437 786025.937213122
38 41789636.8991317 41341530.69865 815468.929285327 779091.449564013
39 46661895.3217076 46091148.9970847 928740.013836177 881856.417218001
40 44209225.6019436 43921874.140281 897297.355149819 870938.549083699
41 43727299.1900215 43240600.8439128 887765.549191992 847358.895029529
42 37296437.3596305 36904347.4718475 659217.767979142 631422.817730622
43 39884478.7737834 39418338.7542432 760031.402598207 726466.059063403
44 38273405.5584754 37889267.9808651 684295.030669771 656424.73022701
45 41430640.4023346 40823937.3091385 727755.579227912 688681.533375184
46 45717488.4015106 45045386.7524446 897485.233327753 844709.3119817
47 45413400.4688662 44871354.0149285 884950.8420713 843449.581800381
48 39780806.0504628 39381850.6802804 742906.236133483 713743.891887381
49 41086058.0388232 40478705.0140546 736076.991102468 694248.833674493
50 41589098.5904577 41165200.7198239 795511.0773115 762799.063069169
51 44260246.7939322 43789162.2713573 876098.471028649 839691.633734069
52 43079192.7753949 42409567.9344355 818699.573952763 767403.688643701
53 41870876.6697398 41087866.5590991 799951.510961651 743679.957682684
54 41016008.4782846 40408895.5446921 760187.164272952 717651.533555346
55 42192516.2429662 41644906.3101742 817149.8974757 774449.793267331
56 44946432.2396721 44394017.4604503 812673.384233556 773428.697492312
57 35483116.4693477 35198625.5900184 575663.767845528 556599.705568949
58 42953879.8705708 42360966.4772856 839739.869265233 794693.14488066
59 40588161.3486135 39747445.3241478 748338.967346991 690162.982980937
