ID imp_con imp_vac i_con i_vac
1 165411064.340698 161445327.967792 3015430.13794249 2724385.56556539
2 146434787.143715 143974375.135906 2962241.17018259 2768143.28908824
3 194282159.99238 190801694.284707 3205533.20453752 2946608.04639917
4 147867126.575811 144662609.108869 2878243.98125364 2630164.46020068
5 121613854.933536 118666091.769564 2631774.53375382 2394332.79598749
6 161671868.009161 157770312.431509 3114894.41497145 2823177.64256333
7 159811324.694367 156341438.375026 3039277.32343491 2774009.61318818
8 143338204.47474 140142201.841321 2826276.19190219 2575833.36944642
9 111816185.321859 109055965.3325 2098712.53428063 1887263.98939585
10 161768870.976476 157184491.55892 2997830.2670457 2651554.34995989
11 154663335.755508 151413698.195213 3065330.14877786 2813547.01328578
12 160976916.157156 157230245.599834 3118348.35685571 2832602.52555252
13 120462673.030641 118083118.684605 2103325.62397368 1918465.00894473
14 182810666.505696 179843962.751066 3348371.49782722 3123921.97837861
15 148386622.248649 144777748.525208 2972306.69170618 2691474.95615506
16 209782220.911343 204334726.489891 3614536.38359943 3213430.63122847
17 105601384.233603 103098155.932074 2215995.41043003 2020147.29772936
18 158941543.661837 155350055.601871 2911557.27302026 2634239.10782183
19 160105645.266338 156533367.312507 3045711.99824077 2772705.67072146
20 27042061.2820307 26924185.6367728 316626.091411296 310116.326346505
21 37079190.64622 36982564.9852998 433905.335344253 428704.07944675
22 114624908.311902 111957803.781802 2358073.32076542 2146789.70922009
23 160686554.460277 157560896.310741 3069989.65028801 2836270.75607133
24 152937823.249874 149637614.994347 2958934.64842794 2701291.81334599
25 149508150.204372 146607479.213839 2994857.32307957 2769223.46846424
26 136067213.812624 133295024.014195 2753513.07908957 2538959.87074579
27 175981438.889986 171171024.23428 3353609.95670901 2989128.72627898
28 79567682.5602941 77924333.3679032 1157114.71112905 1034595.21534055
29 154935827.366831 150943954.973283 3082717.18226091 2779759.26824282
30 124001355.436702 121537620.43994 2059234.27093071 1871814.7488039
