ID imp_con imp_vac i_con i_vac
1 165411064.340698 164244991.968488 3015430.13794249 2906111.94242261
2 146434787.143715 145335376.939535 2962241.17018259 2859760.28893136
3 194282159.99238 192737944.75911 3205533.20453752 3080697.8408622
4 147867126.575811 146064104.20352 2878243.98125364 2720013.01766274
5 121613854.933536 120541722.575834 2631774.53375382 2530280.2952406
6 161671868.009161 160736142.456685 3114894.41497145 3029224.73824601
7 159811324.694367 158558336.836199 3039277.32343491 2924011.01471215
8 143338204.47474 141058610.761854 2826276.19190219 2630951.292157
9 111816185.321859 110765890.56319 2098712.53428063 2004578.65067223
10 161768870.976476 160457450.30887 2997830.2670457 2880559.77816347
11 154663335.755508 153240818.671391 3065330.14877786 2931911.7572584
12 160976916.157156 159865097.604882 3118348.35685571 3012070.96610764
13 120462673.030641 119466151.196844 2103325.62397368 2019662.56139893
14 182810666.505696 181193277.460478 3348371.49782722 3209949.96227924
15 148386622.248649 146999274.441239 2972306.69170618 2849404.04602631
16 209782220.911343 207741063.594381 3614536.38359943 3448000.58063336
17 105601384.233603 104792441.69041 2215995.41043003 2140476.74259198
18 158941543.661837 157229649.086989 2911557.27302026 2769489.14433898
19 160105645.266338 159156878.607235 3045711.99824077 2960244.93647055
20 27042061.2820307 27041810.8548172 316626.091411296 316610.321483311
21 37079190.64622 37078621.4482349 433905.335344253 433870.509576283
22 114624908.311902 113475242.223074 2358073.32076542 2251568.47893694
23 160686554.460277 159478327.148142 3069989.65028801 2958260.92465355
24 152937823.249874 151760705.708427 2958934.64842794 2853397.58641921
25 149508150.204372 148045691.029538 2994857.32307957 2858383.83950343
26 136067213.812624 135126293.953108 2753513.07908957 2666415.3976983
27 175981438.889986 174298811.41649 3353609.95670901 3203328.93786851
28 79567682.5602941 79105286.0895118 1157114.71112905 1119103.84717467
29 154935827.366831 153735004.644631 3082717.18226091 2967320.24516474
30 124001355.436702 123081027.192348 2059234.27093071 1983089.91197929
31 144777905.243298 143880194.6315 3444522.17532327 3350477.57762654
32 107484839.449095 106657511.947609 1904766.07511619 1831791.21516466
33 159867800.223445 158430783.051017 2636279.77311979 2523506.2662109
34 127551489.653936 126452553.430641 2801324.15981197 2696718.84416459
35 133523209.413761 132679210.525759 2839545.34065051 2758339.95640389
36 156930511.084156 155671597.213083 2927537.85786593 2819594.14115334
