entries=2265
amin	amax	emin	emax	tmin	tmax	value	interval
0 5 0 1 1958 1959 3698135.000000 3698135.000000 3698135.000000
5 10 0 1 1958 1959 2999157.000000 2999157.000000 2999157.000000
10 15 0 1 1958 1959 2584851.000000 2584851.000000 2584851.000000
15 20 0 1 1958 1959 2197736.000000 2197736.000000 2197736.000000
20 25 0 1 1958 1959 1868189.000000 1868189.000000 1868189.000000
25 30 0 1 1958 1959 1585633.000000 1585633.000000 1585633.000000
30 35 0 1 1958 1959 1341799.000000 1341799.000000 1341799.000000
35 40 0 1 1958 1959 1129725.000000 1129725.000000 1129725.000000
40 45 0 1 1958 1959 944108.000000 944108.000000 944108.000000
45 50 0 1 1958 1959 786127.000000 786127.000000 786127.000000
50 55 0 1 1958 1959 649067.000000 649067.000000 649067.000000
55 60 0 1 1958 1959 494852.000000 494852.000000 494852.000000
60 65 0 1 1958 1959 343696.000000 343696.000000 343696.000000
65 70 0 1 1958 1959 259103.000000 259103.000000 259103.000000
70 120 0 1 1958 1959 318856.000000 318856.000000 318856.000000
0 5 0 1 1959 1960 3775747.000000 3775747.000000 3775747.000000
5 10 0 1 1959 1960 3025419.000000 3025419.000000 3025419.000000
10 15 0 1 1959 1960 2651813.000000 2651813.000000 2651813.000000
15 20 0 1 1959 1960 2256754.000000 2256754.000000 2256754.000000
20 25 0 1 1959 1960 1915340.000000 1915340.000000 1915340.000000
25 30 0 1 1959 1960 1624336.000000 1624336.000000 1624336.000000
30 35 0 1 1959 1960 1373419.000000 1373419.000000 1373419.000000
35 40 0 1 1959 1960 1156996.000000 1156996.000000 1156996.000000
40 45 0 1 1959 1960 965215.000000 965215.000000 965215.000000
45 50 0 1 1959 1960 803688.000000 803688.000000 803688.000000
50 55 0 1 1959 1960 660898.000000 660898.000000 660898.000000
55 60 0 1 1959 1960 519178.000000 519178.000000 519178.000000
60 65 0 1 1959 1960 350716.000000 350716.000000 350716.000000
65 70 0 1 1959 1960 262644.000000 262644.000000 262644.000000
70 120 0 1 1959 1960 319833.000000 319833.000000 319833.000000
0 5 0 1 1960 1961 3875948.000000 3875948.000000 3875948.000000
5 10 0 1 1960 1961 3043466.000000 3043466.000000 3043466.000000
10 15 0 1 1960 1961 2707456.000000 2707456.000000 2707456.000000
15 20 0 1 1960 1961 2320976.000000 2320976.000000 2320976.000000
20 25 0 1 1960 1961 1967570.000000 1967570.000000 1967570.000000
25 30 0 1 1960 1961 1666293.000000 1666293.000000 1666293.000000
30 35 0 1 1960 1961 1407996.000000 1407996.000000 1407996.000000
35 40 0 1 1960 1961 1186231.000000 1186231.000000 1186231.000000
40 45 0 1 1960 1961 988689.000000 988689.000000 988689.000000
45 50 0 1 1960 1961 822503.000000 822503.000000 822503.000000
50 55 0 1 1960 1961 675286.000000 675286.000000 675286.000000
55 60 0 1 1960 1961 540188.000000 540188.000000 540188.000000
60 65 0 1 1960 1961 363814.000000 363814.000000 363814.000000
65 70 0 1 1960 1961 266309.000000 266309.000000 266309.000000
70 120 0 1 1960 1961 318553.000000 318553.000000 318553.000000
0 5 0 1 1961 1962 4015433.000000 4015433.000000 4015433.000000
5 10 0 1 1961 1962 3112756.000000 3112756.000000 3112756.000000
10 15 0 1 1961 1962 2745409.000000 2745409.000000 2745409.000000
15 20 0 1 1961 1962 2374860.000000 2374860.000000 2374860.000000
20 25 0 1 1961 1962 2011119.000000 2011119.000000 2011119.000000
25 30 0 1 1961 1962 1701650.000000 1701650.000000 1701650.000000
30 35 0 1 1961 1962 1437028.000000 1437028.000000 1437028.000000
35 40 0 1 1961 1962 1210277.000000 1210277.000000 1210277.000000
40 45 0 1 1961 1962 1008754.000000 1008754.000000 1008754.000000
45 50 0 1 1961 1962 837742.000000 837742.000000 837742.000000
50 55 0 1 1961 1962 686842.000000 686842.000000 686842.000000
55 60 0 1 1961 1962 553974.000000 553974.000000 553974.000000
60 65 0 1 1961 1962 378710.000000 378710.000000 378710.000000
65 70 0 1 1961 1962 267804.000000 267804.000000 267804.000000
70 120 0 1 1961 1962 328832.000000 328832.000000 328832.000000
0 5 0 1 1962 1963 4140271.000000 4140271.000000 4140271.000000
5 10 0 1 1962 1963 3192415.000000 3192415.000000 3192415.000000
10 15 0 1 1962 1963 2783447.000000 2783447.000000 2783447.000000
15 20 0 1 1962 1963 2437569.000000 2437569.000000 2437569.000000
20 25 0 1 1962 1963 2060028.000000 2060028.000000 2060028.000000
25 30 0 1 1962 1963 1741082.000000 1741082.000000 1741082.000000
30 35 0 1 1962 1963 1469906.000000 1469906.000000 1469906.000000
35 40 0 1 1962 1963 1237083.000000 1237083.000000 1237083.000000
40 45 0 1 1962 1963 1031836.000000 1031836.000000 1031836.000000
45 50 0 1 1962 1963 855154.000000 855154.000000 855154.000000
50 55 0 1 1962 1963 701013.000000 701013.000000 701013.000000
55 60 0 1 1962 1963 565765.000000 565765.000000 565765.000000
60 65 0 1 1962 1963 398965.000000 398965.000000 398965.000000
65 70 0 1 1962 1963 269128.000000 269128.000000 269128.000000
70 120 0 1 1962 1963 337727.000000 337727.000000 337727.000000
0 5 0 1 1963 1964 4258497.000000 4258497.000000 4258497.000000
5 10 0 1 1963 1964 3276732.000000 3276732.000000 3276732.000000
10 15 0 1 1963 1964 2824310.000000 2824310.000000 2824310.000000
15 20 0 1 1963 1964 2504124.000000 2504124.000000 2504124.000000
20 25 0 1 1963 1964 2113751.000000 2113751.000000 2113751.000000
25 30 0 1 1963 1964 1784115.000000 1784115.000000 1784115.000000
30 35 0 1 1963 1964 1506019.000000 1506019.000000 1506019.000000
35 40 0 1 1963 1964 1266370.000000 1266370.000000 1266370.000000
40 45 0 1 1963 1964 1057273.000000 1057273.000000 1057273.000000
45 50 0 1 1963 1964 874503.000000 874503.000000 874503.000000
50 55 0 1 1963 1964 717265.000000 717265.000000 717265.000000
55 60 0 1 1963 1964 576814.000000 576814.000000 576814.000000
60 65 0 1 1963 1964 421860.000000 421860.000000 421860.000000
65 70 0 1 1963 1964 272074.000000 272074.000000 272074.000000
70 120 0 1 1963 1964 344722.000000 344722.000000 344722.000000
0 5 0 1 1964 1965 4377914.000000 4377914.000000 4377914.000000
5 10 0 1 1964 1965 3359104.000000 3359104.000000 3359104.000000
10 15 0 1 1964 1965 2870843.000000 2870843.000000 2870843.000000
15 20 0 1 1964 1965 2567918.000000 2567918.000000 2567918.000000
20 25 0 1 1964 1965 2172064.000000 2172064.000000 2172064.000000
25 30 0 1 1964 1965 1830620.000000 1830620.000000 1830620.000000
30 35 0 1 1964 1965 1544714.000000 1544714.000000 1544714.000000
35 40 0 1 1964 1965 1297940.000000 1297940.000000 1297940.000000
40 45 0 1 1964 1965 1084349.000000 1084349.000000 1084349.000000
45 50 0 1 1964 1965 895694.000000 895694.000000 895694.000000
50 55 0 1 1964 1965 734894.000000 734894.000000 734894.000000
55 60 0 1 1964 1965 589008.000000 589008.000000 589008.000000
60 65 0 1 1964 1965 443749.000000 443749.000000 443749.000000
65 70 0 1 1964 1965 279021.000000 279021.000000 279021.000000
70 120 0 1 1964 1965 349192.000000 349192.000000 349192.000000
0 5 0 1 1965 1966 4507784.000000 4507784.000000 4507784.000000
5 10 0 1 1965 1966 3432233.000000 3432233.000000 3432233.000000
10 15 0 1 1965 1966 2922130.000000 2922130.000000 2922130.000000
15 20 0 1 1965 1966 2625732.000000 2625732.000000 2625732.000000
20 25 0 1 1965 1966 2234841.000000 2234841.000000 2234841.000000
25 30 0 1 1965 1966 1880693.000000 1880693.000000 1880693.000000
30 35 0 1 1965 1966 1585590.000000 1585590.000000 1585590.000000
35 40 0 1 1965 1966 1331656.000000 1331656.000000 1331656.000000
40 45 0 1 1965 1966 1112696.000000 1112696.000000 1112696.000000
45 50 0 1 1965 1966 918667.000000 918667.000000 918667.000000
50 55 0 1 1965 1966 753498.000000 753498.000000 753498.000000
55 60 0 1 1965 1966 603345.000000 603345.000000 603345.000000
60 65 0 1 1965 1966 462752.000000 462752.000000 462752.000000
65 70 0 1 1965 1966 290985.000000 290985.000000 290985.000000
70 120 0 1 1965 1966 351024.000000 351024.000000 351024.000000
0 5 0 1 1966 1967 4669317.000000 4669317.000000 4669317.000000
5 10 0 1 1966 1967 3547997.000000 3547997.000000 3547997.000000
10 15 0 1 1966 1967 2971678.000000 2971678.000000 2971678.000000
15 20 0 1 1966 1967 2663013.000000 2663013.000000 2663013.000000
20 25 0 1 1966 1967 2288504.000000 2288504.000000 2288504.000000
25 30 0 1 1966 1967 1924054.000000 1924054.000000 1924054.000000
30 35 0 1 1966 1967 1620042.000000 1620042.000000 1620042.000000
35 40 0 1 1966 1967 1360025.000000 1360025.000000 1360025.000000
40 45 0 1 1966 1967 1136270.000000 1136270.000000 1136270.000000
45 50 0 1 1966 1967 937971.000000 937971.000000 937971.000000
50 55 0 1 1966 1967 767851.000000 767851.000000 767851.000000
55 60 0 1 1966 1967 614202.000000 614202.000000 614202.000000
60 65 0 1 1966 1967 474855.000000 474855.000000 474855.000000
65 70 0 1 1966 1967 304002.000000 304002.000000 304002.000000
70 120 0 1 1966 1967 361595.000000 361595.000000 361595.000000
0 5 0 1 1967 1968 4792859.000000 4792859.000000 4792859.000000
5 10 0 1 1967 1968 3673375.000000 3673375.000000 3673375.000000
10 15 0 1 1967 1968 3036047.000000 3036047.000000 3036047.000000
15 20 0 1 1967 1968 2698844.000000 2698844.000000 2698844.000000
20 25 0 1 1967 1968 2348960.000000 2348960.000000 2348960.000000
25 30 0 1 1967 1968 1971608.000000 1971608.000000 1971608.000000
30 35 0 1 1967 1968 1657951.000000 1657951.000000 1657951.000000
35 40 0 1 1967 1968 1391656.000000 1391656.000000 1391656.000000
40 45 0 1 1967 1968 1162106.000000 1162106.000000 1162106.000000
45 50 0 1 1967 1968 959948.000000 959948.000000 959948.000000
50 55 0 1 1967 1968 784179.000000 784179.000000 784179.000000
55 60 0 1 1967 1968 627331.000000 627331.000000 627331.000000
60 65 0 1 1967 1968 485394.000000 485394.000000 485394.000000
65 70 0 1 1967 1968 320985.000000 320985.000000 320985.000000
70 120 0 1 1967 1968 369965.000000 369965.000000 369965.000000
0 5 0 1 1968 1969 4897820.000000 4897820.000000 4897820.000000
5 10 0 1 1968 1969 3801703.000000 3801703.000000 3801703.000000
10 15 0 1 1968 1969 3115226.000000 3115226.000000 3115226.000000
15 20 0 1 1968 1969 2736545.000000 2736545.000000 2736545.000000
20 25 0 1 1968 1969 2412868.000000 2412868.000000 2412868.000000
25 30 0 1 1968 1969 2023472.000000 2023472.000000 2023472.000000
30 35 0 1 1968 1969 1699545.000000 1699545.000000 1699545.000000
35 40 0 1 1968 1969 1426461.000000 1426461.000000 1426461.000000
40 45 0 1 1968 1969 1190261.000000 1190261.000000 1190261.000000
45 50 0 1 1968 1969 984294.000000 984294.000000 984294.000000
50 55 0 1 1968 1969 802565.000000 802565.000000 802565.000000
55 60 0 1 1968 1969 642490.000000 642490.000000 642490.000000
60 65 0 1 1968 1969 495673.000000 495673.000000 495673.000000
65 70 0 1 1968 1969 339910.000000 339910.000000 339910.000000
70 120 0 1 1968 1969 377246.000000 377246.000000 377246.000000
0 5 0 1 1969 1970 5011586.000000 5011586.000000 5011586.000000
5 10 0 1 1969 1970 3925074.000000 3925074.000000 3925074.000000
10 15 0 1 1969 1970 3206492.000000 3206492.000000 3206492.000000
15 20 0 1 1969 1970 2781805.000000 2781805.000000 2781805.000000
20 25 0 1 1969 1970 2475264.000000 2475264.000000 2475264.000000
25 30 0 1 1969 1970 2080131.000000 2080131.000000 2080131.000000
30 35 0 1 1969 1970 1745184.000000 1745184.000000 1745184.000000
35 40 0 1 1969 1970 1464255.000000 1464255.000000 1464255.000000
40 45 0 1 1969 1970 1220908.000000 1220908.000000 1220908.000000
45 50 0 1 1969 1970 1010608.000000 1010608.000000 1010608.000000
50 55 0 1 1969 1970 823168.000000 823168.000000 823168.000000
55 60 0 1 1969 1970 659309.000000 659309.000000 659309.000000
60 65 0 1 1969 1970 507379.000000 507379.000000 507379.000000
65 70 0 1 1969 1970 358090.000000 358090.000000 358090.000000
70 120 0 1 1969 1970 384908.000000 384908.000000 384908.000000
0 5 0 1 1970 1971 5159479.000000 5159479.000000 5159479.000000
5 10 0 1 1970 1971 4033582.000000 4033582.000000 4033582.000000
10 15 0 1 1970 1971 3304314.000000 3304314.000000 3304314.000000
15 20 0 1 1970 1971 2838482.000000 2838482.000000 2838482.000000
20 25 0 1 1970 1971 2533292.000000 2533292.000000 2533292.000000
25 30 0 1 1970 1971 2141502.000000 2141502.000000 2141502.000000
30 35 0 1 1970 1971 1794728.000000 1794728.000000 1794728.000000
35 40 0 1 1970 1971 1504679.000000 1504679.000000 1504679.000000
40 45 0 1 1970 1971 1254004.000000 1254004.000000 1254004.000000
45 50 0 1 1970 1971 1038511.000000 1038511.000000 1038511.000000
50 55 0 1 1970 1971 845893.000000 845893.000000 845893.000000
55 60 0 1 1970 1971 677503.000000 677503.000000 677503.000000
60 65 0 1 1970 1971 521286.000000 521286.000000 521286.000000
65 70 0 1 1970 1971 374210.000000 374210.000000 374210.000000
70 120 0 1 1970 1971 393612.000000 393612.000000 393612.000000
0 5 0 1 1971 1972 5340100.000000 5340100.000000 5340100.000000
5 10 0 1 1971 1972 4186117.000000 4186117.000000 4186117.000000
10 15 0 1 1971 1972 3409156.000000 3409156.000000 3409156.000000
15 20 0 1 1971 1972 2897385.000000 2897385.000000 2897385.000000
20 25 0 1 1971 1972 2579871.000000 2579871.000000 2579871.000000
25 30 0 1 1971 1972 2202311.000000 2202311.000000 2202311.000000
30 35 0 1 1971 1972 1843211.000000 1843211.000000 1843211.000000
35 40 0 1 1971 1972 1543494.000000 1543494.000000 1543494.000000
40 45 0 1 1971 1972 1286066.000000 1286066.000000 1286066.000000
45 50 0 1 1971 1972 1064682.000000 1064682.000000 1064682.000000
50 55 0 1 1971 1972 866899.000000 866899.000000 866899.000000
55 60 0 1 1971 1972 693064.000000 693064.000000 693064.000000
60 65 0 1 1971 1972 532904.000000 532904.000000 532904.000000
65 70 0 1 1971 1972 385587.000000 385587.000000 385587.000000
70 120 0 1 1971 1972 414360.000000 414360.000000 414360.000000
0 5 0 1 1972 1973 5531817.000000 5531817.000000 5531817.000000
5 10 0 1 1972 1973 4337376.000000 4337376.000000 4337376.000000
10 15 0 1 1972 1973 3528462.000000 3528462.000000 3528462.000000
15 20 0 1 1972 1973 2969424.000000 2969424.000000 2969424.000000
20 25 0 1 1972 1973 2623368.000000 2623368.000000 2623368.000000
25 30 0 1 1972 1973 2268960.000000 2268960.000000 2268960.000000
30 35 0 1 1972 1973 1895475.000000 1895475.000000 1895475.000000
35 40 0 1 1972 1973 1585374.000000 1585374.000000 1585374.000000
40 45 0 1 1972 1973 1321003.000000 1321003.000000 1321003.000000
45 50 0 1 1972 1973 1092956.000000 1092956.000000 1092956.000000
50 55 0 1 1972 1973 890464.000000 890464.000000 890464.000000
55 60 0 1 1972 1973 710483.000000 710483.000000 710483.000000
60 65 0 1 1972 1973 546472.000000 546472.000000 546472.000000
65 70 0 1 1972 1973 395760.000000 395760.000000 395760.000000
70 120 0 1 1972 1973 435186.000000 435186.000000 435186.000000
0 5 0 1 1973 1974 5727623.000000 5727623.000000 5727623.000000
5 10 0 1 1973 1974 4475631.000000 4475631.000000 4475631.000000
10 15 0 1 1973 1974 3654879.000000 3654879.000000 3654879.000000
15 20 0 1 1973 1974 3049516.000000 3049516.000000 3049516.000000
20 25 0 1 1973 1974 2663606.000000 2663606.000000 2663606.000000
25 30 0 1 1973 1974 2334502.000000 2334502.000000 2334502.000000
30 35 0 1 1973 1974 1948728.000000 1948728.000000 1948728.000000
35 40 0 1 1973 1974 1628042.000000 1628042.000000 1628042.000000
40 45 0 1 1973 1974 1356546.000000 1356546.000000 1356546.000000
45 50 0 1 1973 1974 1121623.000000 1121623.000000 1121623.000000
50 55 0 1 1973 1974 914898.000000 914898.000000 914898.000000
55 60 0 1 1973 1974 728722.000000 728722.000000 728722.000000
60 65 0 1 1973 1974 560986.000000 560986.000000 560986.000000
65 70 0 1 1973 1974 405322.000000 405322.000000 405322.000000
70 120 0 1 1973 1974 454491.000000 454491.000000 454491.000000
0 5 0 1 1974 1975 5905100.000000 5905100.000000 5905100.000000
5 10 0 1 1974 1975 4593011.000000 4593011.000000 4593011.000000
10 15 0 1 1974 1975 3775538.000000 3775538.000000 3775538.000000
15 20 0 1 1974 1975 3131406.000000 3131406.000000 3131406.000000
20 25 0 1 1974 1975 2702535.000000 2702535.000000 2702535.000000
25 30 0 1 1974 1975 2390198.000000 2390198.000000 2390198.000000
30 35 0 1 1974 1975 2000066.000000 2000066.000000 2000066.000000
35 40 0 1 1974 1975 1669062.000000 1669062.000000 1669062.000000
40 45 0 1 1974 1975 1390202.000000 1390202.000000 1390202.000000
45 50 0 1 1974 1975 1148915.000000 1148915.000000 1148915.000000
50 55 0 1 1974 1975 938274.000000 938274.000000 938274.000000
55 60 0 1 1974 1975 746710.000000 746710.000000 746710.000000
60 65 0 1 1974 1975 575269.000000 575269.000000 575269.000000
65 70 0 1 1974 1975 414926.000000 414926.000000 414926.000000
70 120 0 1 1974 1975 470496.000000 470496.000000 470496.000000
0 5 0 1 1975 1976 6046424.000000 6046424.000000 6046424.000000
5 10 0 1 1975 1976 4688509.000000 4688509.000000 4688509.000000
10 15 0 1 1975 1976 3877935.000000 3877935.000000 3877935.000000
15 20 0 1 1975 1976 3211432.000000 3211432.000000 3211432.000000
20 25 0 1 1975 1976 2742316.000000 2742316.000000 2742316.000000
25 30 0 1 1975 1976 2431632.000000 2431632.000000 2431632.000000
30 35 0 1 1975 1976 2047629.000000 2047629.000000 2047629.000000
35 40 0 1 1975 1976 1707061.000000 1707061.000000 1707061.000000
40 45 0 1 1975 1976 1420693.000000 1420693.000000 1420693.000000
45 50 0 1 1975 1976 1173888.000000 1173888.000000 1173888.000000
50 55 0 1 1975 1976 959495.000000 959495.000000 959495.000000
55 60 0 1 1975 1976 763848.000000 763848.000000 763848.000000
60 65 0 1 1975 1976 588707.000000 588707.000000 588707.000000
65 70 0 1 1975 1976 424795.000000 424795.000000 424795.000000
70 120 0 1 1975 1976 482457.000000 482457.000000 482457.000000
0 5 0 1 1976 1977 6209172.000000 6209172.000000 6209172.000000
5 10 0 1 1976 1977 4770731.000000 4770731.000000 4770731.000000
10 15 0 1 1976 1977 3907069.000000 3907069.000000 3907069.000000
15 20 0 1 1976 1977 3251691.000000 3251691.000000 3251691.000000
20 25 0 1 1976 1977 2765540.000000 2765540.000000 2765540.000000
25 30 0 1 1976 1977 2455361.000000 2455361.000000 2455361.000000
30 35 0 1 1976 1977 2091781.000000 2091781.000000 2091781.000000
35 40 0 1 1976 1977 1734092.000000 1734092.000000 1734092.000000
40 45 0 1 1976 1977 1451859.000000 1451859.000000 1451859.000000
45 50 0 1 1976 1977 1190398.000000 1190398.000000 1190398.000000
50 55 0 1 1976 1977 984025.000000 984025.000000 984025.000000
55 60 0 1 1976 1977 780262.000000 780262.000000 780262.000000
60 65 0 1 1976 1977 605506.000000 605506.000000 605506.000000
65 70 0 1 1976 1977 435199.000000 435199.000000 435199.000000
70 120 0 1 1976 1977 514205.000000 514205.000000 514205.000000
0 5 0 1 1977 1978 6326526.000000 6326526.000000 6326526.000000
5 10 0 1 1977 1978 4854686.000000 4854686.000000 4854686.000000
10 15 0 1 1977 1978 3925149.000000 3925149.000000 3925149.000000
15 20 0 1 1977 1978 3279278.000000 3279278.000000 3279278.000000
20 25 0 1 1977 1978 2784891.000000 2784891.000000 2784891.000000
25 30 0 1 1977 1978 2463831.000000 2463831.000000 2463831.000000
30 35 0 1 1977 1978 2132940.000000 2132940.000000 2132940.000000
35 40 0 1 1977 1978 1761214.000000 1761214.000000 1761214.000000
40 45 0 1 1977 1978 1474769.000000 1474769.000000 1474769.000000
45 50 0 1 1977 1978 1210764.000000 1210764.000000 1210764.000000
50 55 0 1 1977 1978 999511.000000 999511.000000 999511.000000
55 60 0 1 1977 1978 800527.000000 800527.000000 800527.000000
60 65 0 1 1977 1978 618381.000000 618381.000000 618381.000000
65 70 0 1 1977 1978 447905.000000 447905.000000 447905.000000
70 120 0 1 1977 1978 542018.000000 542018.000000 542018.000000
0 5 0 1 1978 1979 6419574.000000 6419574.000000 6419574.000000
5 10 0 1 1978 1979 4946614.000000 4946614.000000 4946614.000000
10 15 0 1 1978 1979 3947164.000000 3947164.000000 3947164.000000
15 20 0 1 1978 1979 3296731.000000 3296731.000000 3296731.000000
20 25 0 1 1978 1979 2804962.000000 2804962.000000 2804962.000000
25 30 0 1 1978 1979 2465615.000000 2465615.000000 2465615.000000
30 35 0 1 1978 1979 2170584.000000 2170584.000000 2170584.000000
35 40 0 1 1978 1979 1794929.000000 1794929.000000 1794929.000000
40 45 0 1 1978 1979 1489734.000000 1489734.000000 1489734.000000
45 50 0 1 1978 1979 1240357.000000 1240357.000000 1240357.000000
50 55 0 1 1978 1979 1005782.000000 1005782.000000 1005782.000000
55 60 0 1 1978 1979 827304.000000 827304.000000 827304.000000
60 65 0 1 1978 1979 627552.000000 627552.000000 627552.000000
65 70 0 1 1978 1979 464958.000000 464958.000000 464958.000000
70 120 0 1 1978 1979 566456.000000 566456.000000 566456.000000
0 5 0 1 1979 1980 6527980.000000 6527980.000000 6527980.000000
5 10 0 1 1979 1980 5052328.000000 5052328.000000 5052328.000000
10 15 0 1 1979 1980 3988466.000000 3988466.000000 3988466.000000
15 20 0 1 1979 1980 3311827.000000 3311827.000000 3311827.000000
20 25 0 1 1979 1980 2829153.000000 2829153.000000 2829153.000000
25 30 0 1 1979 1980 2472348.000000 2472348.000000 2472348.000000
30 35 0 1 1979 1980 2205559.000000 2205559.000000 2205559.000000
35 40 0 1 1979 1980 1838501.000000 1838501.000000 1838501.000000
40 45 0 1 1979 1980 1504603.000000 1504603.000000 1504603.000000
45 50 0 1 1979 1980 1277689.000000 1277689.000000 1277689.000000
50 55 0 1 1979 1980 1010510.000000 1010510.000000 1010510.000000
55 60 0 1 1979 1980 858079.000000 858079.000000 858079.000000
60 65 0 1 1979 1980 637710.000000 637710.000000 637710.000000
65 70 0 1 1979 1980 485308.000000 485308.000000 485308.000000
70 120 0 1 1979 1980 590165.000000 590165.000000 590165.000000
0 5 0 1 1980 1981 6689714.000000 6689714.000000 6689714.000000
5 10 0 1 1980 1981 5170766.000000 5170766.000000 5170766.000000
10 15 0 1 1980 1981 4056668.000000 4056668.000000 4056668.000000
15 20 0 1 1980 1981 3334322.000000 3334322.000000 3334322.000000
20 25 0 1 1980 1981 2857730.000000 2857730.000000 2857730.000000
25 30 0 1 1980 1981 2491028.000000 2491028.000000 2491028.000000
30 35 0 1 1980 1981 2239701.000000 2239701.000000 2239701.000000
35 40 0 1 1980 1981 1890984.000000 1890984.000000 1890984.000000
40 45 0 1 1980 1981 1529148.000000 1529148.000000 1529148.000000
45 50 0 1 1980 1981 1316647.000000 1316647.000000 1316647.000000
50 55 0 1 1980 1981 1023927.000000 1023927.000000 1023927.000000
55 60 0 1 1980 1981 887177.000000 887177.000000 887177.000000
60 65 0 1 1980 1981 654850.000000 654850.000000 654850.000000
65 70 0 1 1980 1981 506053.000000 506053.000000 506053.000000
70 120 0 1 1980 1981 616183.000000 616183.000000 616183.000000
0 5 0 1 1981 1982 6855731.000000 6855731.000000 6855731.000000
5 10 0 1 1981 1982 5364301.000000 5364301.000000 5364301.000000
10 15 0 1 1981 1982 4207528.000000 4207528.000000 4207528.000000
15 20 0 1 1981 1982 3421999.000000 3421999.000000 3421999.000000
20 25 0 1 1981 1982 2907908.000000 2907908.000000 2907908.000000
25 30 0 1 1981 1982 2519466.000000 2519466.000000 2519466.000000
30 35 0 1 1981 1982 2261324.000000 2261324.000000 2261324.000000
35 40 0 1 1981 1982 1934408.000000 1934408.000000 1934408.000000
40 45 0 1 1981 1982 1562728.000000 1562728.000000 1562728.000000
45 50 0 1 1981 1982 1336128.000000 1336128.000000 1336128.000000
50 55 0 1 1981 1982 1047474.000000 1047474.000000 1047474.000000
55 60 0 1 1981 1982 890725.000000 890725.000000 890725.000000
60 65 0 1 1981 1982 669402.000000 669402.000000 669402.000000
65 70 0 1 1981 1982 507287.000000 507287.000000 507287.000000
70 120 0 1 1981 1982 633879.000000 633879.000000 633879.000000
0 5 0 1 1982 1983 7032863.000000 7032863.000000 7032863.000000
5 10 0 1 1982 1983 5562887.000000 5562887.000000 5562887.000000
10 15 0 1 1982 1983 4391328.000000 4391328.000000 4391328.000000
15 20 0 1 1982 1983 3535358.000000 3535358.000000 3535358.000000
20 25 0 1 1982 1983 2976531.000000 2976531.000000 2976531.000000
25 30 0 1 1982 1983 2566927.000000 2566927.000000 2566927.000000
30 35 0 1 1982 1983 2287045.000000 2287045.000000 2287045.000000
35 40 0 1 1982 1983 1985440.000000 1985440.000000 1985440.000000
40 45 0 1 1982 1983 1611662.000000 1611662.000000 1611662.000000
45 50 0 1 1982 1983 1354081.000000 1354081.000000 1354081.000000
50 55 0 1 1982 1983 1087015.000000 1087015.000000 1087015.000000
55 60 0 1 1982 1983 891725.000000 891725.000000 891725.000000
60 65 0 1 1982 1983 694079.000000 694079.000000 694079.000000
65 70 0 1 1982 1983 507616.000000 507616.000000 507616.000000
70 120 0 1 1982 1983 652291.000000 652291.000000 652291.000000
0 5 0 1 1983 1984 7229823.000000 7229823.000000 7229823.000000
5 10 0 1 1983 1984 5754652.000000 5754652.000000 5754652.000000
10 15 0 1 1983 1984 4600304.000000 4600304.000000 4600304.000000
15 20 0 1 1983 1984 3671898.000000 3671898.000000 3671898.000000
20 25 0 1 1983 1984 3062310.000000 3062310.000000 3062310.000000
25 30 0 1 1983 1984 2629231.000000 2629231.000000 2629231.000000
30 35 0 1 1983 1984 2318026.000000 2318026.000000 2318026.000000
35 40 0 1 1983 1984 2040660.000000 2040660.000000 2040660.000000
40 45 0 1 1983 1984 1670987.000000 1670987.000000 1670987.000000
45 50 0 1 1983 1984 1374603.000000 1374603.000000 1374603.000000
50 55 0 1 1983 1984 1135136.000000 1135136.000000 1135136.000000
55 60 0 1 1983 1984 895233.000000 895233.000000 895233.000000
60 65 0 1 1983 1984 723386.000000 723386.000000 723386.000000
65 70 0 1 1983 1984 510341.000000 510341.000000 510341.000000
70 120 0 1 1983 1984 669293.000000 669293.000000 669293.000000
0 5 0 1 1984 1985 7449910.000000 7449910.000000 7449910.000000
5 10 0 1 1984 1985 5931773.000000 5931773.000000 5931773.000000
10 15 0 1 1984 1985 4816314.000000 4816314.000000 4816314.000000
15 20 0 1 1984 1985 3828228.000000 3828228.000000 3828228.000000
20 25 0 1 1984 1985 3162928.000000 3162928.000000 3162928.000000
25 30 0 1 1984 1985 2700236.000000 2700236.000000 2700236.000000
30 35 0 1 1984 1985 2356326.000000 2356326.000000 2356326.000000
35 40 0 1 1984 1985 2094839.000000 2094839.000000 2094839.000000
40 45 0 1 1984 1985 1733684.000000 1733684.000000 1733684.000000
45 50 0 1 1984 1985 1403481.000000 1403481.000000 1403481.000000
50 55 0 1 1984 1985 1181526.000000 1181526.000000 1181526.000000
55 60 0 1 1984 1985 908025.000000 908025.000000 908025.000000
60 65 0 1 1984 1985 750045.000000 750045.000000 750045.000000
65 70 0 1 1984 1985 519265.000000 519265.000000 519265.000000
70 120 0 1 1984 1985 682221.000000 682221.000000 682221.000000
0 5 0 1 1985 1986 7701396.000000 7701396.000000 7701396.000000
5 10 0 1 1985 1986 6092708.000000 6092708.000000 6092708.000000
10 15 0 1 1985 1986 5018877.000000 5018877.000000 5018877.000000
15 20 0 1 1985 1986 4000726.000000 4000726.000000 4000726.000000
20 25 0 1 1985 1986 3276114.000000 3276114.000000 3276114.000000
25 30 0 1 1985 1986 2776163.000000 2776163.000000 2776163.000000
