entries=2265
amin	amax	emin	emax	tmin	tmax	value	interval
65 70 0 1 1971 1972 8549388.000000 8549388.000000 8549388.000000
70 120 0 1 1971 1972 10516982.000000 10516982.000000 10516982.000000
0 5 0 1 1972 1973 89634016.000000 89634016.000000 89634016.000000
5 10 0 1 1972 1973 77389664.000000 77389664.000000 77389664.000000
10 15 0 1 1972 1973 68300488.000000 68300488.000000 68300488.000000
15 20 0 1 1972 1973 61073648.000000 61073648.000000 61073648.000000
20 25 0 1 1972 1973 49553552.000000 49553552.000000 49553552.000000
25 30 0 1 1972 1973 40430940.000000 40430940.000000 40430940.000000
30 35 0 1 1972 1973 36974980.000000 36974980.000000 36974980.000000
35 40 0 1 1972 1973 33313920.000000 33313920.000000 33313920.000000
40 45 0 1 1972 1973 28848904.000000 28848904.000000 28848904.000000
45 50 0 1 1972 1973 24462940.000000 24462940.000000 24462940.000000
50 55 0 1 1972 1973 20392928.000000 20392928.000000 20392928.000000
55 60 0 1 1972 1973 16447284.000000 16447284.000000 16447284.000000
60 65 0 1 1972 1973 12820831.000000 12820831.000000 12820831.000000
65 70 0 1 1972 1973 8892703.000000 8892703.000000 8892703.000000
70 120 0 1 1972 1973 10874713.000000 10874713.000000 10874713.000000
0 5 0 1 1973 1974 91287120.000000 91287120.000000 91287120.000000
5 10 0 1 1973 1974 78828992.000000 78828992.000000 78828992.000000
10 15 0 1 1973 1974 69875256.000000 69875256.000000 69875256.000000
15 20 0 1 1973 1974 62270760.000000 62270760.000000 62270760.000000
20 25 0 1 1973 1974 52301580.000000 52301580.000000 52301580.000000
25 30 0 1 1973 1974 41345448.000000 41345448.000000 41345448.000000
30 35 0 1 1973 1974 37354424.000000 37354424.000000 37354424.000000
35 40 0 1 1973 1974 34026464.000000 34026464.000000 34026464.000000
40 45 0 1 1973 1974 29497218.000000 29497218.000000 29497218.000000
45 50 0 1 1973 1974 25063012.000000 25063012.000000 25063012.000000
50 55 0 1 1973 1974 20844248.000000 20844248.000000 20844248.000000
55 60 0 1 1973 1974 16861790.000000 16861790.000000 16861790.000000
60 65 0 1 1973 1974 13048285.000000 13048285.000000 13048285.000000
65 70 0 1 1973 1974 9270642.000000 9270642.000000 9270642.000000
70 120 0 1 1973 1974 11183686.000000 11183686.000000 11183686.000000
0 5 0 1 1974 1975 92954864.000000 92954864.000000 92954864.000000
5 10 0 1 1974 1975 80127400.000000 80127400.000000 80127400.000000
10 15 0 1 1974 1975 71469616.000000 71469616.000000 71469616.000000
15 20 0 1 1974 1975 63477204.000000 63477204.000000 63477204.000000
20 25 0 1 1974 1975 54911640.000000 54911640.000000 54911640.000000
25 30 0 1 1974 1975 42629360.000000 42629360.000000 42629360.000000
30 35 0 1 1974 1975 37818712.000000 37818712.000000 37818712.000000
35 40 0 1 1974 1975 34695220.000000 34695220.000000 34695220.000000
40 45 0 1 1974 1975 30182770.000000 30182770.000000 30182770.000000
45 50 0 1 1974 1975 25703516.000000 25703516.000000 25703516.000000
50 55 0 1 1974 1975 21343092.000000 21343092.000000 21343092.000000
55 60 0 1 1974 1975 17311884.000000 17311884.000000 17311884.000000
60 65 0 1 1974 1975 13321008.000000 13321008.000000 13321008.000000
65 70 0 1 1974 1975 9631032.000000 9631032.000000 9631032.000000
70 120 0 1 1974 1975 11472930.000000 11472930.000000 11472930.000000
0 5 0 1 1975 1976 94685024.000000 94685024.000000 94685024.000000
5 10 0 1 1975 1976 81292192.000000 81292192.000000 81292192.000000
10 15 0 1 1975 1976 72952304.000000 72952304.000000 72952304.000000
15 20 0 1 1975 1976 64834380.000000 64834380.000000 64834380.000000
20 25 0 1 1975 1976 57154360.000000 57154360.000000 57154360.000000
25 30 0 1 1975 1976 44356348.000000 44356348.000000 44356348.000000
30 35 0 1 1975 1976 38418188.000000 38418188.000000 38418188.000000
35 40 0 1 1975 1976 35286884.000000 35286884.000000 35286884.000000
40 45 0 1 1975 1976 30902328.000000 30902328.000000 30902328.000000
45 50 0 1 1975 1976 26373856.000000 26373856.000000 26373856.000000
50 55 0 1 1975 1976 21895288.000000 21895288.000000 21895288.000000
55 60 0 1 1975 1976 17783882.000000 17783882.000000 17783882.000000
60 65 0 1 1975 1976 13659583.000000 13659583.000000 13659583.000000
65 70 0 1 1975 1976 9951908.000000 9951908.000000 9951908.000000
70 120 0 1 1975 1976 11755183.000000 11755183.000000 11755183.000000
0 5 0 1 1976 1977 96843136.000000 96843136.000000 96843136.000000
5 10 0 1 1976 1977 83011432.000000 83011432.000000 83011432.000000
10 15 0 1 1976 1977 74286352.000000 74286352.000000 74286352.000000
15 20 0 1 1976 1977 66124572.000000 66124572.000000 66124572.000000
20 25 0 1 1976 1977 58895504.000000 58895504.000000 58895504.000000
25 30 0 1 1976 1977 46367628.000000 46367628.000000 46367628.000000
30 35 0 1 1976 1977 39024060.000000 39024060.000000 39024060.000000
35 40 0 1 1976 1977 35719256.000000 35719256.000000 35719256.000000
40 45 0 1 1976 1977 31557034.000000 31557034.000000 31557034.000000
45 50 0 1 1976 1977 26965928.000000 26965928.000000 26965928.000000
50 55 0 1 1976 1977 22388496.000000 22388496.000000 22388496.000000
55 60 0 1 1976 1977 18151872.000000 18151872.000000 18151872.000000
60 65 0 1 1976 1977 13946739.000000 13946739.000000 13946739.000000
65 70 0 1 1976 1977 10191826.000000 10191826.000000 10191826.000000
70 120 0 1 1976 1977 12297898.000000 12297898.000000 12297898.000000
0 5 0 1 1977 1978 98533840.000000 98533840.000000 98533840.000000
5 10 0 1 1977 1978 84827168.000000 84827168.000000 84827168.000000
10 15 0 1 1977 1978 75662952.000000 75662952.000000 75662952.000000
15 20 0 1 1977 1978 67577800.000000 67577800.000000 67577800.000000
20 25 0 1 1977 1978 60293184.000000 60293184.000000 60293184.000000
25 30 0 1 1977 1978 48843776.000000 48843776.000000 48843776.000000
30 35 0 1 1977 1978 39735024.000000 39735024.000000 39735024.000000
35 40 0 1 1977 1978 36118532.000000 36118532.000000 36118532.000000
40 45 0 1 1977 1978 32272808.000000 32272808.000000 32272808.000000
45 50 0 1 1977 1978 27597074.000000 27597074.000000 27597074.000000
50 55 0 1 1977 1978 22946176.000000 22946176.000000 22946176.000000
55 60 0 1 1977 1978 18556852.000000 18556852.000000 18556852.000000
60 65 0 1 1977 1978 14289727.000000 14289727.000000 14289727.000000
65 70 0 1 1977 1978 10405957.000000 10405957.000000 10405957.000000
70 120 0 1 1977 1978 12824169.000000 12824169.000000 12824169.000000
0 5 0 1 1978 1979 99978136.000000 99978136.000000 99978136.000000
5 10 0 1 1978 1979 86659944.000000 86659944.000000 86659944.000000
10 15 0 1 1978 1979 77093112.000000 77093112.000000 77093112.000000
15 20 0 1 1978 1979 69136176.000000 69136176.000000 69136176.000000
20 25 0 1 1978 1979 61469248.000000 61469248.000000 61469248.000000
25 30 0 1 1978 1979 51544076.000000 51544076.000000 51544076.000000
30 35 0 1 1978 1979 40648960.000000 40648960.000000 40648960.000000
35 40 0 1 1978 1979 36525260.000000 36525260.000000 36525260.000000
40 45 0 1 1978 1979 33005090.000000 33005090.000000 33005090.000000
45 50 0 1 1978 1979 28264410.000000 28264410.000000 28264410.000000
50 55 0 1 1978 1979 23555812.000000 23555812.000000 23555812.000000
55 60 0 1 1978 1979 19006654.000000 19006654.000000 19006654.000000
60 65 0 1 1978 1979 14679198.000000 14679198.000000 14679198.000000
65 70 0 1 1978 1979 10620438.000000 10620438.000000 10620438.000000
70 120 0 1 1978 1979 13315771.000000 13315771.000000 13315771.000000
0 5 0 1 1979 1980 101511624.000000 101511624.000000 101511624.000000
5 10 0 1 1979 1980 88399576.000000 88399576.000000 88399576.000000
10 15 0 1 1979 1980 78580256.000000 78580256.000000 78580256.000000
15 20 0 1 1979 1980 70695736.000000 70695736.000000 70695736.000000
20 25 0 1 1979 1980 62643808.000000 62643808.000000 62643808.000000
25 30 0 1 1979 1980 54095816.000000 54095816.000000 54095816.000000
30 35 0 1 1979 1980 41909460.000000 41909460.000000 41909460.000000
35 40 0 1 1979 1980 37000284.000000 37000284.000000 37000284.000000
40 45 0 1 1979 1980 33687228.000000 33687228.000000 33687228.000000
45 50 0 1 1979 1980 28964736.000000 28964736.000000 28964736.000000
50 55 0 1 1979 1980 24201696.000000 24201696.000000 24201696.000000
55 60 0 1 1979 1980 19509124.000000 19509124.000000 19509124.000000
60 65 0 1 1979 1980 15098948.000000 15098948.000000 15098948.000000
65 70 0 1 1979 1980 10867319.000000 10867319.000000 10867319.000000
70 120 0 1 1979 1980 13750191.000000 13750191.000000 13750191.000000
0 5 0 1 1980 1981 103422040.000000 103422040.000000 103422040.000000
5 10 0 1 1980 1981 89922256.000000 89922256.000000 89922256.000000
10 15 0 1 1980 1981 80097376.000000 80097376.000000 80097376.000000
15 20 0 1 1980 1981 72197992.000000 72197992.000000 72197992.000000
20 25 0 1 1980 1981 63959096.000000 63959096.000000 63959096.000000
25 30 0 1 1980 1981 56267940.000000 56267940.000000 56267940.000000
30 35 0 1 1980 1981 43586608.000000 43586608.000000 43586608.000000
35 40 0 1 1980 1981 37590708.000000 37590708.000000 37590708.000000
40 45 0 1 1980 1981 34284008.000000 34284008.000000 34284008.000000
45 50 0 1 1980 1981 29691968.000000 29691968.000000 29691968.000000
50 55 0 1 1980 1981 24874314.000000 24874314.000000 24874314.000000
55 60 0 1 1980 1981 20065376.000000 20065376.000000 20065376.000000
60 65 0 1 1980 1981 15541644.000000 15541644.000000 15541644.000000
65 70 0 1 1980 1981 11164224.000000 11164224.000000 11164224.000000
70 120 0 1 1980 1981 14117955.000000 14117955.000000 14117955.000000
0 5 0 1 1981 1982 105704096.000000 105704096.000000 105704096.000000
5 10 0 1 1981 1982 91919944.000000 91919944.000000 91919944.000000
10 15 0 1 1981 1982 81671760.000000 81671760.000000 81671760.000000
15 20 0 1 1981 1982 73566000.000000 73566000.000000 73566000.000000
20 25 0 1 1981 1982 65300712.000000 65300712.000000 65300712.000000
25 30 0 1 1981 1982 58033108.000000 58033108.000000 58033108.000000
30 35 0 1 1981 1982 45604268.000000 45604268.000000 45604268.000000
35 40 0 1 1981 1982 38226088.000000 38226088.000000 38226088.000000
40 45 0 1 1981 1982 34743356.000000 34743356.000000 34743356.000000
45 50 0 1 1981 1982 30351780.000000 30351780.000000 30351780.000000
50 55 0 1 1981 1982 25457506.000000 25457506.000000 25457506.000000
55 60 0 1 1981 1982 20526212.000000 20526212.000000 20526212.000000
60 65 0 1 1981 1982 15879257.000000 15879257.000000 15879257.000000
65 70 0 1 1981 1982 11425454.000000 11425454.000000 11425454.000000
70 120 0 1 1981 1982 14708490.000000 14708490.000000 14708490.000000
0 5 0 1 1982 1983 108104208.000000 108104208.000000 108104208.000000
5 10 0 1 1982 1983 93846032.000000 93846032.000000 93846032.000000
10 15 0 1 1982 1983 83355072.000000 83355072.000000 83355072.000000
15 20 0 1 1982 1983 74917640.000000 74917640.000000 74917640.000000
20 25 0 1 1982 1983 66742644.000000 66742644.000000 66742644.000000
25 30 0 1 1982 1983 59417080.000000 59417080.000000 59417080.000000
30 35 0 1 1982 1983 48048836.000000 48048836.000000 48048836.000000
35 40 0 1 1982 1983 38938800.000000 38938800.000000 38938800.000000
40 45 0 1 1982 1983 35150832.000000 35150832.000000 35150832.000000
45 50 0 1 1982 1983 31057480.000000 31057480.000000 31057480.000000
50 55 0 1 1982 1983 26069612.000000 26069612.000000 26069612.000000
55 60 0 1 1982 1983 21040732.000000 21040732.000000 21040732.000000
60 65 0 1 1982 1983 16238585.000000 16238585.000000 16238585.000000
65 70 0 1 1982 1983 11715342.000000 11715342.000000 11715342.000000
70 120 0 1 1982 1983 15225118.000000 15225118.000000 15225118.000000
0 5 0 1 1983 1984 110559672.000000 110559672.000000 110559672.000000
5 10 0 1 1983 1984 95655776.000000 95655776.000000 95655776.000000
10 15 0 1 1983 1984 85134896.000000 85134896.000000 85134896.000000
15 20 0 1 1983 1984 76287800.000000 76287800.000000 76287800.000000
20 25 0 1 1983 1984 68246776.000000 68246776.000000 68246776.000000
25 30 0 1 1983 1984 60554848.000000 60554848.000000 60554848.000000
30 35 0 1 1983 1984 50692724.000000 50692724.000000 50692724.000000
35 40 0 1 1983 1984 39833548.000000 39833548.000000 39833548.000000
40 45 0 1 1983 1984 35553136.000000 35553136.000000 35553136.000000
45 50 0 1 1983 1984 31773518.000000 31773518.000000 31773518.000000
50 55 0 1 1983 1984 26711262.000000 26711262.000000 26711262.000000
55 60 0 1 1983 1984 21607560.000000 21607560.000000 21607560.000000
60 65 0 1 1983 1984 16633170.000000 16633170.000000 16633170.000000
65 70 0 1 1983 1984 12030018.000000 12030018.000000 12030018.000000
70 120 0 1 1983 1984 15674364.000000 15674364.000000 15674364.000000
0 5 0 1 1984 1985 112872088.000000 112872088.000000 112872088.000000
5 10 0 1 1984 1985 97370848.000000 97370848.000000 97370848.000000
10 15 0 1 1984 1985 86953776.000000 86953776.000000 86953776.000000
15 20 0 1 1984 1985 77738512.000000 77738512.000000 77738512.000000
20 25 0 1 1984 1985 69751848.000000 69751848.000000 69751848.000000
25 30 0 1 1984 1985 61691752.000000 61691752.000000 61691752.000000
30 35 0 1 1984 1985 53191144.000000 53191144.000000 53191144.000000
35 40 0 1 1984 1985 41069800.000000 41069800.000000 41069800.000000
40 45 0 1 1984 1985 36025632.000000 36025632.000000 36025632.000000
45 50 0 1 1984 1985 32449086.000000 32449086.000000 32449086.000000
50 55 0 1 1984 1985 27391818.000000 27391818.000000 27391818.000000
55 60 0 1 1984 1985 22223688.000000 22223688.000000 22223688.000000
60 65 0 1 1984 1985 17080488.000000 17080488.000000 17080488.000000
65 70 0 1 1984 1985 12366034.000000 12366034.000000 12366034.000000
70 120 0 1 1984 1985 16068686.000000 16068686.000000 16068686.000000
0 5 0 1 1985 1986 114950776.000000 114950776.000000 114950776.000000
5 10 0 1 1985 1986 99034152.000000 99034152.000000 99034152.000000
10 15 0 1 1985 1986 88716936.000000 88716936.000000 88716936.000000
15 20 0 1 1985 1986 79302896.000000 79302896.000000 79302896.000000
20 25 0 1 1985 1986 71224992.000000 71224992.000000 71224992.000000
25 30 0 1 1985 1986 62977668.000000 62977668.000000 62977668.000000
30 35 0 1 1985 1986 55327804.000000 55327804.000000 55327804.000000
35 40 0 1 1985 1986 42725988.000000 42725988.000000 42725988.000000
40 45 0 1 1985 1986 36621984.000000 36621984.000000 36621984.000000
45 50 0 1 1985 1986 33055336.000000 33055336.000000 33055336.000000
50 55 0 1 1985 1986 28113612.000000 28113612.000000 28113612.000000
55 60 0 1 1985 1986 22882862.000000 22882862.000000 22882862.000000
60 65 0 1 1985 1986 17589532.000000 17589532.000000 17589532.000000
65 70 0 1 1985 1986 12726135.000000 12726135.000000 12726135.000000
70 120 0 1 1985 1986 16416002.000000 16416002.000000 16416002.000000
0 5 0 1 1986 1987 117515296.000000 117515296.000000 117515296.000000
5 10 0 1 1986 1987 101241336.000000 101241336.000000 101241336.000000
10 15 0 1 1986 1987 90361200.000000 90361200.000000 90361200.000000
15 20 0 1 1986 1987 80786040.000000 80786040.000000 80786040.000000
20 25 0 1 1986 1987 72535264.000000 72535264.000000 72535264.000000
25 30 0 1 1986 1987 64251796.000000 64251796.000000 64251796.000000
30 35 0 1 1986 1987 57014732.000000 57014732.000000 57014732.000000
35 40 0 1 1986 1987 44670396.000000 44670396.000000 44670396.000000
40 45 0 1 1986 1987 37213692.000000 37213692.000000 37213692.000000
45 50 0 1 1986 1987 33464210.000000 33464210.000000 33464210.000000
50 55 0 1 1986 1987 28712324.000000 28712324.000000 28712324.000000
55 60 0 1 1986 1987 23388788.000000 23388788.000000 23388788.000000
60 65 0 1 1986 1987 17985504.000000 17985504.000000 17985504.000000
65 70 0 1 1986 1987 13008857.000000 13008857.000000 13008857.000000
70 120 0 1 1986 1987 17032008.000000 17032008.000000 17032008.000000
0 5 0 1 1987 1988 119111744.000000 119111744.000000 119111744.000000
5 10 0 1 1987 1988 103694728.000000 103694728.000000 103694728.000000
10 15 0 1 1987 1988 92075696.000000 92075696.000000 92075696.000000
15 20 0 1 1987 1988 82451248.000000 82451248.000000 82451248.000000
20 25 0 1 1987 1988 73874544.000000 73874544.000000 73874544.000000
25 30 0 1 1987 1988 65673208.000000 65673208.000000 65673208.000000
30 35 0 1 1987 1988 58377400.000000 58377400.000000 58377400.000000
35 40 0 1 1987 1988 47072396.000000 47072396.000000 47072396.000000
40 45 0 1 1987 1988 37916052.000000 37916052.000000 37916052.000000
45 50 0 1 1987 1988 33860392.000000 33860392.000000 33860392.000000
50 55 0 1 1987 1988 29388344.000000 29388344.000000 29388344.000000
55 60 0 1 1987 1988 23949412.000000 23949412.000000 23949412.000000
60 65 0 1 1987 1988 18442920.000000 18442920.000000 18442920.000000
65 70 0 1 1987 1988 13312280.000000 13312280.000000 13312280.000000
70 120 0 1 1987 1988 17592364.000000 17592364.000000 17592364.000000
0 5 0 1 1988 1989 120023216.000000 120023216.000000 120023216.000000
5 10 0 1 1988 1989 106278888.000000 106278888.000000 106278888.000000
10 15 0 1 1988 1989 93856592.000000 93856592.000000 93856592.000000
15 20 0 1 1988 1989 84238184.000000 84238184.000000 84238184.000000
20 25 0 1 1988 1989 75250256.000000 75250256.000000 75250256.000000
25 30 0 1 1988 1989 67181304.000000 67181304.000000 67181304.000000
30 35 0 1 1988 1989 59527512.000000 59527512.000000 59527512.000000
35 40 0 1 1988 1989 49693000.000000 49693000.000000 49693000.000000
40 45 0 1 1988 1989 38815504.000000 38815504.000000 38815504.000000
45 50 0 1 1988 1989 34277184.000000 34277184.000000 34277184.000000
50 55 0 1 1988 1989 30093472.000000 30093472.000000 30093472.000000
55 60 0 1 1988 1989 24562390.000000 24562390.000000 24562390.000000
60 65 0 1 1988 1989 18956944.000000 18956944.000000 18956944.000000
65 70 0 1 1988 1989 13643683.000000 13643683.000000 13643683.000000
70 120 0 1 1988 1989 18091190.000000 18091190.000000 18091190.000000
0 5 0 1 1989 1990 120678712.000000 120678712.000000 120678712.000000
5 10 0 1 1989 1990 108752232.000000 108752232.000000 108752232.000000
10 15 0 1 1989 1990 95748888.000000 95748888.000000 95748888.000000
15 20 0 1 1989 1990 86051384.000000 86051384.000000 86051384.000000
20 25 0 1 1989 1990 76686400.000000 76686400.000000 76686400.000000
25 30 0 1 1989 1990 68675936.000000 68675936.000000 68675936.000000
30 35 0 1 1989 1990 60667792.000000 60667792.000000 60667792.000000
35 40 0 1 1989 1990 52164400.000000 52164400.000000 52164400.000000
40 45 0 1 1989 1990 40045244.000000 40045244.000000 40045244.000000
45 50 0 1 1989 1990 34765300.000000 34765300.000000 34765300.000000
50 55 0 1 1989 1990 30760472.000000 30760472.000000 30760472.000000
55 60 0 1 1989 1990 25223000.000000 25223000.000000 25223000.000000
60 65 0 1 1989 1990 19516642.000000 19516642.000000 19516642.000000
65 70 0 1 1989 1990 14012902.000000 14012902.000000 14012902.000000
70 120 0 1 1989 1990 18520732.000000 18520732.000000 18520732.000000
0 5 0 1 1990 1991 121428320.000000 121428320.000000 121428320.000000
5 10 0 1 1990 1991 110807112.000000 110807112.000000 110807112.000000
10 15 0 1 1990 1991 97800448.000000 97800448.000000 97800448.000000
15 20 0 1 1990 1991 87840656.000000 87840656.000000 87840656.000000
20 25 0 1 1990 1991 78210480.000000 78210480.000000 78210480.000000
25 30 0 1 1990 1991 70106240.000000 70106240.000000 70106240.000000
30 35 0 1 1990 1991 61928468.000000 61928468.000000 61928468.000000
35 40 0 1 1990 1991 54262256.000000 54262256.000000 54262256.000000
40 45 0 1 1990 1991 41674212.000000 41674212.000000 41674212.000000
45 50 0 1 1990 1991 35366096.000000 35366096.000000 35366096.000000
50 55 0 1 1990 1991 31357498.000000 31357498.000000 31357498.000000
55 60 0 1 1990 1991 25924808.000000 25924808.000000 25924808.000000
60 65 0 1 1990 1991 20116660.000000 20116660.000000 20116660.000000
65 70 0 1 1990 1991 14429913.000000 14429913.000000 14429913.000000
70 120 0 1 1990 1991 18880308.000000 18880308.000000 18880308.000000
0 5 0 1 1991 1992 122083640.000000 122083640.000000 122083640.000000
5 10 0 1 1991 1992 112947200.000000 112947200.000000 112947200.000000
10 15 0 1 1991 1992 100037320.000000 100037320.000000 100037320.000000
15 20 0 1 1991 1992 89517072.000000 89517072.000000 89517072.000000
20 25 0 1 1991 1992 79767696.000000 79767696.000000 79767696.000000
25 30 0 1 1991 1992 71464144.000000 71464144.000000 71464144.000000
30 35 0 1 1991 1992 63233496.000000 63233496.000000 63233496.000000
35 40 0 1 1991 1992 55965568.000000 55965568.000000 55965568.000000
40 45 0 1 1991 1992 43617408.000000 43617408.000000 43617408.000000
45 50 0 1 1991 1992 35975196.000000 35975196.000000 35975196.000000
50 55 0 1 1991 1992 31788938.000000 31788938.000000 31788938.000000
55 60 0 1 1991 1992 26525600.000000 26525600.000000 26525600.000000
60 65 0 1 1991 1992 20631592.000000 20631592.000000 20631592.000000
65 70 0 1 1991 1992 14837247.000000 14837247.000000 14837247.000000
70 120 0 1 1991 1992 19662764.000000 19662764.000000 19662764.000000
0 5 0 1 1992 1993 122660368.000000 122660368.000000 122660368.000000
5 10 0 1 1992 1993 114715840.000000 114715840.000000 114715840.000000
10 15 0 1 1992 1993 102471376.000000 102471376.000000 102471376.000000
15 20 0 1 1992 1993 91168248.000000 91168248.000000 91168248.000000
20 25 0 1 1992 1993 81425352.000000 81425352.000000 81425352.000000
25 30 0 1 1992 1993 72788664.000000 72788664.000000 72788664.000000
30 35 0 1 1992 1993 64634556.000000 64634556.000000 64634556.000000
35 40 0 1 1992 1993 57310392.000000 57310392.000000 57310392.000000
40 45 0 1 1992 1993 45978512.000000 45978512.000000 45978512.000000
45 50 0 1 1992 1993 36666304.000000 36666304.000000 36666304.000000
50 55 0 1 1992 1993 32189424.000000 32189424.000000 32189424.000000
55 60 0 1 1992 1993 27181466.000000 27181466.000000 27181466.000000
60 65 0 1 1992 1993 21176820.000000 21176820.000000 21176820.000000
65 70 0 1 1992 1993 15275562.000000 15275562.000000 15275562.000000
70 120 0 1 1992 1993 20378228.000000 20378228.000000 20378228.000000
0 5 0 1 1993 1994 123230568.000000 123230568.000000 123230568.000000
5 10 0 1 1993 1994 116057344.000000 116057344.000000 116057344.000000
10 15 0 1 1993 1994 105014776.000000 105014776.000000 105014776.000000
15 20 0 1 1993 1994 92875112.000000 92875112.000000 92875112.000000
20 25 0 1 1993 1994 83154904.000000 83154904.000000 83154904.000000
25 30 0 1 1993 1994 74116720.000000 74116720.000000 74116720.000000
30 35 0 1 1993 1994 66097948.000000 66097948.000000 66097948.000000
35 40 0 1 1993 1994 58427464.000000 58427464.000000 58427464.000000
40 45 0 1 1993 1994 48536700.000000 48536700.000000 48536700.000000
45 50 0 1 1993 1994 37540840.000000 37540840.000000 37540840.000000
50 55 0 1 1993 1994 32601724.000000 32601724.000000 32601724.000000
55 60 0 1 1993 1994 27862174.000000 27862174.000000 27862174.000000
60 65 0 1 1993 1994 21761838.000000 21761838.000000 21761838.000000
65 70 0 1 1993 1994 15746550.000000 15746550.000000 15746550.000000
70 120 0 1 1993 1994 21033156.000000 21033156.000000 21033156.000000
0 5 0 1 1994 1995 123796992.000000 123796992.000000 123796992.000000
5 10 0 1 1994 1995 117040240.000000 117040240.000000 117040240.000000
10 15 0 1 1994 1995 107467904.000000 107467904.000000 107467904.000000
