entries=2265
amin	amax	emin	emax	tmin	tmax	value	interval
55 60 0 1 1952 1953 1897781.000000 1897781.000000 1897781.000000
60 65 0 1 1952 1953 1596817.000000 1596817.000000 1596817.000000
65 70 0 1 1952 1953 1230765.000000 1230765.000000 1230765.000000
70 120 0 1 1952 1953 1615917.000000 1615917.000000 1615917.000000
0 5 0 1 1953 1954 10999040.000000 10999040.000000 10999040.000000
5 10 0 1 1953 1954 8976593.000000 8976593.000000 8976593.000000
10 15 0 1 1953 1954 8606076.000000 8606076.000000 8606076.000000
15 20 0 1 1953 1954 8016541.000000 8016541.000000 8016541.000000
20 25 0 1 1953 1954 6958593.000000 6958593.000000 6958593.000000
25 30 0 1 1953 1954 5781987.000000 5781987.000000 5781987.000000
30 35 0 1 1953 1954 4684027.000000 4684027.000000 4684027.000000
35 40 0 1 1953 1954 4152897.000000 4152897.000000 4152897.000000
40 45 0 1 1953 1954 3779165.000000 3779165.000000 3779165.000000
45 50 0 1 1953 1954 3113114.000000 3113114.000000 3113114.000000
50 55 0 1 1953 1954 2389093.000000 2389093.000000 2389093.000000
55 60 0 1 1953 1954 1909086.000000 1909086.000000 1909086.000000
60 65 0 1 1953 1954 1615539.000000 1615539.000000 1615539.000000
65 70 0 1 1953 1954 1243986.000000 1243986.000000 1243986.000000
70 120 0 1 1953 1954 1640784.000000 1640784.000000 1640784.000000
0 5 0 1 1954 1955 11433522.000000 11433522.000000 11433522.000000
5 10 0 1 1954 1955 9017796.000000 9017796.000000 9017796.000000
10 15 0 1 1954 1955 8656394.000000 8656394.000000 8656394.000000
15 20 0 1 1954 1955 8185401.000000 8185401.000000 8185401.000000
20 25 0 1 1954 1955 7142770.000000 7142770.000000 7142770.000000
25 30 0 1 1954 1955 6010855.000000 6010855.000000 6010855.000000
30 35 0 1 1954 1955 4828553.000000 4828553.000000 4828553.000000
35 40 0 1 1954 1955 4189851.000000 4189851.000000 4189851.000000
40 45 0 1 1954 1955 3854678.000000 3854678.000000 3854678.000000
45 50 0 1 1954 1955 3233554.000000 3233554.000000 3233554.000000
50 55 0 1 1954 1955 2494084.000000 2494084.000000 2494084.000000
55 60 0 1 1954 1955 1937651.000000 1937651.000000 1937651.000000
60 65 0 1 1954 1955 1636657.000000 1636657.000000 1636657.000000
65 70 0 1 1954 1955 1261025.000000 1261025.000000 1261025.000000
70 120 0 1 1954 1955 1656946.000000 1656946.000000 1656946.000000
0 5 0 1 1955 1956 11957689.000000 11957689.000000 11957689.000000
5 10 0 1 1955 1956 9085649.000000 9085649.000000 9085649.000000
10 15 0 1 1955 1956 8683073.000000 8683073.000000 8683073.000000
15 20 0 1 1955 1956 8325439.000000 8325439.000000 8325439.000000
20 25 0 1 1955 1956 7337918.000000 7337918.000000 7337918.000000
25 30 0 1 1955 1956 6231038.000000 6231038.000000 6231038.000000
30 35 0 1 1955 1956 4997588.000000 4997588.000000 4997588.000000
35 40 0 1 1955 1956 4249615.000000 4249615.000000 4249615.000000
40 45 0 1 1955 1956 3915792.000000 3915792.000000 3915792.000000
45 50 0 1 1955 1956 3347928.000000 3347928.000000 3347928.000000
50 55 0 1 1955 1956 2606299.000000 2606299.000000 2606299.000000
55 60 0 1 1955 1956 1987152.000000 1987152.000000 1987152.000000
60 65 0 1 1955 1956 1657703.000000 1657703.000000 1657703.000000
65 70 0 1 1955 1956 1281417.000000 1281417.000000 1281417.000000
70 120 0 1 1955 1956 1663494.000000 1663494.000000 1663494.000000
0 5 0 1 1956 1957 12678969.000000 12678969.000000 12678969.000000
5 10 0 1 1956 1957 9334014.000000 9334014.000000 9334014.000000
10 15 0 1 1956 1957 8667499.000000 8667499.000000 8667499.000000
15 20 0 1 1956 1957 8393375.000000 8393375.000000 8393375.000000
20 25 0 1 1956 1957 7499663.000000 7499663.000000 7499663.000000
25 30 0 1 1956 1957 6414860.000000 6414860.000000 6414860.000000
30 35 0 1 1956 1957 5168358.000000 5168358.000000 5168358.000000
35 40 0 1 1956 1957 4309369.000000 4309369.000000 4309369.000000
40 45 0 1 1956 1957 3940804.000000 3940804.000000 3940804.000000
45 50 0 1 1956 1957 3430355.000000 3430355.000000 3430355.000000
50 55 0 1 1956 1957 2700484.000000 2700484.000000 2700484.000000
55 60 0 1 1956 1957 2031947.000000 2031947.000000 2031947.000000
60 65 0 1 1956 1957 1656805.000000 1656805.000000 1656805.000000
65 70 0 1 1956 1957 1289531.000000 1289531.000000 1289531.000000
70 120 0 1 1956 1957 1710754.000000 1710754.000000 1710754.000000
0 5 0 1 1957 1958 13295778.000000 13295778.000000 13295778.000000
5 10 0 1 1957 1958 9697107.000000 9697107.000000 9697107.000000
10 15 0 1 1957 1958 8665246.000000 8665246.000000 8665246.000000
15 20 0 1 1957 1958 8454877.000000 8454877.000000 8454877.000000
20 25 0 1 1957 1958 7676773.000000 7676773.000000 7676773.000000
25 30 0 1 1957 1958 6592801.000000 6592801.000000 6592801.000000
30 35 0 1 1957 1958 5370618.000000 5370618.000000 5370618.000000
35 40 0 1 1957 1958 4396024.000000 4396024.000000 4396024.000000
40 45 0 1 1957 1958 3958593.000000 3958593.000000 3958593.000000
45 50 0 1 1957 1958 3512883.000000 3512883.000000 3512883.000000
50 55 0 1 1957 1958 2804695.000000 2804695.000000 2804695.000000
55 60 0 1 1957 1958 2096985.000000 2096985.000000 2096985.000000
60 65 0 1 1957 1958 1657348.000000 1657348.000000 1657348.000000
65 70 0 1 1957 1958 1302107.000000 1302107.000000 1302107.000000
70 120 0 1 1957 1958 1748912.000000 1748912.000000 1748912.000000
0 5 0 1 1958 1959 13848001.000000 13848001.000000 13848001.000000
5 10 0 1 1958 1959 10157350.000000 10157350.000000 10157350.000000
10 15 0 1 1958 1959 8688888.000000 8688888.000000 8688888.000000
15 20 0 1 1958 1959 8504682.000000 8504682.000000 8504682.000000
20 25 0 1 1958 1959 7853567.000000 7853567.000000 7853567.000000
25 30 0 1 1958 1959 6765400.000000 6765400.000000 6765400.000000
30 35 0 1 1958 1959 5590698.000000 5590698.000000 5590698.000000
35 40 0 1 1958 1959 4507939.000000 4507939.000000 4507939.000000
40 45 0 1 1958 1959 3976126.000000 3976126.000000 3976126.000000
45 50 0 1 1958 1959 3590165.000000 3590165.000000 3590165.000000
50 55 0 1 1958 1959 2913230.000000 2913230.000000 2913230.000000
55 60 0 1 1958 1959 2177634.000000 2177634.000000 2177634.000000
60 65 0 1 1958 1959 1664441.000000 1664441.000000 1664441.000000
65 70 0 1 1958 1959 1317020.000000 1317020.000000 1317020.000000
70 120 0 1 1958 1959 1776909.000000 1776909.000000 1776909.000000
0 5 0 1 1959 1960 14369316.000000 14369316.000000 14369316.000000
5 10 0 1 1959 1960 10668458.000000 10668458.000000 10668458.000000
10 15 0 1 1959 1960 8771267.000000 8771267.000000 8771267.000000
15 20 0 1 1959 1960 8541205.000000 8541205.000000 8541205.000000
20 25 0 1 1959 1960 8011313.000000 8011313.000000 8011313.000000
25 30 0 1 1959 1960 6940233.000000 6940233.000000 6940233.000000
30 35 0 1 1959 1960 5811479.000000 5811479.000000 5811479.000000
35 40 0 1 1959 1960 4644511.000000 4644511.000000 4644511.000000
40 45 0 1 1959 1960 4006791.000000 4006791.000000 4006791.000000
45 50 0 1 1959 1960 3656592.000000 3656592.000000 3656592.000000
50 55 0 1 1959 1960 3020052.000000 3020052.000000 3020052.000000
55 60 0 1 1959 1960 2268650.000000 2268650.000000 2268650.000000
60 65 0 1 1959 1960 1686152.000000 1686152.000000 1686152.000000
65 70 0 1 1959 1960 1331673.000000 1331673.000000 1331673.000000
70 120 0 1 1959 1960 1794287.000000 1794287.000000 1794287.000000
0 5 0 1 1960 1961 14899524.000000 14899524.000000 14899524.000000
5 10 0 1 1960 1961 11161536.000000 11161536.000000 11161536.000000
10 15 0 1 1960 1961 8941100.000000 8941100.000000 8941100.000000
15 20 0 1 1960 1961 8568860.000000 8568860.000000 8568860.000000
20 25 0 1 1960 1961 8140567.000000 8140567.000000 8140567.000000
25 30 0 1 1960 1961 7122267.000000 7122267.000000 7122267.000000
30 35 0 1 1960 1961 6022382.000000 6022382.000000 6022382.000000
35 40 0 1 1960 1961 4804896.000000 4804896.000000 4804896.000000
40 45 0 1 1960 1961 4059886.000000 4059886.000000 4059886.000000
45 50 0 1 1960 1961 3709866.000000 3709866.000000 3709866.000000
50 55 0 1 1960 1961 3121406.000000 3121406.000000 3121406.000000
55 60 0 1 1960 1961 2366690.000000 2366690.000000 2366690.000000
60 65 0 1 1960 1961 1726901.000000 1726901.000000 1726901.000000
65 70 0 1 1960 1961 1345426.000000 1345426.000000 1345426.000000
70 120 0 1 1960 1961 1801208.000000 1801208.000000 1801208.000000
0 5 0 1 1961 1962 15506262.000000 15506262.000000 15506262.000000
5 10 0 1 1961 1962 11739538.000000 11739538.000000 11739538.000000
10 15 0 1 1961 1962 9186318.000000 9186318.000000 9186318.000000
15 20 0 1 1961 1962 8554561.000000 8554561.000000 8554561.000000
20 25 0 1 1961 1962 8215132.000000 8215132.000000 8215132.000000
25 30 0 1 1961 1962 7287227.000000 7287227.000000 7287227.000000
30 35 0 1 1961 1962 6204167.000000 6204167.000000 6204167.000000
35 40 0 1 1961 1962 4972744.000000 4972744.000000 4972744.000000
40 45 0 1 1961 1962 4119418.000000 4119418.000000 4119418.000000
45 50 0 1 1961 1962 3733769.000000 3733769.000000 3733769.000000
50 55 0 1 1961 1962 3198877.000000 3198877.000000 3198877.000000
55 60 0 1 1961 1962 2452983.000000 2452983.000000 2452983.000000
60 65 0 1 1961 1962 1768528.000000 1768528.000000 1768528.000000
65 70 0 1 1961 1962 1347659.000000 1347659.000000 1347659.000000
70 120 0 1 1961 1962 1851052.000000 1851052.000000 1851052.000000
0 5 0 1 1962 1963 15978289.000000 15978289.000000 15978289.000000
5 10 0 1 1962 1963 12355188.000000 12355188.000000 12355188.000000
10 15 0 1 1962 1963 9540962.000000 9540962.000000 9540962.000000
15 20 0 1 1962 1963 8543756.000000 8543756.000000 8543756.000000
20 25 0 1 1962 1963 8277981.000000 8277981.000000 8277981.000000
25 30 0 1 1962 1963 7463923.000000 7463923.000000 7463923.000000
30 35 0 1 1962 1963 6378911.000000 6378911.000000 6378911.000000
35 40 0 1 1962 1963 5169971.000000 5169971.000000 5169971.000000
40 45 0 1 1962 1963 4203920.000000 4203920.000000 4203920.000000
45 50 0 1 1962 1963 3750639.000000 3750639.000000 3750639.000000
50 55 0 1 1962 1963 3276563.000000 3276563.000000 3276563.000000
55 60 0 1 1962 1963 2548377.000000 2548377.000000 2548377.000000
60 65 0 1 1962 1963 1826813.000000 1826813.000000 1826813.000000
65 70 0 1 1962 1963 1349928.000000 1349928.000000 1349928.000000
70 120 0 1 1962 1963 1892784.000000 1892784.000000 1892784.000000
0 5 0 1 1963 1964 16369607.000000 16369607.000000 16369607.000000
5 10 0 1 1963 1964 12981396.000000 12981396.000000 12981396.000000
10 15 0 1 1963 1964 9985298.000000 9985298.000000 9985298.000000
15 20 0 1 1963 1964 8561936.000000 8561936.000000 8561936.000000
20 25 0 1 1963 1964 8327039.000000 8327039.000000 8327039.000000
25 30 0 1 1963 1964 7638239.000000 7638239.000000 7638239.000000
30 35 0 1 1963 1964 6548831.000000 6548831.000000 6548831.000000
35 40 0 1 1963 1964 5384305.000000 5384305.000000 5384305.000000
40 45 0 1 1963 1964 4312424.000000 4312424.000000 4312424.000000
45 50 0 1 1963 1964 3768272.000000 3768272.000000 3768272.000000
50 55 0 1 1963 1964 3349956.000000 3349956.000000 3349956.000000
55 60 0 1 1963 1964 2648361.000000 2648361.000000 2648361.000000
60 65 0 1 1963 1964 1898429.000000 1898429.000000 1898429.000000
65 70 0 1 1963 1964 1357317.000000 1357317.000000 1357317.000000
70 120 0 1 1963 1964 1924255.000000 1924255.000000 1924255.000000
0 5 0 1 1964 1965 16743629.000000 16743629.000000 16743629.000000
5 10 0 1 1964 1965 13584860.000000 13584860.000000 13584860.000000
10 15 0 1 1964 1965 10485550.000000 10485550.000000 10485550.000000
15 20 0 1 1964 1965 8649396.000000 8649396.000000 8649396.000000
20 25 0 1 1964 1965 8361610.000000 8361610.000000 8361610.000000
25 30 0 1 1964 1965 7791297.000000 7791297.000000 7791297.000000
30 35 0 1 1964 1965 6720473.000000 6720473.000000 6720473.000000
35 40 0 1 1964 1965 5598662.000000 5598662.000000 5598662.000000
40 45 0 1 1964 1965 4444128.000000 4444128.000000 4444128.000000
45 50 0 1 1964 1965 3799099.000000 3799099.000000 3799099.000000
50 55 0 1 1964 1965 3413305.000000 3413305.000000 3413305.000000
55 60 0 1 1964 1965 2747206.000000 2747206.000000 2747206.000000
60 65 0 1 1964 1965 1979284.000000 1979284.000000 1979284.000000
65 70 0 1 1964 1965 1376944.000000 1376944.000000 1376944.000000
70 120 0 1 1964 1965 1942586.000000 1942586.000000 1942586.000000
0 5 0 1 1965 1966 17153648.000000 17153648.000000 17153648.000000
5 10 0 1 1965 1966 14129411.000000 14129411.000000 14129411.000000
10 15 0 1 1965 1966 11013349.000000 11013349.000000 11013349.000000
15 20 0 1 1965 1966 8832785.000000 8832785.000000 8832785.000000
20 25 0 1 1965 1966 8386152.000000 8386152.000000 8386152.000000
25 30 0 1 1965 1966 7913132.000000 7913132.000000 7913132.000000
30 35 0 1 1965 1966 6896991.000000 6896991.000000 6896991.000000
35 40 0 1 1965 1966 5802336.000000 5802336.000000 5802336.000000
40 45 0 1 1965 1966 4598070.000000 4598070.000000 4598070.000000
45 50 0 1 1965 1966 3851172.000000 3851172.000000 3851172.000000
50 55 0 1 1965 1966 3464188.000000 3464188.000000 3464188.000000
55 60 0 1 1965 1966 2841200.000000 2841200.000000 2841200.000000
60 65 0 1 1965 1966 2066817.000000 2066817.000000 2066817.000000
65 70 0 1 1965 1966 1412605.000000 1412605.000000 1412605.000000
70 120 0 1 1965 1966 1947038.000000 1947038.000000 1947038.000000
0 5 0 1 1966 1967 17540626.000000 17540626.000000 17540626.000000
5 10 0 1 1966 1967 14718791.000000 14718791.000000 14718791.000000
10 15 0 1 1966 1967 11569830.000000 11569830.000000 11569830.000000
15 20 0 1 1966 1967 9091735.000000 9091735.000000 9091735.000000
20 25 0 1 1966 1967 8393726.000000 8393726.000000 8393726.000000
25 30 0 1 1966 1967 8006160.000000 8006160.000000 8006160.000000
30 35 0 1 1966 1967 7072167.000000 7072167.000000 7072167.000000
35 40 0 1 1966 1967 5990324.000000 5990324.000000 5990324.000000
40 45 0 1 1966 1967 4768351.000000 4768351.000000 4768351.000000
45 50 0 1 1966 1967 3913744.000000 3913744.000000 3913744.000000
50 55 0 1 1966 1967 3491347.000000 3491347.000000 3491347.000000
55 60 0 1 1966 1967 2915791.000000 2915791.000000 2915791.000000
60 65 0 1 1966 1967 2146790.000000 2146790.000000 2146790.000000
65 70 0 1 1966 1967 1452408.000000 1452408.000000 1452408.000000
70 120 0 1 1966 1967 1995564.000000 1995564.000000 1995564.000000
0 5 0 1 1967 1968 17963652.000000 17963652.000000 17963652.000000
5 10 0 1 1967 1968 15237971.000000 15237971.000000 15237971.000000
10 15 0 1 1967 1968 12163695.000000 12163695.000000 12163695.000000
15 20 0 1 1967 1968 9443160.000000 9443160.000000 9443160.000000
20 25 0 1 1967 1968 8389325.000000 8389325.000000 8389325.000000
25 30 0 1 1967 1968 8076039.000000 8076039.000000 8076039.000000
30 35 0 1 1967 1968 7249989.000000 7249989.000000 7249989.000000
35 40 0 1 1967 1968 6164382.000000 6164382.000000 6164382.000000
40 45 0 1 1967 1968 4961509.000000 4961509.000000 4961509.000000
45 50 0 1 1967 1968 3995545.000000 3995545.000000 3995545.000000
50 55 0 1 1967 1968 3508194.000000 3508194.000000 3508194.000000
55 60 0 1 1967 1968 2987710.000000 2987710.000000 2987710.000000
60 65 0 1 1967 1968 2232191.000000 2232191.000000 2232191.000000
65 70 0 1 1967 1968 1503082.000000 1503082.000000 1503082.000000
70 120 0 1 1967 1968 2030960.000000 2030960.000000 2030960.000000
0 5 0 1 1968 1969 18409032.000000 18409032.000000 18409032.000000
5 10 0 1 1968 1969 15677648.000000 15677648.000000 15677648.000000
10 15 0 1 1968 1969 12784217.000000 12784217.000000 12784217.000000
15 20 0 1 1968 1969 9875563.000000 9875563.000000 9875563.000000
20 25 0 1 1968 1969 8406075.000000 8406075.000000 8406075.000000
25 30 0 1 1968 1969 8126509.000000 8126509.000000 8126509.000000
30 35 0 1 1968 1969 7422363.000000 7422363.000000 7422363.000000
35 40 0 1 1968 1969 6331005.000000 6331005.000000 6331005.000000
40 45 0 1 1968 1969 5168866.000000 5168866.000000 5168866.000000
45 50 0 1 1968 1969 4098967.000000 4098967.000000 4098967.000000
50 55 0 1 1968 1969 3524899.000000 3524899.000000 3524899.000000
55 60 0 1 1968 1969 3055139.000000 3055139.000000 3055139.000000
60 65 0 1 1968 1969 2320724.000000 2320724.000000 2320724.000000
65 70 0 1 1968 1969 1563220.000000 1563220.000000 1563220.000000
70 120 0 1 1968 1969 2057336.000000 2057336.000000 2057336.000000
0 5 0 1 1969 1970 18841054.000000 18841054.000000 18841054.000000
5 10 0 1 1969 1970 16059213.000000 16059213.000000 16059213.000000
10 15 0 1 1969 1970 13400959.000000 13400959.000000 13400959.000000
15 20 0 1 1969 1970 10368316.000000 10368316.000000 10368316.000000
20 25 0 1 1969 1970 8492336.000000 8492336.000000 8492336.000000
25 30 0 1 1969 1970 8163267.000000 8163267.000000 8163267.000000
30 35 0 1 1969 1970 7576683.000000 7576683.000000 7576683.000000
35 40 0 1 1969 1970 6501549.000000 6501549.000000 6501549.000000
40 45 0 1 1969 1970 5378059.000000 5378059.000000 5378059.000000
45 50 0 1 1969 1970 4226900.000000 4226900.000000 4226900.000000
50 55 0 1 1969 1970 3556096.000000 3556096.000000 3556096.000000
55 60 0 1 1969 1970 3115113.000000 3115113.000000 3115113.000000
60 65 0 1 1969 1970 2409304.000000 2409304.000000 2409304.000000
65 70 0 1 1969 1970 1631462.000000 1631462.000000 1631462.000000
70 120 0 1 1969 1970 2079780.000000 2079780.000000 2079780.000000
0 5 0 1 1970 1971 19240586.000000 19240586.000000 19240586.000000
5 10 0 1 1970 1971 16420140.000000 16420140.000000 16420140.000000
10 15 0 1 1970 1971 13972923.000000 13972923.000000 13972923.000000
15 20 0 1 1970 1971 10904878.000000 10904878.000000 10904878.000000
20 25 0 1 1970 1971 8677705.000000 8677705.000000 8677705.000000
25 30 0 1 1970 1971 8192476.000000 8192476.000000 8192476.000000
30 35 0 1 1970 1971 7704471.000000 7704471.000000 7704471.000000
35 40 0 1 1970 1971 6681034.000000 6681034.000000 6681034.000000
40 45 0 1 1970 1971 5580646.000000 5580646.000000 5580646.000000
45 50 0 1 1970 1971 4379687.000000 4379687.000000 4379687.000000
50 55 0 1 1970 1971 3610356.000000 3610356.000000 3610356.000000
55 60 0 1 1970 1971 3166171.000000 3166171.000000 3166171.000000
60 65 0 1 1970 1971 2495654.000000 2495654.000000 2495654.000000
65 70 0 1 1970 1971 1706976.000000 1706976.000000 1706976.000000
70 120 0 1 1970 1971 2101077.000000 2101077.000000 2101077.000000
0 5 0 1 1971 1972 19693314.000000 19693314.000000 19693314.000000
5 10 0 1 1971 1972 16865732.000000 16865732.000000 16865732.000000
10 15 0 1 1971 1972 14473353.000000 14473353.000000 14473353.000000
15 20 0 1 1971 1972 11450756.000000 11450756.000000 11450756.000000
20 25 0 1 1971 1972 8934149.000000 8934149.000000 8934149.000000
25 30 0 1 1971 1972 8199983.000000 8199983.000000 8199983.000000
30 35 0 1 1971 1972 7792673.000000 7792673.000000 7792673.000000
35 40 0 1 1971 1972 6849188.000000 6849188.000000 6849188.000000
40 45 0 1 1971 1972 5759569.000000 5759569.000000 5759569.000000
45 50 0 1 1971 1972 4539150.000000 4539150.000000 4539150.000000
50 55 0 1 1971 1972 3666901.000000 3666901.000000 3666901.000000
55 60 0 1 1971 1972 3188601.000000 3188601.000000 3188601.000000
60 65 0 1 1971 1972 2560315.000000 2560315.000000 2560315.000000
65 70 0 1 1971 1972 1774324.000000 1774324.000000 1774324.000000
70 120 0 1 1971 1972 2173990.000000 2173990.000000 2173990.000000
0 5 0 1 1972 1973 20031996.000000 20031996.000000 20031996.000000
5 10 0 1 1972 1973 17325036.000000 17325036.000000 17325036.000000
10 15 0 1 1972 1973 14941515.000000 14941515.000000 14941515.000000
15 20 0 1 1972 1973 12048919.000000 12048919.000000 12048919.000000
20 25 0 1 1972 1973 9286935.000000 9286935.000000 9286935.000000
25 30 0 1 1972 1973 8203543.000000 8203543.000000 8203543.000000
30 35 0 1 1972 1973 7867166.000000 7867166.000000 7867166.000000
35 40 0 1 1972 1973 7027674.000000 7027674.000000 7027674.000000
40 45 0 1 1972 1973 5931983.000000 5931983.000000 5931983.000000
45 50 0 1 1972 1973 4726262.000000 4726262.000000 4726262.000000
50 55 0 1 1972 1973 3745812.000000 3745812.000000 3745812.000000
55 60 0 1 1972 1973 3205740.000000 3205740.000000 3205740.000000
60 65 0 1 1972 1973 2626152.000000 2626152.000000 2626152.000000
65 70 0 1 1972 1973 1847933.000000 1847933.000000 1847933.000000
70 120 0 1 1972 1973 2242847.000000 2242847.000000 2242847.000000
0 5 0 1 1973 1974 20289164.000000 20289164.000000 20289164.000000
5 10 0 1 1973 1974 17783644.000000 17783644.000000 17783644.000000
10 15 0 1 1973 1974 15385293.000000 15385293.000000 15385293.000000
15 20 0 1 1973 1974 12672226.000000 12672226.000000 12672226.000000
20 25 0 1 1973 1974 9720888.000000 9720888.000000 9720888.000000
25 30 0 1 1973 1974 8230760.000000 8230760.000000 8230760.000000
30 35 0 1 1973 1974 7927392.000000 7927392.000000 7927392.000000
35 40 0 1 1973 1974 7204829.000000 7204829.000000 7204829.000000
40 45 0 1 1973 1974 6100866.000000 6100866.000000 6100866.000000
45 50 0 1 1973 1974 4930571.000000 4930571.000000 4930571.000000
50 55 0 1 1973 1974 3847487.000000 3847487.000000 3847487.000000
55 60 0 1 1973 1974 3225435.000000 3225435.000000 3225435.000000
60 65 0 1 1973 1974 2690174.000000 2690174.000000 2690174.000000
65 70 0 1 1973 1974 1925153.000000 1925153.000000 1925153.000000
70 120 0 1 1973 1974 2308417.000000 2308417.000000 2308417.000000
0 5 0 1 1974 1975 20520348.000000 20520348.000000 20520348.000000
5 10 0 1 1974 1975 18213780.000000 18213780.000000 18213780.000000
10 15 0 1 1974 1975 15821909.000000 15821909.000000 15821909.000000
15 20 0 1 1974 1975 13280731.000000 13280731.000000 13280731.000000
20 25 0 1 1974 1975 10210243.000000 10210243.000000 10210243.000000
25 30 0 1 1974 1975 8322476.000000 8322476.000000 8322476.000000
30 35 0 1 1974 1975 7972255.000000 7972255.000000 7972255.000000
35 40 0 1 1974 1975 7362655.000000 7362655.000000 7362655.000000
40 45 0 1 1974 1975 6272313.000000 6272313.000000 6272313.000000
45 50 0 1 1974 1975 5136438.000000 5136438.000000 5136438.000000
50 55 0 1 1974 1975 3972180.000000 3972180.000000 3972180.000000
55 60 0 1 1974 1975 3258719.000000 3258719.000000 3258719.000000
60 65 0 1 1974 1975 2747321.000000 2747321.000000 2747321.000000
65 70 0 1 1974 1975 2002079.000000 2002079.000000 2002079.000000
70 120 0 1 1974 1975 2371784.000000 2371784.000000 2371784.000000
0 5 0 1 1975 1976 20772584.000000 20772584.000000 20772584.000000
5 10 0 1 1975 1976 18582262.000000 18582262.000000 18582262.000000
10 15 0 1 1975 1976 16261268.000000 16261268.000000 16261268.000000
15 20 0 1 1975 1976 13849167.000000 13849167.000000 13849167.000000
20 25 0 1 1975 1976 10737309.000000 10737309.000000 10737309.000000
25 30 0 1 1975 1976 8504808.000000 8504808.000000 8504808.000000
30 35 0 1 1975 1976 8004729.000000 8004729.000000 8004729.000000
35 40 0 1 1975 1976 7490865.000000 7490865.000000 7490865.000000
40 45 0 1 1975 1976 6449386.000000 6449386.000000 6449386.000000
45 50 0 1 1975 1976 5333988.000000 5333988.000000 5333988.000000
50 55 0 1 1975 1976 4119501.000000 4119501.000000 4119501.000000
55 60 0 1 1975 1976 3312482.000000 3312482.000000 3312482.000000
60 65 0 1 1975 1976 2795432.000000 2795432.000000 2795432.000000
65 70 0 1 1975 1976 2076541.000000 2076541.000000 2076541.000000
70 120 0 1 1975 1976 2433793.000000 2433793.000000 2433793.000000
0 5 0 1 1976 1977 21049364.000000 21049364.000000 21049364.000000
5 10 0 1 1976 1977 18981508.000000 18981508.000000 18981508.000000
10 15 0 1 1976 1977 16693692.000000 16693692.000000 16693692.000000
15 20 0 1 1976 1977 14351320.000000 14351320.000000 14351320.000000
20 25 0 1 1976 1977 11289250.000000 11289250.000000 11289250.000000
25 30 0 1 1976 1977 8766161.000000 8766161.000000 8766161.000000
30 35 0 1 1976 1977 8019387.000000 8019387.000000 8019387.000000
35 40 0 1 1976 1977 7584705.000000 7584705.000000 7584705.000000
40 45 0 1 1976 1977 6619412.000000 6619412.000000 6619412.000000
45 50 0 1 1976 1977 5510023.000000 5510023.000000 5510023.000000
50 55 0 1 1976 1977 4274193.000000 4274193.000000 4274193.000000
55 60 0 1 1976 1977 3368791.000000 3368791.000000 3368791.000000
60 65 0 1 1976 1977 2818778.000000 2818778.000000 2818778.000000
65 70 0 1 1976 1977 2134636.000000 2134636.000000 2134636.000000
70 120 0 1 1976 1977 2549469.000000 2549469.000000 2549469.000000
0 5 0 1 1977 1978 21293354.000000 21293354.000000 21293354.000000
5 10 0 1 1977 1978 19347668.000000 19347668.000000 19347668.000000
10 15 0 1 1977 1978 17134590.000000 17134590.000000 17134590.000000
15 20 0 1 1977 1978 14808689.000000 14808689.000000 14808689.000000
20 25 0 1 1977 1978 11881623.000000 11881623.000000 11881623.000000
25 30 0 1 1977 1978 9114737.000000 9114737.000000 9114737.000000
30 35 0 1 1977 1978 8024495.000000 8024495.000000 8024495.000000
35 40 0 1 1977 1978 7660083.000000 7660083.000000 7660083.000000
40 45 0 1 1977 1978 6795334.000000 6795334.000000 6795334.000000
45 50 0 1 1977 1978 5677113.000000 5677113.000000 5677113.000000
50 55 0 1 1977 1978 4452886.000000 4452886.000000 4452886.000000
55 60 0 1 1977 1978 3443382.000000 3443382.000000 3443382.000000
60 65 0 1 1977 1978 2836069.000000 2836069.000000 2836069.000000
65 70 0 1 1977 1978 2192794.000000 2192794.000000 2192794.000000
70 120 0 1 1977 1978 2659302.000000 2659302.000000 2659302.000000
0 5 0 1 1978 1979 21519840.000000 21519840.000000 21519840.000000
5 10 0 1 1978 1979 19673372.000000 19673372.000000 19673372.000000
10 15 0 1 1978 1979 17578042.000000 17578042.000000 17578042.000000
15 20 0 1 1978 1979 15237832.000000 15237832.000000 15237832.000000
20 25 0 1 1978 1979 12490386.000000 12490386.000000 12490386.000000
25 30 0 1 1978 1979 9538264.000000 9538264.000000 9538264.000000
30 35 0 1 1978 1979 8050098.000000 8050098.000000 8050098.000000
35 40 0 1 1978 1979 7718712.000000 7718712.000000 7718712.000000
40 45 0 1 1978 1979 6967428.000000 6967428.000000 6967428.000000
45 50 0 1 1978 1979 5839929.000000 5839929.000000 5839929.000000
50 55 0 1 1978 1979 4646800.000000 4646800.000000 4646800.000000
55 60 0 1 1978 1979 3537956.000000 3537956.000000 3537956.000000
60 65 0 1 1978 1979 2855648.000000 2855648.000000 2855648.000000
65 70 0 1 1978 1979 2249220.000000 2249220.000000 2249220.000000
70 120 0 1 1978 1979 2762329.000000 2762329.000000 2762329.000000
0 5 0 1 1979 1980 21738828.000000 21738828.000000 21738828.000000
5 10 0 1 1979 1980 19960472.000000 19960472.000000 19960472.000000
10 15 0 1 1979 1980 18008968.000000 18008968.000000 18008968.000000
15 20 0 1 1979 1980 15667545.000000 15667545.000000 15667545.000000
20 25 0 1 1979 1980 13083454.000000 13083454.000000 13083454.000000
