entries=2265
amin	amax	emin	emax	tmin	tmax	value	interval
5 10 0 1 1960 1961 2442643.000000 2442643.000000 2442643.000000
10 15 0 1 1960 1961 1882490.000000 1882490.000000 1882490.000000
15 20 0 1 1960 1961 1649658.000000 1649658.000000 1649658.000000
20 25 0 1 1960 1961 1426429.000000 1426429.000000 1426429.000000
25 30 0 1 1960 1961 1268018.000000 1268018.000000 1268018.000000
30 35 0 1 1960 1961 1128458.000000 1128458.000000 1128458.000000
35 40 0 1 1960 1961 980413.000000 980413.000000 980413.000000
40 45 0 1 1960 1961 884886.000000 884886.000000 884886.000000
45 50 0 1 1960 1961 745655.000000 745655.000000 745655.000000
50 55 0 1 1960 1961 629982.000000 629982.000000 629982.000000
55 60 0 1 1960 1961 478513.000000 478513.000000 478513.000000
60 65 0 1 1960 1961 387270.000000 387270.000000 387270.000000
65 70 0 1 1960 1961 281399.000000 281399.000000 281399.000000
70 120 0 1 1960 1961 377263.000000 377263.000000 377263.000000
0 5 0 1 1961 1962 2931199.000000 2931199.000000 2931199.000000
5 10 0 1 1961 1962 2545647.000000 2545647.000000 2545647.000000
10 15 0 1 1961 1962 1969455.000000 1969455.000000 1969455.000000
15 20 0 1 1961 1962 1685984.000000 1685984.000000 1685984.000000
20 25 0 1 1961 1962 1464617.000000 1464617.000000 1464617.000000
25 30 0 1 1961 1962 1293847.000000 1293847.000000 1293847.000000
30 35 0 1 1961 1962 1153368.000000 1153368.000000 1153368.000000
35 40 0 1 1961 1962 1000728.000000 1000728.000000 1000728.000000
40 45 0 1 1961 1962 899620.000000 899620.000000 899620.000000
45 50 0 1 1961 1962 764447.000000 764447.000000 764447.000000
50 55 0 1 1961 1962 646240.000000 646240.000000 646240.000000
55 60 0 1 1961 1962 494511.000000 494511.000000 494511.000000
60 65 0 1 1961 1962 393016.000000 393016.000000 393016.000000
65 70 0 1 1961 1962 287946.000000 287946.000000 287946.000000
70 120 0 1 1961 1962 390048.000000 390048.000000 390048.000000
0 5 0 1 1962 1963 2995874.000000 2995874.000000 2995874.000000
5 10 0 1 1962 1963 2625868.000000 2625868.000000 2625868.000000
10 15 0 1 1962 1963 2074706.000000 2074706.000000 2074706.000000
15 20 0 1 1962 1963 1715312.000000 1715312.000000 1715312.000000
20 25 0 1 1962 1963 1506324.000000 1506324.000000 1506324.000000
25 30 0 1 1962 1963 1319224.000000 1319224.000000 1319224.000000
30 35 0 1 1962 1963 1176541.000000 1176541.000000 1176541.000000
35 40 0 1 1962 1963 1024365.000000 1024365.000000 1024365.000000
40 45 0 1 1962 1963 910500.000000 910500.000000 910500.000000
45 50 0 1 1962 1963 785612.000000 785612.000000 785612.000000
50 55 0 1 1962 1963 659205.000000 659205.000000 659205.000000
55 60 0 1 1962 1963 514663.000000 514663.000000 514663.000000
60 65 0 1 1962 1963 397105.000000 397105.000000 397105.000000
65 70 0 1 1962 1963 296257.000000 296257.000000 296257.000000
70 120 0 1 1962 1963 400052.000000 400052.000000 400052.000000
0 5 0 1 1963 1964 3081622.000000 3081622.000000 3081622.000000
5 10 0 1 1963 1964 2682580.000000 2682580.000000 2682580.000000
10 15 0 1 1963 1964 2192921.000000 2192921.000000 2192921.000000
15 20 0 1 1963 1964 1745969.000000 1745969.000000 1745969.000000
20 25 0 1 1963 1964 1549703.000000 1549703.000000 1549703.000000
25 30 0 1 1963 1964 1345782.000000 1345782.000000 1345782.000000
30 35 0 1 1963 1964 1199051.000000 1199051.000000 1199051.000000
35 40 0 1 1963 1964 1050465.000000 1050465.000000 1050465.000000
40 45 0 1 1963 1964 920141.000000 920141.000000 920141.000000
45 50 0 1 1963 1964 807826.000000 807826.000000 807826.000000
50 55 0 1 1963 1964 670944.000000 670944.000000 670944.000000
55 60 0 1 1963 1964 537064.000000 537064.000000 537064.000000
60 65 0 1 1963 1964 401662.000000 401662.000000 401662.000000
65 70 0 1 1963 1964 305469.000000 305469.000000 305469.000000
70 120 0 1 1963 1964 408076.000000 408076.000000 408076.000000
0 5 0 1 1964 1965 3170875.000000 3170875.000000 3170875.000000
5 10 0 1 1964 1965 2726353.000000 2726353.000000 2726353.000000
10 15 0 1 1964 1965 2310154.000000 2310154.000000 2310154.000000
15 20 0 1 1964 1965 1791683.000000 1791683.000000 1791683.000000
20 25 0 1 1964 1965 1592091.000000 1592091.000000 1592091.000000
25 30 0 1 1964 1965 1376071.000000 1376071.000000 1376071.000000
30 35 0 1 1964 1965 1222914.000000 1222914.000000 1222914.000000
35 40 0 1 1964 1965 1077636.000000 1077636.000000 1077636.000000
40 45 0 1 1964 1965 932798.000000 932798.000000 932798.000000
45 50 0 1 1964 1965 829099.000000 829099.000000 829099.000000
50 55 0 1 1964 1965 684817.000000 684817.000000 684817.000000
55 60 0 1 1964 1965 559022.000000 559022.000000 559022.000000
60 65 0 1 1964 1965 409790.000000 409790.000000 409790.000000
65 70 0 1 1964 1965 314408.000000 314408.000000 314408.000000
70 120 0 1 1964 1965 415264.000000 415264.000000 415264.000000
0 5 0 1 1965 1966 3252102.000000 3252102.000000 3252102.000000
5 10 0 1 1965 1966 2773265.000000 2773265.000000 2773265.000000
10 15 0 1 1965 1966 2411552.000000 2411552.000000 2411552.000000
15 20 0 1 1965 1966 1860302.000000 1860302.000000 1860302.000000
20 25 0 1 1965 1966 1631982.000000 1631982.000000 1631982.000000
25 30 0 1 1965 1966 1411129.000000 1411129.000000 1411129.000000
30 35 0 1 1965 1966 1249141.000000 1249141.000000 1249141.000000
35 40 0 1 1965 1966 1104731.000000 1104731.000000 1104731.000000
40 45 0 1 1965 1966 950774.000000 950774.000000 950774.000000
45 50 0 1 1965 1966 848143.000000 848143.000000 848143.000000
50 55 0 1 1965 1966 702534.000000 702534.000000 702534.000000
55 60 0 1 1965 1966 578936.000000 578936.000000 578936.000000
60 65 0 1 1965 1966 423000.000000 423000.000000 423000.000000
65 70 0 1 1965 1966 322550.000000 322550.000000 322550.000000
70 120 0 1 1965 1966 422162.000000 422162.000000 422162.000000
0 5 0 1 1966 1967 3343210.000000 3343210.000000 3343210.000000
5 10 0 1 1966 1967 2838452.000000 2838452.000000 2838452.000000
10 15 0 1 1966 1967 2491332.000000 2491332.000000 2491332.000000
15 20 0 1 1966 1967 1946811.000000 1946811.000000 1946811.000000
20 25 0 1 1966 1967 1667662.000000 1667662.000000 1667662.000000
25 30 0 1 1966 1967 1448943.000000 1448943.000000 1448943.000000
30 35 0 1 1966 1967 1275115.000000 1275115.000000 1275115.000000
35 40 0 1 1966 1967 1129226.000000 1129226.000000 1129226.000000
40 45 0 1 1966 1967 970478.000000 970478.000000 970478.000000
45 50 0 1 1966 1967 861733.000000 861733.000000 861733.000000
50 55 0 1 1966 1967 719744.000000 719744.000000 719744.000000
55 60 0 1 1966 1967 593060.000000 593060.000000 593060.000000
60 65 0 1 1966 1967 436914.000000 436914.000000 436914.000000
65 70 0 1 1966 1967 326985.000000 326985.000000 326985.000000
70 120 0 1 1966 1967 436774.000000 436774.000000 436774.000000
0 5 0 1 1967 1968 3416060.000000 3416060.000000 3416060.000000
5 10 0 1 1967 1968 2910407.000000 2910407.000000 2910407.000000
10 15 0 1 1967 1968 2559108.000000 2559108.000000 2559108.000000
15 20 0 1 1967 1968 2055897.000000 2055897.000000 2055897.000000
20 25 0 1 1967 1968 1699491.000000 1699491.000000 1699491.000000
25 30 0 1 1967 1968 1493488.000000 1493488.000000 1493488.000000
30 35 0 1 1967 1968 1303507.000000 1303507.000000 1303507.000000
35 40 0 1 1967 1968 1154694.000000 1154694.000000 1154694.000000
40 45 0 1 1967 1968 995716.000000 995716.000000 995716.000000
45 50 0 1 1967 1968 873704.000000 873704.000000 873704.000000
50 55 0 1 1967 1968 740984.000000 740984.000000 740984.000000
55 60 0 1 1967 1968 605685.000000 605685.000000 605685.000000
60 65 0 1 1967 1968 455506.000000 455506.000000 455506.000000
65 70 0 1 1967 1968 330732.000000 330732.000000 330732.000000
70 120 0 1 1967 1968 450806.000000 450806.000000 450806.000000
0 5 0 1 1968 1969 3477608.000000 3477608.000000 3477608.000000
5 10 0 1 1968 1969 2987481.000000 2987481.000000 2987481.000000
10 15 0 1 1968 1969 2619256.000000 2619256.000000 2619256.000000
15 20 0 1 1968 1969 2176529.000000 2176529.000000 2176529.000000
20 25 0 1 1968 1969 1734467.000000 1734467.000000 1734467.000000
25 30 0 1 1968 1969 1541879.000000 1541879.000000 1541879.000000
30 35 0 1 1968 1969 1334759.000000 1334759.000000 1334759.000000
35 40 0 1 1968 1969 1181315.000000 1181315.000000 1181315.000000
40 45 0 1 1968 1969 1024826.000000 1024826.000000 1024826.000000
45 50 0 1 1968 1969 885882.000000 885882.000000 885882.000000
50 55 0 1 1968 1969 764384.000000 764384.000000 764384.000000
55 60 0 1 1968 1969 618296.000000 618296.000000 618296.000000
60 65 0 1 1968 1969 476741.000000 476741.000000 476741.000000
65 70 0 1 1968 1969 335457.000000 335457.000000 335457.000000
70 120 0 1 1968 1969 463710.000000 463710.000000 463710.000000
0 5 0 1 1969 1970 3543480.000000 3543480.000000 3543480.000000
5 10 0 1 1969 1970 3064419.000000 3064419.000000 3064419.000000
10 15 0 1 1969 1970 2678967.000000 2678967.000000 2678967.000000
15 20 0 1 1969 1970 2291077.000000 2291077.000000 2291077.000000
20 25 0 1 1969 1970 1783440.000000 1783440.000000 1783440.000000
25 30 0 1 1969 1970 1588922.000000 1588922.000000 1588922.000000
30 35 0 1 1969 1970 1369286.000000 1369286.000000 1369286.000000
35 40 0 1 1969 1970 1209169.000000 1209169.000000 1209169.000000
40 45 0 1 1969 1970 1054855.000000 1054855.000000 1054855.000000
45 50 0 1 1969 1970 900964.000000 900964.000000 900964.000000
50 55 0 1 1969 1970 786850.000000 786850.000000 786850.000000
55 60 0 1 1969 1970 633023.000000 633023.000000 633023.000000
60 65 0 1 1969 1970 497540.000000 497540.000000 497540.000000
65 70 0 1 1969 1970 343354.000000 343354.000000 343354.000000
70 120 0 1 1969 1970 474551.000000 474551.000000 474551.000000
0 5 0 1 1970 1971 3626252.000000 3626252.000000 3626252.000000
5 10 0 1 1970 1971 3134518.000000 3134518.000000 3134518.000000
10 15 0 1 1970 1971 2742764.000000 2742764.000000 2742764.000000
15 20 0 1 1970 1971 2389086.000000 2389086.000000 2389086.000000
20 25 0 1 1970 1971 1852571.000000 1852571.000000 1852571.000000
25 30 0 1 1970 1971 1631685.000000 1631685.000000 1631685.000000
30 35 0 1 1970 1971 1407320.000000 1407320.000000 1407320.000000
35 40 0 1 1970 1971 1238336.000000 1238336.000000 1238336.000000
40 45 0 1 1970 1971 1084019.000000 1084019.000000 1084019.000000
45 50 0 1 1970 1971 920565.000000 920565.000000 920565.000000
50 55 0 1 1970 1971 806634.000000 806634.000000 806634.000000
55 60 0 1 1970 1971 650979.000000 650979.000000 650979.000000
60 65 0 1 1970 1971 516233.000000 516233.000000 516233.000000
65 70 0 1 1970 1971 355494.000000 355494.000000 355494.000000
70 120 0 1 1970 1971 482995.000000 482995.000000 482995.000000
0 5 0 1 1971 1972 3724481.000000 3724481.000000 3724481.000000
5 10 0 1 1971 1972 3219128.000000 3219128.000000 3219128.000000
10 15 0 1 1971 1972 2812734.000000 2812734.000000 2812734.000000
15 20 0 1 1971 1972 2475138.000000 2475138.000000 2475138.000000
20 25 0 1 1971 1972 1942651.000000 1942651.000000 1942651.000000
25 30 0 1 1971 1972 1671357.000000 1671357.000000 1671357.000000
30 35 0 1 1971 1972 1448983.000000 1448983.000000 1448983.000000
35 40 0 1 1971 1972 1266498.000000 1266498.000000 1266498.000000
40 45 0 1 1971 1972 1109144.000000 1109144.000000 1109144.000000
45 50 0 1 1971 1972 939589.000000 939589.000000 939589.000000
50 55 0 1 1971 1972 818412.000000 818412.000000 818412.000000
55 60 0 1 1971 1972 664973.000000 664973.000000 664973.000000
60 65 0 1 1971 1972 525817.000000 525817.000000 525817.000000
65 70 0 1 1971 1972 365362.000000 365362.000000 365362.000000
70 120 0 1 1971 1972 498546.000000 498546.000000 498546.000000
0 5 0 1 1972 1973 3831083.000000 3831083.000000 3831083.000000
5 10 0 1 1972 1973 3302563.000000 3302563.000000 3302563.000000
10 15 0 1 1972 1973 2887215.000000 2887215.000000 2887215.000000
15 20 0 1 1972 1973 2546052.000000 2546052.000000 2546052.000000
20 25 0 1 1972 1973 2052691.000000 2052691.000000 2052691.000000
25 30 0 1 1972 1973 1705463.000000 1705463.000000 1705463.000000
30 35 0 1 1972 1973 1496230.000000 1496230.000000 1496230.000000
35 40 0 1 1972 1973 1296199.000000 1296199.000000 1296199.000000
40 45 0 1 1972 1973 1134543.000000 1134543.000000 1134543.000000
45 50 0 1 1972 1973 963271.000000 963271.000000 963271.000000
50 55 0 1 1972 1973 828133.000000 828133.000000 828133.000000
55 60 0 1 1972 1973 682421.000000 682421.000000 682421.000000
60 65 0 1 1972 1973 533727.000000 533727.000000 533727.000000
65 70 0 1 1972 1973 378153.000000 378153.000000 378153.000000
70 120 0 1 1972 1973 510393.000000 510393.000000 510393.000000
0 5 0 1 1973 1974 3944019.000000 3944019.000000 3944019.000000
5 10 0 1 1973 1974 3383336.000000 3383336.000000 3383336.000000
10 15 0 1 1973 1974 2965443.000000 2965443.000000 2965443.000000
15 20 0 1 1973 1974 2606591.000000 2606591.000000 2606591.000000
20 25 0 1 1973 1974 2172071.000000 2172071.000000 2172071.000000
25 30 0 1 1973 1974 1741139.000000 1741139.000000 1741139.000000
30 35 0 1 1973 1974 1546056.000000 1546056.000000 1546056.000000
35 40 0 1 1973 1974 1328046.000000 1328046.000000 1328046.000000
40 45 0 1 1973 1974 1160497.000000 1160497.000000 1160497.000000
45 50 0 1 1973 1974 990071.000000 990071.000000 990071.000000
50 55 0 1 1973 1974 837640.000000 837640.000000 837640.000000
55 60 0 1 1973 1974 701596.000000 701596.000000 701596.000000
60 65 0 1 1973 1974 541605.000000 541605.000000 541605.000000
65 70 0 1 1973 1974 392259.000000 392259.000000 392259.000000
70 120 0 1 1973 1974 519324.000000 519324.000000 519324.000000
0 5 0 1 1974 1975 4055346.000000 4055346.000000 4055346.000000
5 10 0 1 1974 1975 3462318.000000 3462318.000000 3462318.000000
10 15 0 1 1974 1975 3044384.000000 3044384.000000 3044384.000000
15 20 0 1 1974 1975 2666077.000000 2666077.000000 2666077.000000
20 25 0 1 1974 1975 2284791.000000 2284791.000000 2284791.000000
25 30 0 1 1974 1975 1790063.000000 1790063.000000 1790063.000000
30 35 0 1 1974 1975 1593965.000000 1593965.000000 1593965.000000
35 40 0 1 1974 1975 1363227.000000 1363227.000000 1363227.000000
40 45 0 1 1974 1975 1187751.000000 1187751.000000 1187751.000000
45 50 0 1 1974 1975 1017779.000000 1017779.000000 1017779.000000
50 55 0 1 1974 1975 850028.000000 850028.000000 850028.000000
55 60 0 1 1974 1975 719996.000000 719996.000000 719996.000000
60 65 0 1 1974 1975 551746.000000 551746.000000 551746.000000
65 70 0 1 1974 1975 405547.000000 405547.000000 405547.000000
70 120 0 1 1974 1975 526586.000000 526586.000000 526586.000000
