entries=2265
amin	amax	emin	emax	tmin	tmax	value	interval
5 10 0 1 1952 1953 779336.000000 779336.000000 779336.000000
10 15 0 1 1952 1953 649949.000000 649949.000000 649949.000000
15 20 0 1 1952 1953 632133.000000 632133.000000 632133.000000
20 25 0 1 1952 1953 558271.000000 558271.000000 558271.000000
25 30 0 1 1952 1953 460675.000000 460675.000000 460675.000000
30 35 0 1 1952 1953 391028.000000 391028.000000 391028.000000
35 40 0 1 1952 1953 342269.000000 342269.000000 342269.000000
40 45 0 1 1952 1953 305158.000000 305158.000000 305158.000000
45 50 0 1 1952 1953 269103.000000 269103.000000 269103.000000
50 55 0 1 1952 1953 231953.000000 231953.000000 231953.000000
55 60 0 1 1952 1953 190929.000000 190929.000000 190929.000000
60 65 0 1 1952 1953 150087.000000 150087.000000 150087.000000
65 70 0 1 1952 1953 111433.000000 111433.000000 111433.000000
70 120 0 1 1952 1953 138784.000000 138784.000000 138784.000000
0 5 0 1 1953 1954 1257796.000000 1257796.000000 1257796.000000
5 10 0 1 1953 1954 833094.000000 833094.000000 833094.000000
10 15 0 1 1953 1954 652223.000000 652223.000000 652223.000000
15 20 0 1 1953 1954 634319.000000 634319.000000 634319.000000
20 25 0 1 1953 1954 575452.000000 575452.000000 575452.000000
25 30 0 1 1953 1954 474215.000000 474215.000000 474215.000000
30 35 0 1 1953 1954 398840.000000 398840.000000 398840.000000
35 40 0 1 1953 1954 347525.000000 347525.000000 347525.000000
40 45 0 1 1953 1954 308140.000000 308140.000000 308140.000000
45 50 0 1 1953 1954 272934.000000 272934.000000 272934.000000
50 55 0 1 1953 1954 235143.000000 235143.000000 235143.000000
55 60 0 1 1953 1954 195150.000000 195150.000000 195150.000000
60 65 0 1 1953 1954 152711.000000 152711.000000 152711.000000
65 70 0 1 1953 1954 113497.000000 113497.000000 113497.000000
70 120 0 1 1953 1954 142070.000000 142070.000000 142070.000000
0 5 0 1 1954 1955 1309121.000000 1309121.000000 1309121.000000
5 10 0 1 1954 1955 892020.000000 892020.000000 892020.000000
10 15 0 1 1954 1955 661662.000000 661662.000000 661662.000000
15 20 0 1 1954 1955 635344.000000 635344.000000 635344.000000
20 25 0 1 1954 1955 590499.000000 590499.000000 590499.000000
25 30 0 1 1954 1955 489086.000000 489086.000000 489086.000000
30 35 0 1 1954 1955 408063.000000 408063.000000 408063.000000
35 40 0 1 1954 1955 353506.000000 353506.000000 353506.000000
40 45 0 1 1954 1955 311637.000000 311637.000000 311637.000000
45 50 0 1 1954 1955 276826.000000 276826.000000 276826.000000
50 55 0 1 1954 1955 238642.000000 238642.000000 238642.000000
55 60 0 1 1954 1955 199506.000000 199506.000000 199506.000000
60 65 0 1 1954 1955 155874.000000 155874.000000 155874.000000
65 70 0 1 1954 1955 115850.000000 115850.000000 115850.000000
70 120 0 1 1954 1955 144651.000000 144651.000000 144651.000000
0 5 0 1 1955 1956 1360800.000000 1360800.000000 1360800.000000
5 10 0 1 1955 1956 947412.000000 947412.000000 947412.000000
10 15 0 1 1955 1956 681616.000000 681616.000000 681616.000000
15 20 0 1 1955 1956 636148.000000 636148.000000 636148.000000
20 25 0 1 1955 1956 602183.000000 602183.000000 602183.000000
25 30 0 1 1955 1956 505218.000000 505218.000000 505218.000000
30 35 0 1 1955 1956 418881.000000 418881.000000 418881.000000
35 40 0 1 1955 1956 360158.000000 360158.000000 360158.000000
40 45 0 1 1955 1956 315810.000000 315810.000000 315810.000000
45 50 0 1 1955 1956 280658.000000 280658.000000 280658.000000
50 55 0 1 1955 1956 242534.000000 242534.000000 242534.000000
55 60 0 1 1955 1956 203820.000000 203820.000000 203820.000000
60 65 0 1 1955 1956 159638.000000 159638.000000 159638.000000
65 70 0 1 1955 1956 118535.000000 118535.000000 118535.000000
70 120 0 1 1955 1956 146520.000000 146520.000000 146520.000000
0 5 0 1 1956 1957 1418423.000000 1418423.000000 1418423.000000
5 10 0 1 1956 1957 1009931.000000 1009931.000000 1009931.000000
10 15 0 1 1956 1957 711148.000000 711148.000000 711148.000000
15 20 0 1 1956 1957 633884.000000 633884.000000 633884.000000
20 25 0 1 1956 1957 608111.000000 608111.000000 608111.000000
25 30 0 1 1956 1957 520403.000000 520403.000000 520403.000000
30 35 0 1 1956 1957 429311.000000 429311.000000 429311.000000
35 40 0 1 1956 1957 365900.000000 365900.000000 365900.000000
40 45 0 1 1956 1957 319280.000000 319280.000000 319280.000000
45 50 0 1 1956 1957 283144.000000 283144.000000 283144.000000
50 55 0 1 1956 1957 245345.000000 245345.000000 245345.000000
55 60 0 1 1956 1957 206620.000000 206620.000000 206620.000000
60 65 0 1 1956 1957 162499.000000 162499.000000 162499.000000
65 70 0 1 1956 1957 120333.000000 120333.000000 120333.000000
70 120 0 1 1956 1957 151879.000000 151879.000000 151879.000000
0 5 0 1 1957 1958 1467529.000000 1467529.000000 1467529.000000
5 10 0 1 1957 1958 1072240.000000 1072240.000000 1072240.000000
10 15 0 1 1957 1958 753099.000000 753099.000000 753099.000000
15 20 0 1 1957 1958 632078.000000 632078.000000 632078.000000
20 25 0 1 1957 1958 612118.000000 612118.000000 612118.000000
25 30 0 1 1957 1958 537285.000000 537285.000000 537285.000000
30 35 0 1 1957 1958 441275.000000 441275.000000 441275.000000
35 40 0 1 1957 1958 372606.000000 372606.000000 372606.000000
40 45 0 1 1957 1958 323761.000000 323761.000000 323761.000000
45 50 0 1 1957 1958 285936.000000 285936.000000 285936.000000
50 55 0 1 1957 1958 248792.000000 248792.000000 248792.000000
55 60 0 1 1957 1958 209609.000000 209609.000000 209609.000000
60 65 0 1 1957 1958 166052.000000 166052.000000 166052.000000
65 70 0 1 1957 1958 122404.000000 122404.000000 122404.000000
70 120 0 1 1957 1958 156637.000000 156637.000000 156637.000000
0 5 0 1 1958 1959 1512995.000000 1512995.000000 1512995.000000
5 10 0 1 1958 1959 1131503.000000 1131503.000000 1131503.000000
10 15 0 1 1958 1959 804952.000000 804952.000000 804952.000000
15 20 0 1 1958 1959 633750.000000 633750.000000 633750.000000
20 25 0 1 1958 1959 614449.000000 614449.000000 614449.000000
25 30 0 1 1958 1959 554189.000000 554189.000000 554189.000000
30 35 0 1 1958 1959 454600.000000 454600.000000 454600.000000
35 40 0 1 1958 1959 380377.000000 380377.000000 380377.000000
40 45 0 1 1958 1959 329060.000000 329060.000000 329060.000000
45 50 0 1 1958 1959 289062.000000 289062.000000 289062.000000
50 55 0 1 1958 1959 252619.000000 252619.000000 252619.000000
55 60 0 1 1958 1959 212804.000000 212804.000000 212804.000000
60 65 0 1 1958 1959 170055.000000 170055.000000 170055.000000
65 70 0 1 1958 1959 124849.000000 124849.000000 124849.000000
70 120 0 1 1958 1959 160731.000000 160731.000000 160731.000000
0 5 0 1 1959 1960 1559634.000000 1559634.000000 1559634.000000
5 10 0 1 1959 1960 1186109.000000 1186109.000000 1186109.000000
10 15 0 1 1959 1960 861347.000000 861347.000000 861347.000000
15 20 0 1 1959 1960 643671.000000 643671.000000 643671.000000
20 25 0 1 1959 1960 615666.000000 615666.000000 615666.000000
25 30 0 1 1959 1960 568846.000000 568846.000000 568846.000000
30 35 0 1 1959 1960 469178.000000 469178.000000 469178.000000
35 40 0 1 1959 1960 389450.000000 389450.000000 389450.000000
40 45 0 1 1959 1960 334975.000000 334975.000000 334975.000000
45 50 0 1 1959 1960 292652.000000 292652.000000 292652.000000
50 55 0 1 1959 1960 256524.000000 256524.000000 256524.000000
55 60 0 1 1959 1960 216308.000000 216308.000000 216308.000000
60 65 0 1 1959 1960 174210.000000 174210.000000 174210.000000
65 70 0 1 1959 1960 127788.000000 127788.000000 127788.000000
70 120 0 1 1959 1960 164117.000000 164117.000000 164117.000000
0 5 0 1 1960 1961 1611526.000000 1611526.000000 1611526.000000
5 10 0 1 1960 1961 1235388.000000 1235388.000000 1235388.000000
10 15 0 1 1960 1961 917128.000000 917128.000000 917128.000000
15 20 0 1 1960 1961 664913.000000 664913.000000 664913.000000
20 25 0 1 1960 1961 616582.000000 616582.000000 616582.000000
25 30 0 1 1960 1961 579992.000000 579992.000000 579992.000000
30 35 0 1 1960 1961 484797.000000 484797.000000 484797.000000
35 40 0 1 1960 1961 399948.000000 399948.000000 399948.000000
40 45 0 1 1960 1961 341426.000000 341426.000000 341426.000000
45 50 0 1 1960 1961 296802.000000 296802.000000 296802.000000
50 55 0 1 1960 1961 260353.000000 260353.000000 260353.000000
55 60 0 1 1960 1961 220165.000000 220165.000000 220165.000000
60 65 0 1 1960 1961 178345.000000 178345.000000 178345.000000
65 70 0 1 1960 1961 131263.000000 131263.000000 131263.000000
70 120 0 1 1960 1961 166812.000000 166812.000000 166812.000000
0 5 0 1 1961 1962 1665534.000000 1665534.000000 1665534.000000
5 10 0 1 1961 1962 1295150.000000 1295150.000000 1295150.000000
10 15 0 1 1961 1962 972237.000000 972237.000000 972237.000000
15 20 0 1 1961 1962 694538.000000 694538.000000 694538.000000
20 25 0 1 1961 1962 614816.000000 614816.000000 614816.000000
25 30 0 1 1961 1962 586251.000000 586251.000000 586251.000000
30 35 0 1 1961 1962 499789.000000 499789.000000 499789.000000
35 40 0 1 1961 1962 410373.000000 410373.000000 410373.000000
40 45 0 1 1961 1962 347410.000000 347410.000000 347410.000000
45 50 0 1 1961 1962 300540.000000 300540.000000 300540.000000
50 55 0 1 1961 1962 263079.000000 263079.000000 263079.000000
55 60 0 1 1961 1962 223165.000000 223165.000000 223165.000000
60 65 0 1 1961 1962 181227.000000 181227.000000 181227.000000
65 70 0 1 1961 1962 134153.000000 134153.000000 134153.000000
70 120 0 1 1961 1962 173179.000000 173179.000000 173179.000000
0 5 0 1 1962 1963 1722600.000000 1722600.000000 1722600.000000
5 10 0 1 1962 1963 1349930.000000 1349930.000000 1349930.000000
10 15 0 1 1962 1963 1029059.000000 1029059.000000 1029059.000000
15 20 0 1 1962 1963 735722.000000 735722.000000 735722.000000
20 25 0 1 1962 1963 612529.000000 612529.000000 612529.000000
25 30 0 1 1962 1963 589888.000000 589888.000000 589888.000000
30 35 0 1 1962 1963 515839.000000 515839.000000 515839.000000
35 40 0 1 1962 1963 421792.000000 421792.000000 421792.000000
40 45 0 1 1962 1963 353910.000000 353910.000000 353910.000000
45 50 0 1 1962 1963 304929.000000 304929.000000 304929.000000
50 55 0 1 1962 1963 265855.000000 265855.000000 265855.000000
55 60 0 1 1962 1963 226540.000000 226540.000000 226540.000000
60 65 0 1 1962 1963 184143.000000 184143.000000 184143.000000
65 70 0 1 1962 1963 137447.000000 137447.000000 137447.000000
70 120 0 1 1962 1963 178789.000000 178789.000000 178789.000000
0 5 0 1 1963 1964 1783228.000000 1783228.000000 1783228.000000
5 10 0 1 1963 1964 1398641.000000 1398641.000000 1398641.000000
10 15 0 1 1963 1964 1087530.000000 1087530.000000 1087530.000000
15 20 0 1 1963 1964 785731.000000 785731.000000 785731.000000
20 25 0 1 1963 1964 613389.000000 613389.000000 613389.000000
25 30 0 1 1963 1964 591524.000000 591524.000000 591524.000000
30 35 0 1 1963 1964 531683.000000 531683.000000 531683.000000
35 40 0 1 1963 1964 434315.000000 434315.000000 434315.000000
40 45 0 1 1963 1964 361223.000000 361223.000000 361223.000000
45 50 0 1 1963 1964 309986.000000 309986.000000 309986.000000
50 55 0 1 1963 1964 268885.000000 268885.000000 268885.000000
55 60 0 1 1963 1964 230204.000000 230204.000000 230204.000000
60 65 0 1 1963 1964 187247.000000 187247.000000 187247.000000
65 70 0 1 1963 1964 141079.000000 141079.000000 141079.000000
70 120 0 1 1963 1964 183757.000000 183757.000000 183757.000000
0 5 0 1 1964 1965 1846746.000000 1846746.000000 1846746.000000
5 10 0 1 1964 1965 1442898.000000 1442898.000000 1442898.000000
10 15 0 1 1964 1965 1146031.000000 1146031.000000 1146031.000000
15 20 0 1 1964 1965 840174.000000 840174.000000 840174.000000
20 25 0 1 1964 1965 622703.000000 622703.000000 622703.000000
25 30 0 1 1964 1965 592104.000000 592104.000000 592104.000000
30 35 0 1 1964 1965 545445.000000 545445.000000 545445.000000
35 40 0 1 1964 1965 448109.000000 448109.000000 448109.000000
40 45 0 1 1964 1965 369807.000000 369807.000000 369807.000000
45 50 0 1 1964 1965 315705.000000 315705.000000 315705.000000
50 55 0 1 1964 1965 272460.000000 272460.000000 272460.000000
55 60 0 1 1964 1965 234038.000000 234038.000000 234038.000000
60 65 0 1 1964 1965 190745.000000 190745.000000 190745.000000
65 70 0 1 1964 1965 144919.000000 144919.000000 144919.000000
70 120 0 1 1964 1965 188273.000000 188273.000000 188273.000000
0 5 0 1 1965 1966 1913567.000000 1913567.000000 1913567.000000
5 10 0 1 1965 1966 1485808.000000 1485808.000000 1485808.000000
10 15 0 1 1965 1966 1201293.000000 1201293.000000 1201293.000000
15 20 0 1 1965 1966 896164.000000 896164.000000 896164.000000
20 25 0 1 1965 1966 643639.000000 643639.000000 643639.000000
25 30 0 1 1965 1966 592556.000000 592556.000000 592556.000000
30 35 0 1 1965 1966 555972.000000 555972.000000 555972.000000
35 40 0 1 1965 1966 463066.000000 463066.000000 463066.000000
40 45 0 1 1965 1966 379882.000000 379882.000000 379882.000000
45 50 0 1 1965 1966 322056.000000 322056.000000 322056.000000
50 55 0 1 1965 1966 276712.000000 276712.000000 276712.000000
55 60 0 1 1965 1966 237957.000000 237957.000000 237957.000000
60 65 0 1 1965 1966 194706.000000 194706.000000 194706.000000
65 70 0 1 1965 1966 148881.000000 148881.000000 148881.000000
70 120 0 1 1965 1966 192444.000000 192444.000000 192444.000000
0 5 0 1 1966 1967 1990201.000000 1990201.000000 1990201.000000
5 10 0 1 1966 1967 1542655.000000 1542655.000000 1542655.000000
10 15 0 1 1966 1967 1250424.000000 1250424.000000 1250424.000000
15 20 0 1 1966 1967 949813.000000 949813.000000 949813.000000
20 25 0 1 1966 1967 672656.000000 672656.000000 672656.000000
25 30 0 1 1966 1967 590968.000000 590968.000000 590968.000000
30 35 0 1 1966 1967 561888.000000 561888.000000 561888.000000
35 40 0 1 1966 1967 477380.000000 477380.000000 477380.000000
40 45 0 1 1966 1967 389829.000000 389829.000000 389829.000000
45 50 0 1 1966 1967 327643.000000 327643.000000 327643.000000
50 55 0 1 1966 1967 280135.000000 280135.000000 280135.000000
55 60 0 1 1966 1967 240386.000000 240386.000000 240386.000000
60 65 0 1 1966 1967 197318.000000 197318.000000 197318.000000
65 70 0 1 1966 1967 151388.000000 151388.000000 151388.000000
70 120 0 1 1966 1967 199815.000000 199815.000000 199815.000000
0 5 0 1 1967 1968 2059941.000000 2059941.000000 2059941.000000
5 10 0 1 1967 1968 1603152.000000 1603152.000000 1603152.000000
10 15 0 1 1967 1968 1298874.000000 1298874.000000 1298874.000000
15 20 0 1 1967 1968 1006452.000000 1006452.000000 1006452.000000
20 25 0 1 1967 1968 713221.000000 713221.000000 713221.000000
25 30 0 1 1967 1968 589349.000000 589349.000000 589349.000000
30 35 0 1 1967 1968 565896.000000 565896.000000 565896.000000
35 40 0 1 1967 1968 493251.000000 493251.000000 493251.000000
40 45 0 1 1967 1968 401156.000000 401156.000000 401156.000000
45 50 0 1 1967 1968 334115.000000 334115.000000 334115.000000
50 55 0 1 1967 1968 284529.000000 284529.000000 284529.000000
55 60 0 1 1967 1968 243194.000000 243194.000000 243194.000000
60 65 0 1 1967 1968 200533.000000 200533.000000 200533.000000
65 70 0 1 1967 1968 154086.000000 154086.000000 154086.000000
70 120 0 1 1967 1968 206735.000000 206735.000000 206735.000000
0 5 0 1 1968 1969 2127375.000000 2127375.000000 2127375.000000
5 10 0 1 1968 1969 1665692.000000 1665692.000000 1665692.000000
10 15 0 1 1968 1969 1347740.000000 1347740.000000 1347740.000000
15 20 0 1 1968 1969 1064485.000000 1064485.000000 1064485.000000
20 25 0 1 1968 1969 762561.000000 762561.000000 762561.000000
25 30 0 1 1968 1969 590931.000000 590931.000000 590931.000000
30 35 0 1 1968 1969 568291.000000 568291.000000 568291.000000
35 40 0 1 1968 1969 509229.000000 509229.000000 509229.000000
40 45 0 1 1968 1969 413756.000000 413756.000000 413756.000000
45 50 0 1 1968 1969 341600.000000 341600.000000 341600.000000
50 55 0 1 1968 1969 289759.000000 289759.000000 289759.000000
55 60 0 1 1968 1969 246433.000000 246433.000000 246433.000000
60 65 0 1 1968 1969 204199.000000 204199.000000 204199.000000
65 70 0 1 1968 1969 157082.000000 157082.000000 157082.000000
70 120 0 1 1968 1969 213112.000000 213112.000000 213112.000000
0 5 0 1 1969 1970 2199467.000000 2199467.000000 2199467.000000
5 10 0 1 1969 1970 1727936.000000 1727936.000000 1727936.000000
10 15 0 1 1969 1970 1398267.000000 1398267.000000 1398267.000000
15 20 0 1 1969 1970 1121809.000000 1121809.000000 1121809.000000
20 25 0 1 1969 1970 816155.000000 816155.000000 816155.000000
25 30 0 1 1969 1970 600469.000000 600469.000000 600469.000000
30 35 0 1 1969 1970 569533.000000 569533.000000 569533.000000
35 40 0 1 1969 1970 523132.000000 523132.000000 523132.000000
40 45 0 1 1969 1970 427496.000000 427496.000000 427496.000000
45 50 0 1 1969 1970 350286.000000 350286.000000 350286.000000
50 55 0 1 1969 1970 295614.000000 295614.000000 295614.000000
55 60 0 1 1969 1970 250185.000000 250185.000000 250185.000000
60 65 0 1 1969 1970 208079.000000 208079.000000 208079.000000
65 70 0 1 1969 1970 160465.000000 160465.000000 160465.000000
70 120 0 1 1969 1970 218823.000000 218823.000000 218823.000000
0 5 0 1 1970 1971 2282458.000000 2282458.000000 2282458.000000
5 10 0 1 1970 1971 1787314.000000 1787314.000000 1787314.000000
10 15 0 1 1970 1971 1450525.000000 1450525.000000 1450525.000000
15 20 0 1 1970 1971 1177237.000000 1177237.000000 1177237.000000
20 25 0 1 1970 1971 871069.000000 871069.000000 871069.000000
25 30 0 1 1970 1971 620860.000000 620860.000000 620860.000000
30 35 0 1 1970 1971 570279.000000 570279.000000 570279.000000
35 40 0 1 1970 1971 533674.000000 533674.000000 533674.000000
40 45 0 1 1970 1971 442180.000000 442180.000000 442180.000000
45 50 0 1 1970 1971 360264.000000 360264.000000 360264.000000
50 55 0 1 1970 1971 301980.000000 301980.000000 301980.000000
55 60 0 1 1970 1971 254520.000000 254520.000000 254520.000000
60 65 0 1 1970 1971 212037.000000 212037.000000 212037.000000
65 70 0 1 1970 1971 164248.000000 164248.000000 164248.000000
70 120 0 1 1970 1971 223847.000000 223847.000000 223847.000000
0 5 0 1 1971 1972 2375829.000000 2375829.000000 2375829.000000
5 10 0 1 1971 1972 1859228.000000 1859228.000000 1859228.000000
10 15 0 1 1971 1972 1503275.000000 1503275.000000 1503275.000000
15 20 0 1 1971 1972 1226928.000000 1226928.000000 1226928.000000
20 25 0 1 1971 1972 925252.000000 925252.000000 925252.000000
25 30 0 1 1971 1972 650418.000000 650418.000000 650418.000000
30 35 0 1 1971 1972 569685.000000 569685.000000 569685.000000
35 40 0 1 1971 1972 540273.000000 540273.000000 540273.000000
40 45 0 1 1971 1972 456753.000000 456753.000000 456753.000000
45 50 0 1 1971 1972 370334.000000 370334.000000 370334.000000
50 55 0 1 1971 1972 307736.000000 307736.000000 307736.000000
55 60 0 1 1971 1972 258143.000000 258143.000000 258143.000000
60 65 0 1 1971 1972 214553.000000 214553.000000 214553.000000
65 70 0 1 1971 1972 166896.000000 166896.000000 166896.000000
70 120 0 1 1971 1972 232211.000000 232211.000000 232211.000000
0 5 0 1 1972 1973 2472274.000000 2472274.000000 2472274.000000
5 10 0 1 1972 1973 1932911.000000 1932911.000000 1932911.000000
10 15 0 1 1972 1973 1560287.000000 1560287.000000 1560287.000000
15 20 0 1 1972 1973 1274814.000000 1274814.000000 1274814.000000
20 25 0 1 1972 1973 981334.000000 981334.000000 981334.000000
25 30 0 1 1972 1973 690582.000000 690582.000000 690582.000000
30 35 0 1 1972 1973 568612.000000 568612.000000 568612.000000
35 40 0 1 1972 1973 544649.000000 544649.000000 544649.000000
40 45 0 1 1972 1973 472520.000000 472520.000000 472520.000000
45 50 0 1 1972 1973 381505.000000 381505.000000 381505.000000
50 55 0 1 1972 1973 314148.000000 314148.000000 314148.000000
55 60 0 1 1972 1973 262533.000000 262533.000000 262533.000000
60 65 0 1 1972 1973 217332.000000 217332.000000 217332.000000
65 70 0 1 1972 1973 169928.000000 169928.000000 169928.000000
70 120 0 1 1972 1973 239759.000000 239759.000000 239759.000000
0 5 0 1 1973 1974 2572834.000000 2572834.000000 2572834.000000
5 10 0 1 1973 1974 2007190.000000 2007190.000000 2007190.000000
10 15 0 1 1973 1974 1621587.000000 1621587.000000 1621587.000000
15 20 0 1 1973 1974 1322330.000000 1322330.000000 1322330.000000
20 25 0 1 1973 1974 1038070.000000 1038070.000000 1038070.000000
25 30 0 1 1973 1974 738807.000000 738807.000000 738807.000000
30 35 0 1 1973 1974 570399.000000 570399.000000 570399.000000
35 40 0 1 1973 1974 547247.000000 547247.000000 547247.000000
40 45 0 1 1973 1974 488162.000000 488162.000000 488162.000000
45 50 0 1 1973 1974 393783.000000 393783.000000 393783.000000
50 55 0 1 1973 1974 321425.000000 321425.000000 321425.000000
